Gene	LFA2b	LFA2c	LFA2d	LFA2e	LFA3b	LFA3c	LFA3d	LFA3e	LFA4b	LFA4c	LFA4d	LFA4e	LMA2a	LMA2b	LMA2c	LMA2d	LMA2e	LMA3b	LMA3c	LMA3e	LMA4a	LMA4b	LMA4d	LMA4e
Gene	6	6	6	6	16	16	16	16	24	24	24	24	6	6	6	6	6	16	16	16	24	24	24	24
68251 0.98775453 1.15117857 0.78991197 1.52338514 1.51716665 1.03980774 0.95957976 1.18335535 0.93488882 1.70142131 1.30720434 1.66642617 1.51229764 0.66421594 0.81848626 0.92831281 1.55687093 0.82621235 1.37486227 0.27870062 1.71814835 1.17711778 1.52476964 1.44088786
68262 -0.2556802 0.08504645 -0.0730406 0.11373898 -0.0113156 -0.1496328 0.14688818 0.03911959 -0.2028354 0.39680529 0.13773562 0.22113488 -0.2069052 -0.2425996 0.12333618 0.24536852 0.23714018 -0.3129214 0.16023817 -0.0417925 0.19599535 -0.1720372 0.086277 0.33685409
68267 0.82400181 0.63570587 0.75599225 0.52094269 0.62706817 0.59742775 0.52620443 0.65232996 0.90191403 -0.2591606 0.3507746 0.70454865 0.75359999 0.95418075 0.8957505 0.63342758 0.57709484 0.81363074 0.57791925 0.93135557 0.0960488 0.7906721 0.40425766 0.41699628
68272 1.96939453 1.48975656 1.84139816 1.60037137 1.74641831 1.99397825 1.45220914 1.80042612 2.13035931 0.76815454 1.723959 1.59025992 1.8261672 2.25616683 1.87637468 1.85862399 1.59893947 2.06757691 1.63445239 1.88684194 1.39032014 1.8737762 1.53896507 1.63992096
68273 -1.4429842 -1.3507725 -1.3614163 -1.4492509 -1.710178 -1.6410974 -1.3623898 -1.4365548 -1.6599624 -1.6216572 -1.5525312 -1.9493944 -1.644241 0.72195057 -1.3571765 -1.5263324 -1.4198175 -1.5505252 -1.521558 -1.392419 -1.6229574 -1.3921341 -1.3339804 -1.481291
68275 0.371552593 -0.00465353 0.443480217 -0.145003973 -0.080404627 0.384763507 0.252160807 0.12839179 0.2084813 0.170845003 0.212632773 0.0510842 0.16489573 0.356879247 0.349564177 0.354317517 -0.206848683 0.32535293 0.005791207 0.448174807 -0.286921043 0.264637917 0.01144256 0.167221437
68277 -1.2691895 -1.1913194 -1.2392637 -1.2076821 -1.873902 -1.7283343 -1.0775069 -0.9430915 -1.1662336 -1.3540802 -1.5118426 -1.4864458 -1.004241 -1.1606682 -1.1879389 -1.2810502 -1.1948474 -1.2763129 -1.2530337 -1.2634133 -1.3812295 -1.3677296 -1.728437 -1.3423247
68278 -0.2180305 0.04584203 -0.1988177 -0.2256328 -0.6581955 0.14861044 -0.0365427 -0.2556576 -0.5397974 0.06707844 -0.2835558 -0.4802718 -0.0474118 -0.1913936 0.05013492 -0.1081462 -0.2324804 -0.1453205 -0.3646221 -0.129469 -0.2651272 -0.444575 -0.2226744 -0.1725554
68279 1.2193247 0.35316314 1.3461797 0.97560754 1.31703793 1.35880517 0.5513846 0.82610017 1.38122236 -0.1221498 0.88540513 0.69382962 0.78466722 1.56768898 0.86060112 1.19744437 0.976134 1.43387816 0.99961618 0.87100646 0.76070773 0.88684936 1.25074904 0.81456046
68281 -0.179406635 -0.38828436 -0.17435765 -0.410479285 -0.442802295 -0.305030475 -0.391811965 -0.356392915 -0.128370775 -0.393242815 -0.28365317 -0.524691025 -0.13242642 -0.206904075 -0.328300685 -0.356329275 -0.6006179 -0.243171915 -0.5299477 -0.243697675 -0.3928931 -0.297267985 -0.523321275 -0.39910771
68294 -0.3788155 -0.735908 -1.0378247 -0.785389 -0.4459653 -0.9050067 -0.6027449 -1.3639993 -0.4799874 -0.7928573 -1.3396492 -0.04033 -0.5492265 -0.7346945 -0.7489441 -0.8877447 -0.7174192 -0.3750413 -0.5667865 -0.5173276 -0.8034553 -0.752352 -0.4542629 -1.0750325
68295 1.07922026 1.21365516 1.13758862 0.6293719 0.87348059 0.89670798 1.13526894 0.96279656 0.81755779 0.27211862 1.13668204 0.73722132 0.92322643 0.94920218 1.14997622 1.13185541 0.41788444 1.18828847 0.76155955 1.1554768 0.12411444 0.91497993 0.8395848 1.11148568
68298 0.13502469 0.38778102 0.25989114 0.454102805 0.17364349 0.088620845 0.32953408 0.45240237 0.017317215 0.80605699 0.4026033 0.428649745 0.153182745 0.08725365 0.156829335 0.278992405 0.46793923 0.16972025 0.43541795 -0.004922375 0.64254915 0.30538439 0.280673325 0.303043425
68310 -1.0031265 -0.8443449 -0.9851673 -1.0783196 -1.4846297 -1.0537297 -1.078744 -1.0735835 -1.3065954 -1.2691069 -0.969848 -1.7009393 -1.5067777 -0.5904324 -0.6802607 -1.3102447 -0.8912605 -1.0115738 -2.0683106 -0.8372781 -0.8115793 -1.2075829 -1.2586656 -0.185209
68323 -0.151449 -0.6690491 -0.5766217 -0.4644241 -0.4503846 -0.4507443 -0.495441 -0.711835 -0.5057703 -0.6222802 -0.5522066 -0.7272673 -0.5488475 -0.3994487 -0.4128041 -0.5407824 -0.5188838 -0.4808599 -0.6756454 -0.18557 -0.6464581 -0.3583701 -0.5527386 -0.8194323
68328 -0.1989877 -0.8383007 -0.4486267 -0.7427023 -0.8167688 -0.3516904 -0.464048 -0.8051016 -0.8153366 -0.8831405 -1.0266124 -0.433593 -0.4849991 -0.4258768 -0.3675352 -0.6372216 -0.8704507 -0.2570609 -0.8963722 -0.0355208 -1.1538074 -0.5063649 -0.225627 -0.8166574
68339 -0.4462985 -0.5572638 -0.4302902 -0.7132094 -0.5866257 -0.5357816 -0.56789035 -0.4024066 -0.6486613 -0.379840935 -0.57647235 -0.58323535 -0.65362025 -0.56493925 -0.58471325 -0.64259905 -0.761206 -0.508582 -0.6411715 -0.50190475 -0.46587245 -0.5287433 -0.53501995 -0.6342244
68342 1.54091592 1.39578927 1.50945839 1.60232774 1.75693081 1.49454429 1.45246541 1.54312862 1.71883883 2.06366619 1.45110414 1.33611531 1.55655662 1.61927324 1.28018094 1.52603507 1.66141791 1.30887552 1.45595966 1.35879745 1.51256784 1.42131615 1.85384038 1.73205152
68344 0.38338817 0.09236409 0.18090587 0.02339607 0.0114547 0.25794562 -0.0066685 0.10862848 0.15703188 -0.314856 0.1475454 -0.0267758 0.33963504 0.25411691 0.16961512 0.01696788 -0.1666832 0.39445301 -0.0452981 0.33085285 -0.3184897 0.20655566 -0.1445481 -0.1362415
68347 0.13681982 0.68157904 0.03621027 1.05744653 0.60173138 0.31970014 0.73537777 0.7214069 0.47094785 1.05789145 0.02192881 0.58703144 0.57219007 0.15805388 0.38057432 0.44283771 1.08070487 0.29962267 0.86317409 0.30829321 1.31955135 0.53065538 0.6617733 0.87434066
68349 0.4155221 0.4545724 0.40367227 -0.1086287 -0.7776377 0.08211194 0.26622627 0.14863366 -0.007021 -1.2426423 0.33173062 -0.0633637 0.3093218 -0.1134493 0.50011228 0.26093616 -1.0459514 0.47802447 -0.2381933 0.33030288 -1.3224314 0.18906139 -0.7608035 0.29461631
68365 -0.9491792 -0.90420015 -0.970885325 -0.9527399 -0.544617475 -0.61591705 -1.002204625 -0.9846412 -1.035310025 -0.709633413 -1.053936675 -0.734753478 -0.638633675 -0.765864775 -0.847385775 -0.9005562 -0.221643825 -0.8351404 -1.053991898 -0.77918225 -0.696923005 -1.156910275 -0.7306635 -0.847652325
68375 0.30850577 0.14656875 0.29249703 -0.0155672 0.25336544 0.32858774 0.08794184 0.11663964 0.24736313 0.54623052 0.05170123 0.30251788 0.03215948 0.30588207 0.20556842 0.29384752 0.15728428 0.1559587 0.16905237 0.30414946 0.07550236 0.15702922 0.36233287 0.06651064
68379 -0.746269 -0.7842657 -0.8125158 -0.9938577 -0.8145173 -0.9551681 -1.0153991 -0.9062263 -0.7110733 -0.7595473 -0.6073638 -0.7894 -0.6134393 -1.0179196 -0.8087066 -0.9307409 -1.0562103 -0.6409367 -0.878302 -0.8229644 -1.3353609 -0.6442035 -0.5092448 -1.0336832
68401 0.186425925 0.111756225 0.25556944 0.03896998 0.098253005 0.070561765 0.179697855 0.1535479 -0.022283755 0.21437479 0.164256875 -0.21528494 0.15167567 0.109299775 0.165358655 0.320937465 0.02964592 0.26809805 0.129124645 0.133438245 0.09691529 0.26041516 0.23729723 0.082815005
68420 -0.3835099 -0.8320982 -0.477584 -0.4816255 -0.1447957 -0.6344561 -0.8018962 -0.6433508 -0.462366 -0.3441744 -0.4039051 -0.5711273 -0.6475851 -0.5616752 -0.5927477 -0.4498606 -0.8698759 -0.5693061 -0.2710177 -0.4666746 -0.5612488 -0.3924315 -0.2868239 -0.5414474
68421 0.70323213 0.63727681 0.725347415 0.618125835 0.696306965 0.673635415 0.57170367 0.675034115 0.72277586 0.81252776 0.688206705 0.68064112 0.688988395 0.67118381 0.63442514 0.62185636 0.49587832 0.65946777 0.54812973 0.632468335 0.515654955 0.657870805 0.712595635 0.60671336
68436 0.18160275 -0.104293 0.1571625 -0.1298712 -0.0153161 0.24590679 -0.1436884 0.03853329 0.44143128 0.09476829 0.01702168 -0.0580572 0.12673391 0.35417066 0.03295828 0.10960425 -0.3160701 0.2047434 -0.0750781 0.09633731 -0.3965507 0.09630659 -0.0313838 -0.0331667
68449 0.590922015 0.171333295 0.626827905 0.598932375 0.721289275 0.59867328 0.208767875 0.446415825 0.41983828 0.84636315 0.47601333 0.45616849 0.48062332 0.440317735 0.33032457 0.432154505 0.566657495 0.37673651 0.491160115 0.17080834 0.35740184 0.507415115 0.80504122 0.39171772
68453 -0.4178344 -0.7671523 -0.3678334 -0.5462141 -0.4632559 -0.467865 -0.7376556 -0.3309681 -0.5379686 -0.2424452 -0.6259478 -0.6023412 -0.5415196 -0.4517527 -0.5647255 -0.7149861 -0.4728899 -0.4768648 -0.6632088 -0.5236182 -0.5765835 -0.5609331 -0.4299566 -0.7846666
68465 -0.7331547 -0.3697961 -0.5810863 -0.6834673 -0.4322879 -0.4270134 -0.4018869 -0.4827958 -0.5674771 -0.022338 -1.6545937 -0.5237359 -0.8500215 -0.7270889 -0.532595 -0.5195156 -0.5277365 -0.6925955 -0.0601859 -0.4791162 -0.3721193 -0.2768233 -0.1009531 -0.4627743
68468 0.1417684 0.527469555 0.1600138 0.58397746 0.435519415 0.14946169 0.493591875 0.452717875 0.33212485 0.707636565 0.592625795 0.71996282 0.463857985 -0.08212477 0.3064222 0.35039733 0.447051665 0.157366335 0.54183755 0.30020295 0.6936197 0.375638375 0.452141205 0.686766265
68473 -0.35255985 -0.1958391 -0.4969232 -0.40979275 -0.57510175 -0.6358824 -0.3119336 -0.55455055 -0.07129943 -0.28026459 -0.31452015 -0.57591875 -0.40454155 -0.5475023 -0.203606635 -0.2707674 0.31110352 -0.4876692 -0.24058095 -0.349324 -0.34963765 -0.29919043 -0.54709545 -0.328588095
68477 -0.7676783 -0.32898385 -0.56920725 -0.48020705 -0.81726815 -0.57053925 -0.49715315 -0.42060725 -0.36121485 -0.42260545 -0.5987238 -0.60863235 -0.50079725 -0.4727672 -0.5703002 -0.5416792 -0.4201804 -0.3664971 -0.47247125 -0.107854825 -0.38729175 -0.5441103 -0.7572385 -0.380232
68479 0.98001152 0.79863495 0.88808274 0.89093986 0.88766192 0.84091297 1.14038974 0.87326494 0.91716739 0.65616591 0.75472998 0.84748597 0.93816711 1.09398554 1.04511825 0.90416741 0.79535595 0.9902504 0.74434009 1.18498374 0.75989966 0.89847609 0.7552721 0.73290652
68481 0.15545846 -0.091638565 -0.0988602 -0.33976589 -0.156602405 -0.115096165 0.048794365 -0.18518515 0.147251325 -0.539122655 -0.1741473 -0.05354389 -0.06850356 -0.029312745 0.04092823 -0.170396815 -0.50030044 0.053507825 -0.259762475 0.178426915 -0.767642275 0.029374965 -0.247750225 -0.149667355
68497 2.06069364 1.70106905 1.75268087 2.00318812 2.15875272 1.93431355 1.6451931 1.85092724 2.02183239 1.29711798 1.68527356 1.71557888 1.96339888 2.23024159 1.8738685 1.86715564 1.94853199 1.96240548 1.71149121 1.96433033 1.66483914 1.82934586 1.91534952 1.561291
68501 -0.37736181 0.036488753 -0.175843883 -0.093125563 -0.004147093 -0.045934327 0.06546716 0.0020143 -0.112231853 0.15426016 0.021900773 -0.0112424 -0.223425537 -0.135055923 -0.05182839 0.042171023 0.240273963 0.10345632 0.099837637 -0.038296543 0.05368297 -0.0524638 -0.189506103 0.16229557
68505 1.68726139 1.41312471 1.35895391 1.30037569 1.63589325 1.80332639 1.48787627 1.30821043 1.84042256 0.58584624 1.30699564 1.26834594 1.55799104 1.99695155 1.62617333 1.71998679 1.27908086 1.72113061 1.36961424 1.72502335 0.85871339 1.63141319 1.57181552 1.39505957
68507 0.21360709 0.3067636 0.31487332 0.69413629 0.6020717 0.20680043 0.29224499 0.18595247 0.29922804 0.89899441 0.18135154 0.50175385 -0.0100461 0.30702181 0.18655669 0.39071108 0.73450353 0.3132233 0.59999468 0.10750618 0.80657605 0.44910398 0.50365556 0.22859787
68510 -0.4663667 -0.4215248 -0.3420633 -0.7245734 -0.5653177 -0.5797704 -0.4148804 -0.4017727 -0.4207671 -0.6750514 -0.223525 -0.4687558 -0.8681544 -0.599251 -0.2832183 -0.3783636 -0.6713254 -0.6138961 -0.6306014 -0.368379 -0.9453979 -0.5662755 -0.5695404 -0.3899858
68512 -0.0875474 -0.1717189 -0.0133763 -0.2599412 -0.1571423 -0.0809209 -0.3447015 -0.1687382 -0.1393682 -0.3110898 -0.4536463 -0.2598738 0.01660955 -0.0165827 -0.0774496 -0.2425899 -0.1255751 -0.0116375 -0.1645604 -0.1289392 -0.1112294 -0.0643945 -0.0749906 -0.4800053
68514 -0.2770406 -0.2590597 -0.4195486 -0.5173246 -0.4766895 -0.2357362 -0.3575987 -0.440877 0.00449517 -0.0883377 -0.2825205 -0.5066647 -0.3914611 -0.3954459 -0.4136282 -0.3790945 -0.616491 -0.4320222 -0.4156011 -0.4378795 -0.3054788 -0.3430335 -0.507904 -0.1904019
68523 0.75618166 -0.0225756 0.41182473 -0.0905193 0.25520394 0.29064843 0.19628423 0.01115894 0.17078219 -0.5183807 -0.1154577 0.15821322 0.36971093 0.32267233 0.10225546 -0.1687839 -0.0253197 0.51715787 -0.1409131 0.52797891 -0.5364987 0.33181033 0.33590564 -0.1698998
68524 0.620919895 0.299904005 0.42761694 0.65125007 0.642911755 0.447029455 0.23044679 0.38305747 0.32771346 0.45938072 0.423715125 0.53391848 0.425911515 0.268829535 0.397911085 0.48469962 0.66401338 0.50028063 0.599152365 0.35256485 0.42251842 0.535158365 0.595013265 0.31715182
68525 -0.4023131 -0.2885754 -0.1641191 -0.4758005 -0.4011325 -0.2051997 -0.2195444 -0.323195 -0.6189073 -0.5733783 -0.1280366 -0.4584447 -0.3893516 -0.270341 -0.289372 -0.4149544 -0.4422128 -0.4965266 -0.365121 -0.2530256 -0.4646674 -0.5914072 -0.5582312 -0.355191
68533 -0.1028144 -0.3462173 -0.2267639 -0.6898378 -0.4849843 -0.1951729 -0.4928091 -0.3194149 -0.348368 -0.5917702 -0.3107997 -0.3047603 -0.2224282 -0.2615298 -0.1579229 -0.3162925 -0.5442107 -0.0305281 -0.4483798 -0.2363847 -0.8374032 -0.3348872 -0.5433356 -0.5137297
68537 -0.8045082 -1.3695619 -1.0760636 -1.1353435 -1.0367462 -0.9889598 -1.6991027 -1.2640386 -0.9219177 -1.2391079 -1.2909823 -1.2996874 -1.2178961 -1.0783089 -1.340396 -1.3846083 -1.1920467 -0.6942677 -1.4339886 -1.2031359 -1.2387581 -1.0277307 -1.2482263 -1.3137022
68539 -0.1283577 -0.3644416 -0.2452579 -0.4912504 -0.3136324 -0.2621059 -0.3578086 -0.2120289 -0.2694331 -0.4560946 -0.382027 -0.3071138 -0.2043751 -0.1532704 -0.2112149 -0.2874972 -0.3653697 0.08291571 -0.5012629 -0.193172 -0.4017926 -0.3608499 -0.3848805 -0.4668158
68544 -0.6062236 0.02537986 0.02625604 -0.2671796 -0.0943055 -0.1587251 -0.1175385 0.0766676 -0.0923982 0.19365469 -0.1768154 0.14959537 -0.0828653 -0.1397 0.04886707 -0.0009263 -0.0732728 -0.166021 0.14314952 -0.035431 0.22060013 0.05679891 -0.1195727 -0.006758
68549 -0.5956617 -0.1857968 -0.096508 -0.3592734 -1.1806249 -0.2019532 -0.1596338 -0.0652153 -0.4192089 -0.5016253 -0.1685684 -0.4247967 -0.3165852 -0.2804843 -0.234519 -0.2529167 -0.2732778 -0.2491825 0.04536703 0.13131324 -0.2796886 -0.0792263 -1.0427265 -0.2208094
68550 0.04430634 0.25970949 -0.0469727 0.00585567 0.12087104 -0.0028431 0.20975033 0.26890656 0.20454372 0.27569729 0.21386196 -0.02145 0.17563865 -0.0084839 0.11313656 0.12207341 0.1023041 -0.2596841 0.16036216 0.09361247 0.16224741 0.05219211 -0.0808926 0.24534133
68552 0.053795395 0.231069935 0.08685372 0.492859775 0.47963411 0.10604914 0.312345525 0.370572995 0.124253355 0.64778046 0.29667546 0.724377985 0.33479939 0.02322613 -0.088277235 0.097083925 0.502501995 0.059425115 0.243878245 -0.069095835 0.637171345 0.20326061 0.356975645 0.563453215
68559 -0.7218346 -0.930784 -0.954293 -0.8091253 -0.2859352 -0.2357362 -1.4077214 -1.209494 -0.6818491 -1.1027127 -1.2018272 -0.5701674 -0.9456677 -0.6763382 -1.0217797 -1.0393637 -1.0677456 -0.6893 -1.076208 -1.2036944 -0.5938238 -0.7169912 -1.1874731 -1.1653519
68565 0.15927928 0.54247728 -0.08959 0.34664288 0.48103112 -0.0210111 0.48166896 0.20988811 -0.1942077 0.44496009 0.1549988 0.25320366 0.19652039 -0.1669151 0.15962948 0.51131692 0.59946706 -0.0968496 0.23518043 -0.0727917 0.40475539 0.31120108 0.358339 0.34555187
68566 0.3776506 0.35958881 0.19590835 0.53752118 0.18456695 0.02893653 0.58549967 0.41289527 -0.13505 0.82883755 0.19080681 0.12906449 -0.052562 0.09153185 0.02585136 0.39080047 0.55907011 -0.0004787 0.5708798 0.12369444 0.72306144 0.30385062 0.4004277 0.56601673
68572 -0.1685735 -0.4530266 -0.3255909 -0.7229802 -0.4741096 -0.4229876 -0.4558931 -0.5038048 -0.3500875 -0.5882843 -0.422512 -1.0359506 -0.6598053 -0.4482695 -0.4670212 -0.398032 -0.6922069 -0.6979054 -0.1425311 -0.4068555 -0.9841817 -0.3793531 -0.4720215 -0.6679359
68576 0.02162829 0.59295036 0.2330029 0.86232329 0.51358655 0.2769275 0.68460729 0.63724875 -0.0201939 0.940549 0.47667876 0.65438375 0.5051275 0.71003761 0.25282979 0.33372167 0.99965472 0.1518364 0.55991776 0.2045665 1.05067262 0.3538991 0.57476989 0.63992614
68585 -0.752478025 -0.92045795 -0.906985175 -1.16365665 -0.790606025 -1.0729391 -0.9188248 -0.801188725 -1.10804915 -0.7532431 -1.0739995 -0.87269605 -0.746414225 -0.756837 -0.934479725 -0.737332775 -0.975798975 -0.9422159 -0.969059375 -0.83823485 -0.883036775 -0.828682225 -0.6980182 -0.85902615
68591 -0.7031905 -0.4105282 -0.4553153 -0.1709376 -0.639109 -0.7775049 -0.1819225 -0.4730268 -0.7318807 0.06115312 -0.4444689 -0.5924452 -0.405012 -0.6677403 -0.2955911 -0.7834411 -0.1972384 -0.6098922 -0.5623177 -0.3737043 -0.2216631 -0.3546628 -0.4960791 -0.5692901
68592 0.58192148 0.609922475 0.56429977 0.368675415 0.410120025 0.66480861 0.696594005 0.565025615 0.52516274 0.64833501 0.53649823 0.35811968 0.238573855 0.89057516 0.5361406 0.716653155 0.42701468 0.84051826 0.491516855 0.709265925 0.422723925 0.56408444 0.41328969 0.681921875
68598 0.3029973 0.59742297 0.3557854 1.00649038 0.76778058 0.43636571 0.52136544 0.68311949 0.28718635 0.99293005 0.62605808 0.80136985 0.55881924 0.25941698 0.09665611 0.57975803 0.82072433 0.46183553 0.83588179 0.02670815 0.93373731 0.4630936 0.77457726 1.03285624
68611 1.27398415 1.49081689 1.52657288 1.79213429 1.29682923 1.05577919 1.55796708 1.59137489 1.30998653 1.51329901 1.67843151 1.37496263 1.39000432 1.12787391 1.64182015 1.32489799 1.59342422 1.62728491 1.6232403 1.67206663 1.33644023 1.20753009 1.3970075 1.37385077
68612 0.7976582 0.90765871 0.68690414 1.47086761 1.24210161 0.7697763 0.82915476 1.18244857 0.81363849 1.4670791 1.07320554 1.44410277 1.30710933 0.59375268 0.36531768 0.91524811 1.3674527 0.76443359 1.27019677 0.1765989 1.53404463 0.99895708 1.2653477 1.31206766
68626 0.12189985 -0.3147521 0.18193623 0.24937008 0.04612862 -0.181747 -0.2797507 -0.1523873 -0.2133018 0.26305783 0.02659953 0.03839066 0.03368347 -0.1022133 -0.086416 -0.2307608 -0.1362462 -0.0938331 0.10372782 -0.2303566 -0.121335 0.00316631 0.46972575 -0.2830597
68631 0.86525285 0.805123915 0.470792565 0.869742265 0.8918192 0.727986385 0.83614026 0.690263105 1.108383645 0.391174625 0.85169355 0.61272766 0.823024965 0.87201623 0.888916335 0.73176203 0.800870825 0.805390285 0.8529182 1.251856575 0.680773445 0.700025375 0.81097129 0.75507503
68644 1.55193899 1.3412704 1.28262176 1.13373946 1.30430264 1.53465614 1.24890361 1.15441481 1.77124025 0.16405299 1.23613965 1.37253691 1.43395207 1.66117079 1.43983661 1.35103069 0.98952585 1.58446522 1.21335894 1.40356425 0.81848234 1.42316298 1.25583001 1.06997208
68646 -1.8635316 -2.6192631 -2.5340851 -4.0361832 -2.4672829 -2.6141884 -3.93126 -4.0868328 -3.4086116 -3.0170441 -0.5278534 -2.1507349 -2.9270452 -3.5351759 -2.5760272 -1.2834047 -3.1983146 -1.3951489 -3.0454633 -4.1388444 -4.0887239 -2.5447074 -1.3786577 -3.4098086
68652 -0.112761555 0.376109415 0.045641825 -0.1615103 -0.3260794 -0.1083005 0.492385555 0.207035125 -0.0751113 -0.15947495 0.13817567 0.096586815 -0.04680256 -0.165679095 0.371206735 0.21709957 -0.2248091 0.09833457 -0.16236925 0.606460125 -0.11751171 0.031567755 -0.4051384 0.346665505
68682 1.93159727 1.78319276 1.78362297 1.61826544 1.84640244 1.80598425 1.69084971 1.62857051 1.8558922 0.96305776 1.80676984 1.85318816 1.87065044 1.76839201 1.91017931 1.74144792 1.50613058 1.89791001 1.59863609 1.82191556 1.33073991 1.81801918 1.78157344 1.67799391
68690 -1.1752483 -1.0533358 -1.0220371 -0.7039466 -0.9726039 -1.0361766 -0.9335252 -1.5194405 -1.241594 -0.8498131 -1.3019487 -1.2596488 -0.6141547 -0.8415546 -0.9171955 -0.7800923 -0.9875411 -0.8264912 -1.111237 -1.0302921 -0.7527881 -0.9087188 -0.8043112 -1.6038047
68695 0.31406443 -0.1049581 0.58399718 0.58361713 0.56544063 0.68133081 0.09182937 0.58501846 0.6637324 -0.5941694 0.29810562 0.10672094 0.07121108 0.88096185 0.17247871 0.42347165 0.36906839 0.64763573 0.33458096 -0.0991649 -0.2947533 0.28129969 0.18598138 0.46004322
68703 -0.10442163 -0.04267142 -0.046569235 0.13087268 0.16815772 -0.110833488 0.063363918 0.038299293 0.07434444 0.316769778 -0.024662475 0.177037748 -0.087113753 -0.008904348 0.020013638 -0.036133265 0.194946288 -0.10091281 0.04673472 0.00854436 0.234393143 0.062481745 0.11550777 0.112037045
68705 -0.64251775 -0.47325355 -0.72250115 -0.5196448 -0.222462945 -0.55561625 -0.3951534 -0.6495092 -0.6253735 -0.204716425 -0.30778745 -0.367276935 -0.42637844 -0.6437189 -0.6058573 -0.5142332 -0.263473745 -0.5310296 -0.37178845 -0.6413855 -0.241361555 -0.58258715 -0.5122551 -0.3626361
68708 0.12131008 0.15451219 0.41243076 0.26460672 0.41380257 0.19961035 0.07487263 0.20763122 0.3283068 0.49669099 0.05528038 0.59021843 0.3480896 0.46776804 0.36109127 0.24938208 0.30707575 0.29837258 0.28469388 0.44373854 0.32639489 0.4080939 0.3838939 0.08421317
68709 -1.375855 -1.9328151 -1.893179 -1.7097298 -0.7585676 -1.6561527 -1.9149239 -2.475802 -0.3946921 -2.2952137 -1.6049275 -1.7899904 -1.3755879 -1.2929711 -1.5983914 -1.2686967 -1.6456174 -1.5837446 -2.2175281 -1.5360241 -1.8964538 -2.1201912 -2.0188372 -2.1013469
68718 -0.4568755 -0.6118622 -0.5368964 -0.9444681 -0.6004164 -0.5336531 -0.7357736 -0.6747705 -0.4077638 -0.9415122 -0.5370963 -0.8436924 -0.5017014 -0.6402934 -0.553385 -0.5825002 -0.9200281 -0.4506302 -0.9232804 -0.4765262 -0.84484 -0.6504918 -0.9337556 -0.9360086
68729 -0.357066217 -0.21267613 -0.313762633 -0.00308744 -0.089933237 -0.224779953 -0.07014097 -0.128131177 -0.362176833 0.0802872 -0.285062227 -0.25832664 -0.071959453 -0.18130908 -0.325550433 -0.15832912 -0.103461387 -0.307302817 0.014295977 -0.3845169 -0.052476927 -0.28031688 -0.123858347 -0.08068877
