Gene	MsFA2a	MsFA2b	MsFA2c	MsFA2d	MsFA2e	MsFA3a	MsFA3b	MsFA3c	MsFA3d	MsFA3e	MsFA4a	MsFA4b	MsFA4c	MsFA4d	MsFA4e	MsMA2a	MsMA2b	MsMA2c	MsMA2d	MsMA2e	MsMA3a	MsMA3b	MsMA3c	MsMA3d	MsMA3e	MsMA4a	MsMA4b	MsMA4c	MsMA4d	MsMA4e
24086 -0.37347889 -0.390006928 -0.453441513 -0.32689971 -0.402834433 -0.47866845 -0.36768415 -0.495252725 -0.465708025 -0.397012953 -0.40328414 -0.294945673 -0.332634155 -0.350136328 -0.29379538 -0.436176725 -0.305601203 -0.348426465 -0.278850963 -0.5063211 -0.433012325 -0.329303475 -0.379347105 -0.144766338 -0.29741532 -0.433481075 -0.357880148 -0.39265982 -0.365284458 -0.378998943
24109 0.01511551 -0.322969 -0.5204015 -0.6602998 -0.1739121 -0.3788104 -0.1424217 -0.3497658 -0.453291 -0.4142062 0.03388453 -0.5258212 -0.5447991 -0.673599 -0.4180654 -0.4506854 -0.5195691 -0.6200417 -0.4935636 -0.2315777 -0.7067674 -0.2150786 -0.4973149 -0.3550256 -0.6327838 -0.5943742 -0.5310651 -0.729923 -0.2797199 -1.3812238
24115 0.67943479 0.65367508 0.7034595 0.61864011 0.62003342 0.71661631 0.66149315 0.66740878 0.67834178 0.6631744 0.68494484 0.53943298 0.67365934 0.60452284 0.57946926 0.66191513 0.61878248 0.69835035 0.55122114 0.74539595 0.5451345 0.55169876 0.63360529 0.69058306 0.68406003 0.7081252 0.63198323 0.58424587 0.67256193 0.52799963
24127 -0.315914067 -0.008914583 -0.104014257 -0.22229778 -0.2229646 -0.324753567 -0.166853633 -0.228952367 -0.20827224 -0.195433173 -0.235796507 0.141065797 -0.0950545 -0.24329565 -0.215938933 -0.06216709 -0.11047964 0.053691353 -0.196042523 -0.307403967 -0.184817243 -0.4219402 -0.05583809 0.028176163 -0.29919967 -0.147315283 -0.0723679 0.026189283 -0.007808237 -0.24832239
24128 -0.206344173 -0.347440873 -0.279132365 -0.316382098 -0.189909143 -0.1998919 -0.233571715 -0.133737443 -0.26644089 -0.23663973 -0.16316415 -0.441885695 -0.358419075 -0.364992978 -0.3044274 -0.281370603 -0.436586263 -0.445803298 -0.42113429 -0.192623715 -0.374384673 -0.27008315 -0.429104383 -0.408796618 -0.38984089 -0.389448118 -0.285776858 -0.357017518 -0.319068433 -0.436989485
24135 -0.7383317 -0.7466371 -0.9212947 -0.6267617 -0.5781912 -0.5439539 -0.57009745 -0.74129115 -0.58493075 -0.820958 -0.45055945 -0.7102928 -0.60552535 -0.69236435 -0.52186005 -0.68705115 -0.68911345 -0.80262685 -0.51050545 -0.59539395 -0.69164265 -0.51298 -0.6887213 -0.73025975 -0.8140751 -0.6322796 -0.6280371 -0.8901782 -0.79385125 -0.5722827
26356 -0.412475267 -0.434172933 -0.414775067 -0.313885167 -0.3883609 -0.2998359 -0.409590533 -0.3763379 -0.448422567 -0.426850767 -0.4096644 -0.382417067 -0.404374 -0.314269267 -0.342705167 -0.427011267 -0.334356 -0.5045295 -0.4157965 -0.281461833 -0.4776221 -0.406092767 -0.356926933 -0.349489463 -0.332227967 -0.2976245 -0.329519033 -0.405454133 -0.447533767 -0.433504067
26362 -1.4655408 -1.2326266 -1.3129752 -1.2146506 -1.2860866 -1.1834489 -1.4841555 -1.1678312 -1.4332559 -1.3140864 -1.5624682 -1.2836744 -1.4325567 -1.2170276 -1.2182533 -1.193253 -1.4437172 -1.445158 -1.277949 -1.2112553 -1.2444686 -1.3428159 -1.2829635 -1.6294668 -1.2433798 -1.267207 -1.3058855 -1.200916 -1.4503546 -1.3298312
26363 -1.6608446 -1.8292828 -1.6842215 -1.7678357 -1.5030855 -1.6061113 -1.5935628 -1.5826823 -1.3978291 -1.6237538 -1.8187507 -1.6893439 -1.5178957 -1.744264 -1.619962 -1.7592431 -1.7756802 -1.6787902 -1.6944022 -1.6675874 -1.6258724 -1.4287362 -1.7120874 -1.8843224 -1.9034623 -1.8485825 -1.5424334 -1.6649016 -1.8312171 -1.6792656
26364 -0.37758565 -0.6963092 -0.457489 -0.5954286 -0.5455983 -0.44428545 -0.44752235 -0.31031295 -0.66593245 -0.4447576 -0.68159545 -0.65771475 -0.6377733 -0.5920313 -0.64355565 -0.43622855 -0.36090755 -0.66639635 -0.6371978 -0.502019 -0.5173688 -0.4795347 -0.6460436 -0.69630755 -0.5064962 -0.59774855 -0.4790781 -0.4484929 -0.46689985 -0.69153005
26365 2.22426151 2.0977342 2.06477504 2.19625817 2.34235822 2.17936087 2.08523065 2.06990232 2.1204114 2.11424717 2.01011418 2.13474125 2.16428726 2.17776148 2.30185281 2.19220367 2.29574076 2.17119237 2.32536413 2.22987752 2.18208958 2.17719426 2.21706363 1.95375128 2.10299164 2.22242975 2.36135788 2.1697615 2.00609388 2.13736827
26368 1.71767375 1.20699738 1.5330344 1.5462385 1.55802032 1.91373921 1.49652292 1.86943598 1.62644521 1.50587672 1.54729929 1.08478747 1.21430542 1.53168082 1.35784166 1.43093582 1.37282706 1.09087479 1.38711627 1.61047901 1.40555464 1.66684379 1.28344207 0.52741827 1.20741734 1.37095861 1.19165059 1.34036704 1.08561054 1.44423608
26370 -0.2735017 -0.3087909 -0.3524261 -0.2989754 -0.3430309 -0.1777494 -0.3865322 -0.1990077 -0.2990457 -0.2483442 -0.3425038 -0.5156439 -0.4681104 -0.2994641 -0.3576393 -0.2536161 -0.3175085 -0.4086723 -0.4529329 -0.2572008 -0.3320835 -0.326356 -0.2998936 -0.6015415 -0.1795369 -0.3829171 -0.4630118 -0.416588 -0.4598615 -0.2387201
26372 0.57179844 0.67622782 0.60715542 0.59444604 0.49980507 0.29932084 0.58951602 0.33902158 0.41817429 0.61967629 0.55447882 1.15354527 0.75339823 0.65914859 0.58786282 0.64902421 0.66722133 0.97603499 0.56215321 0.47016822 0.729137 0.42264099 0.69263314 1.02909965 0.6005832 0.57959507 0.57058401 0.74584867 0.84993989 0.60081892
26374 0.53603477 0.88126243 0.73182447 0.81876761 0.56162613 0.53481637 0.68241348 0.51423042 0.65295088 0.75990491 0.70791252 0.88289433 0.88924665 0.99086396 0.76541035 0.76237417 0.82877468 1.03123508 0.82574304 0.55495668 0.88042119 0.68466605 0.89839572 1.25751569 0.85541486 0.93397573 0.87570331 0.78979868 0.91309044 0.83094288
26383 -1.07782325 -0.9645848 -0.94875305 -0.91007125 -1.03404875 -0.94195505 -1.0479822 -1.0460142 -1.17342445 -0.94144235 -1.00657995 -0.7955294 -0.9975975 -0.9068094 -1.011463 -0.9944682 -0.89631875 -0.97928655 -1.04018155 -0.99206895 -0.93824635 -0.9846825 -0.9049837 -0.7533519 -0.9346428 -0.86938325 -1.03747745 -0.9457873 -0.9432066 -0.9140166
26390 -0.524157177 -0.24328433 -0.361511117 -0.31424926 -0.47929318 -0.441353287 -0.490177813 -0.558131667 -0.402345327 -0.461460377 -0.500858207 -0.154219247 -0.225612157 -0.24385036 -0.47637306 -0.321010147 -0.158331327 -0.151574483 -0.238056923 -0.49091608 -0.30908357 -0.4843961 -0.309413043 -0.07774859 -0.217250327 -0.171671087 -0.251319483 -0.27376268 -0.295934357 -0.25786544
26395 0.03984832 -0.126429955 -0.052483715 -0.104662175 -0.01970676 -0.03453453 0.007708665 0.012846735 -0.03481845 0.0038561 -0.089673785 -0.058992745 -0.122892715 -0.12099621 -0.042793295 -0.00439042 -0.035571655 -0.057019415 -0.044035125 -0.018450355 -0.072505375 -0.021050985 -0.04104391 -0.117533225 -0.05053581 -0.19591033 -0.142702495 -0.25887523 -0.053087415 -0.003515195
26396 -0.35668575 -0.07022618 -0.05939087 -0.1307694 -0.2438827 -0.2576487 -0.3974409 -0.41042535 -0.11114075 -0.20806875 -0.36495125 0.06960261 0.0339572 0.05729654 -0.12092535 -0.21252365 0.116964955 0.158251275 0.123366475 -0.26802125 -0.079223545 -0.2670308 -0.115163385 0.05356306 6.56e-06 -0.06999446 0.00771285 -0.0568802 -0.161571675 0.107352015
26397 0.14553738 0.228094215 0.217873225 0.165818025 0.276373715 -0.07785079 0.160153425 -0.00674311 0.17861796 0.22717885 0.18560306 0.339583705 0.312591265 0.12418458 0.18278633 0.22558391 0.17617692 0.229012955 0.16517343 0.09588875 0.225806505 0.057944035 0.21206196 0.318952625 0.24420155 0.204557505 0.256804555 0.283814985 0.395464765 0.243696185
26399 -0.8535677 -0.8891402 -0.8731519 -0.9757279 -0.7854325 -0.8700346 -0.9030137 -0.8359984 -0.8508103 -0.8316877 -0.9093421 -0.9304214 -0.9060673 -0.9482191 -0.8251186 -0.7783187 -0.8837776 -0.9074387 -0.9429436 -0.784939 -0.9120692 -0.9489304 -0.9663658 -0.8835513 -0.8299458 -0.9720745 -0.9762856 -0.8363447 -0.8920289 -0.9760868
26404 0.27909592 0.19745266 0.11408166 0.14816113 0.40360186 0.01581383 0.23973273 0.13979295 0.13832025 0.10660384 0.24303636 0.28473349 0.22794094 0.10243141 0.2483319 0.31993392 0.22089857 0.26694878 0.13778357 0.10552266 0.05078844 0.20771843 0.13392506 0.19258479 0.09017145 0.04473246 0.19223869 0.21033181 0.35313605 0.20211349
26406 0.654699077 0.65663211 0.66103999 0.75216295 0.673999957 0.627577437 0.752318853 0.5438036 0.6404512 0.67364837 0.798412577 0.82146105 0.71294169 0.775733937 0.805813257 0.72950251 0.79348491 0.809990223 0.748031423 0.677076903 0.642075263 0.69618533 0.815810067 0.882333403 0.769531977 0.749070393 0.64625136 0.666408443 0.73801042 0.71579811
26409 -0.591545 -0.55897835 -0.5701711 -0.69102705 -0.6001853 -0.4894192 -0.542898 -0.4694198 -0.48144195 -0.4892377 -0.45344305 -0.5231583 -0.448238 -0.5929794 -0.50129935 -0.54531245 -0.6442577 -0.62393975 -0.6291385 -0.54794735 -0.4991491 -0.43949835 -0.58283955 -0.5279122 -0.63136775 -0.5171078 -0.50469765 -0.5873262 -0.6070604 -0.53620985
26413 0.010080805 -0.141653075 -0.225767765 -0.039203985 -0.063347795 0.030630835 -0.091265245 -0.11737666 -0.086582995 -0.108761415 -0.05079207 -0.118514115 -0.062412815 -0.023698835 -0.00894822 -0.13732276 -0.02592847 -0.079835955 0.00253211 -0.16516458 -0.021699435 -0.050044235 -0.15792288 -0.123868085 -0.051093725 -0.11937153 -0.03898422 -0.119455195 -0.07476963 -0.0539358
26414 -0.524082 -0.7161508 -0.6772042 -0.5842794 -0.4043054 -0.5998121 -0.4976285 -0.5145698 -0.7190804 -0.5980092 -0.5534683 -0.6625211 -0.7754422 -0.7052028 -0.4986886 -0.6330053 -0.6865478 -0.8180598 -0.733954 -0.5523721 -0.7171796 -0.4482906 -0.6815949 -0.7896966 -0.7039161 -0.8087674 -0.5543512 -0.7189887 -0.5729707 -0.6900732
26415 2.08480766 2.11110415 2.15991769 2.23685494 2.12090755 2.11477292 1.84126284 1.93210207 1.93320205 2.01437234 1.91400064 2.32569802 1.93473983 2.15743721 2.20551586 2.09194526 2.29267799 2.02097622 2.1499992 2.24503396 2.10663518 2.17226902 2.20938307 1.86587827 2.17132998 2.21981174 2.05723485 2.09491005 1.95259989 2.12348525
26416 0.188566733 0.09779896 0.14061862 0.112621507 0.288017737 0.219688403 0.012083027 0.184477647 0.12849175 0.118376097 -0.009551743 0.035133787 0.090357733 0.09104342 0.179351427 0.23486105 0.081546377 0.059805687 0.08519793 0.2608339 0.175125683 0.208497293 0.132492837 -0.191924757 0.10860698 0.084583473 0.140393007 0.196246113 -0.000599397 0.16094834
26417 0.23788457 0.05635543 0.22540887 0.19937347 0.18031134 0.33827653 0.02191468 0.39909041 0.27354001 0.1400527 0.17260116 -0.1836943 0.01718094 0.25391353 0.13622723 0.09602907 -0.0540762 0.0313408 0.09746792 0.25539789 0.09400022 0.21130274 0.0674993 -0.1521928 0.14389549 0.12663384 0.06146338 0.11103892 -0.1631964 0.25630599
26419 -0.9693043 -1.1185709 -0.9984821 -1.0403792 -0.804595 -0.7755564 -1.0445137 -0.7558063 -0.8078437 -1.1118134 -0.963475 -1.1450281 -1.0595868 -1.0070466 -0.9152493 -0.9612941 -0.9753945 -1.1612759 -0.9274027 -0.8622905 -1.0770817 -0.8295893 -1.0780189 -1.4211638 -0.873382 -1.1102118 -1.0277891 -1.0943606 -1.1394339 -0.9335389
26420 0.65194355 0.74178051 0.56850457 0.46891365 0.72854789 0.39030907 0.78069328 0.48204122 0.68462762 0.67767842 0.74664685 0.92748138 0.97388608 0.48316205 0.73174552 0.77423395 0.59457797 0.80459449 0.78008119 0.46485317 0.74502316 0.61751955 0.71770265 0.80246398 0.58771542 0.61775335 0.78109793 0.74266926 0.83368309 0.68992213
26423 -0.536897 -0.3497879 -0.5506869 -0.6946318 -0.4120849 -0.731514 -0.3566262 -0.5888202 -0.3557521 -0.3947161 -0.3838657 -0.3346267 -0.0818752 -0.5437036 -0.5592299 -0.4358564 -0.4420038 -0.2678686 -0.1630461 -0.7188555 -0.2362987 -0.5250493 -0.4527745 -0.3816436 -0.7684494 -0.3867112 -0.3318552 -0.2732529 -0.3080301 -0.2789185
26424 0.23337192 0.39633331 0.28702854 0.27337133 0.21955786 0.01207656 0.35828242 0.12186568 0.25191386 0.38330297 0.32665807 0.46071908 0.54719305 0.2514108 0.26811953 0.25918933 0.31910252 0.50916699 0.36786868 0.04033323 0.28921329 0.19288001 0.33390213 0.63375427 0.3663016 0.30436664 0.35256034 0.34357516 0.44592569 0.19328948
26425 -0.7756563 -0.4865676 -0.6525491 -0.6921954 -0.8267925 -0.6498604 -0.6678771 -0.8953993 -0.649676 -0.745562 -0.8858331 -0.8102372 -0.6427382 -0.7021299 -0.8281344 -0.7102415 -0.816438 -0.5030778 -0.5506537 -0.7259456 -0.6616198 -1.044251 -0.5821154 -0.526708 -0.5043173 -0.7116323 -0.5273696 -0.8199343 -0.7546832 -0.6845743
26426 0.82470286 1.04904566 1.24825736 1.03270445 1.22971172 1.48445191 0.78249689 1.67569401 1.16823628 1.02807318 0.8280692 0.97952825 0.77588019 1.04748818 1.11041079 1.21378412 0.92967773 0.5934534 0.94918988 1.34292042 1.04579951 1.3005896 0.87771365 0.15829394 0.84696385 0.761584 1.04007336 1.21857498 0.59146249 1.07392973
26428 -0.207462678 -0.291877563 -0.272564178 -0.25194776 -0.227607008 -0.090537503 -0.447596175 -0.09431404 -0.202532148 -0.292463645 -0.29036341 -0.361985285 -0.28762833 -0.215001608 -0.34242258 -0.284522118 -0.353671783 -0.322349275 -0.337666005 -0.16191945 -0.223371833 -0.240404275 -0.276870455 -0.404217723 -0.230129823 -0.236687548 -0.40424631 -0.28872025 -0.510528435 -0.415239168
26433 -0.1298964 -0.0625889 -0.0760518 -0.0219861 -0.0394784 -0.092573 0.01065412 -0.1624989 -0.1872246 -0.1461043 -0.1574268 -0.0526271 -0.0484375 0.0319924 -0.0242906 -0.0522459 0.13988365 -0.0103412 -0.1217225 0.00545648 -0.1502109 -0.1179986 0.03592584 0.17094297 -0.0297028 -0.0005031 -0.0658402 -0.1106148 -0.0070922 -0.1066555
26434 0.54074306 0.66022861 0.56854813 0.64155838 0.47055594 0.48043274 0.64642295 0.41300894 0.29697523 0.45927262 0.6116558 0.97626557 0.61873837 0.64632835 0.63728731 0.6081897 0.79350274 0.71816639 0.71380217 0.62183437 0.51126211 0.62338629 0.82868935 1.16435675 0.69869769 0.7320743 0.54629335 0.64901165 0.62130278 0.64611401
26440 2.31564527 1.89124017 2.22130486 2.0773352 2.17398837 2.44771168 2.22870287 2.40483866 2.20987703 2.2187808 2.27351157 1.82808085 1.95033426 2.04550008 2.08599834 2.09341609 1.86380324 1.84477343 1.91422628 2.25352121 2.05392879 2.23008384 1.94003678 1.47761526 2.09845638 2.0700831 2.02830798 2.04592268 2.03493265 1.9770016
26443 -0.2031148 -0.469979 -0.385848 -0.5289963 -0.8334608 -0.5373585 -0.3194671 -0.1576978 -0.2418882 -0.334983 -0.1663429 -0.5197285 -0.5471532 -0.4643008 -0.4601418 -0.4194551 -0.4023667 -0.5546033 -0.5170046 -0.3901101 -0.4329458 -0.4231577 -0.4779306 -0.5138922 -0.3743908 -0.6795218 -0.2730431 -0.3825908 -0.1956934 -0.3062093
26444 0.29106034 0.34327245 0.193345755 0.376421285 0.304703895 0.284275485 0.37015579 0.252933895 0.377686445 0.196920975 0.34584819 0.342419215 0.38603101 0.35701336 0.31874481 0.266281785 0.42042788 0.38117651 0.479086285 0.324092515 0.404671665 0.38754221 0.43592662 0.46462528 0.43289713 0.398701095 0.38076734 0.28490125 0.28498376 0.459048905
26451 -0.00982716 -0.02210719 0.06353068 0.100994645 0.180088185 0.174533605 -0.1000375 0.184109465 0.086727895 -0.06952119 -0.19912945 -0.04785533 0.013466695 0.109089705 0.100375325 0.032803485 0.114271005 -0.001151395 0.05958053 0.09715403 -0.01117386 0.171174125 -0.00192044 -0.15531459 0.076338015 0.02184943 0.09096171 0.088181045 -0.05057402 0.15718439
26456 -0.5825275 -0.5018818 -0.3432207 -0.4377765 -0.4230054 -0.3514305 -0.5781955 -0.385512 -0.3871964 -0.4699954 -0.475662 -0.5251182 -0.4840392 -0.4501655 -0.5078419 -0.529306 -0.6357517 -0.3418926 -0.3642399 -0.4897152 -0.360118 -0.4233864 -0.6804805 -0.7737461 -0.4031604 -0.4957975 -0.4889433 -0.4134685 -0.6480866 -0.352983
26554 -0.325457935 -0.340425715 -0.287617875 -0.33557731 -0.333563615 -0.33814 -0.376378305 -0.36715463 -0.345411895 -0.22130193 -0.356627725 -0.46705255 -0.343276815 -0.357558525 -0.33111587 -0.3135226 -0.38621376 -0.40166485 -0.350646185 -0.3114641 -0.251673715 -0.36574595 -0.451911435 -0.5624444 -0.36494051 -0.347130445 -0.294479555 -0.298282605 -0.31703066 -0.33552128
26557 0.74025099 0.504368205 0.57173554 0.487725775 0.637817315 0.77441818 0.614852405 0.819217355 0.64661163 0.5950733 0.726834735 0.3270495 0.423082205 0.43842388 0.548101565 0.53088743 0.53295877 0.30781496 0.488881865 0.729339165 0.45167952 0.57510499 0.471636065 0.336021235 0.5139237 0.565547485 0.433638695 0.50276538 0.549282015 0.43318125
26559 0.658628905 0.527969425 0.514740995 0.522388565 0.50265527 0.46131729 0.59255908 0.542486465 0.500826395 0.525690585 0.75258919 0.47433476 0.510078725 0.56522779 0.49872668 0.59631912 0.556582435 0.498846835 0.585255535 0.538839385 0.46109759 0.517723485 0.56267017 0.781863645 0.582097295 0.489005185 0.39713449 0.393401375 0.64955668 0.57375766
26561 -0.3468815 -0.3463297 -0.3879106 -0.4346909 -0.2836809 -0.2982109 -0.4650609 -0.4018494 -0.382982 -0.4406047 -0.3922542 -0.3451887 -0.4016428 -0.4055981 -0.3484732 -0.3208582 -0.3423003 -0.7717945 -0.4221788 -0.4517749 -0.2874785 -0.3297528 -0.4329894 -0.3523239 -0.4035145 -0.3633504 -0.2748045 -0.3569561 -0.3494196 -0.3874234
26563 -2.1520514 -2.54149465 -4.6017427 -2.6917647 -2.6503597 -2.8514727 -2.8702078 -2.5122948 -2.8758659 -2.6214981 -2.4491253 -3.36521505 -2.9928618 -2.7495924 -2.6615546 -2.7774115 -2.7957535 -3.1972571 -3.0788024 -2.68671975 -2.6575668 -2.63234275 -3.5310031 -3.32610795 -4.0203097 -2.87778735 -3.2504476 -2.9003836 -2.8572951 -3.5883146
26569 1.30864397 1.07243964 1.29407192 1.18731161 1.34673267 1.27093467 1.24366291 1.30650288 1.27071528 1.29916077 1.24740016 1.01626552 1.21711928 1.17531791 1.19568008 1.14786349 0.89492283 1.18535102 1.07854522 1.25230789 1.27662149 1.30985741 1.01026972 0.84676896 1.19355529 1.22669794 1.28257728 1.1674666 1.03801198 0.96903499
26572 -0.8844354 -1.1695232 -1.0948397 -1.0889318 -1.0206501 -0.7806442 -1.0850612 -0.8897037 -1.0439849 -1.0749515 -0.9695872 -1.2581786 -1.0288324 -1.0646586 -1.0948649 -0.9656349 -0.8582778 -1.276952 -1.0865652 -0.9373371 -1.0862786 -1.0732386 -1.0468943 -0.9430503 -0.8402841 -1.1784823 -1.0496116 -1.1525624 -1.0295111 -1.0851233
26611 -0.0902052 -0.1952784 -0.067104 -0.064074 0.087994 0.15991214 -0.0080085 0.2542513 0.03647721 -0.1367515 -0.015871 -0.1622456 -0.1628614 -0.1424318 -0.0166535 -0.0798392 -0.174933 -0.2112128 -0.1775266 0.05153493 -0.1110887 -0.043742 -0.1959807 -0.3071264 -0.5167868 -0.1585649 -0.068249 -0.1745202 -0.1514926 -0.1732092
26885 -0.554801495 -0.61720235 -0.500534515 -0.54423769 -0.53842087 -0.46531871 -0.4842581 -0.52588725 -0.50444426 -0.52510623 -0.527170075 -0.5727389 -0.58368891 -0.56544813 -0.54726275 -0.479666565 -0.5401587 -0.460602855 -0.69945158 -0.51247073 -0.511963295 -0.659319205 -0.54853806 -0.44268352 -0.542935715 -0.45512463 -0.5534468 -0.49358105 -0.4797023 -0.49100862
26886 0.1117195 0.4478379 0.24858355 0.41379818 0.26084475 0.16607725 0.32766192 0.09380073 0.26880925 0.29128045 0.2399713 0.50046487 0.48163947 0.40952096 0.25211587 0.29708727 0.40212076 0.70735821 0.50020818 0.13681604 0.39968169 0.23082321 0.29145247 0.9703378 0.20075292 0.41277648 0.50286102 0.36216187 0.49699425 0.56459809
26891 -0.1615617 -0.2631114 -0.2826804 -0.3059468 -0.0858763 -0.224567 -0.1210656 -0.2429573 -0.3728078 -0.1518286 -0.120938 -0.3379403 -0.3729287 -0.3395256 -0.2209962 -0.1956816 -0.1794692 -0.4785705 -0.3211096 -0.0806596 -0.3322834 -0.1345582 -0.2528367 -0.3461217 -0.2638087 -0.5310713 -0.289504 -0.3312101 -0.0881742 -0.2236168
26893 -0.0944906 0.08786724 -0.0309425 -0.025096 -0.0885591 -0.0137562 0.10935262 0.01291572 0.08222602 0.00650808 0.06496588 0.10313158 0.18447615 0.07065336 0.05362027 -0.0892349 -0.0544915 0.05797704 0.12738938 -0.0261627 0.00034003 0.06218941 -0.0141901 0.05930139 -0.0573907 -0.0622338 0.11835899 0.10894581 0.07814655 0.05834046
26895 0.43783734 0.04240078 0.01755194 -0.1172209 0.41989277 -0.0193434 0.27533888 0.24792654 0.15004291 0.22503785 0.43759428 -0.0742805 -0.061575 -0.2105647 0.13005044 0.1960488 -0.1585871 -0.4371581 -0.0189874 0.26816659 -0.0793779 0.23778278 -0.0656858 -0.2175205 -0.1042805 -0.0985474 -0.0217514 -0.1754492 0.22717255 -0.088031
26896 0.314307467 0.365136433 0.288230697 0.37919553 0.310627337 0.307973113 0.298719423 0.323974917 0.350053153 0.294885857 0.39134602 0.289491847 0.36589878 0.398064927 0.362490357 0.332052803 0.318562803 0.366311623 0.397768637 0.287852487 0.349981697 0.324715543 0.384444077 0.465701307 0.395943493 0.36878791 0.313365837 0.263889187 0.299707527 0.379137673
26900 0.204605195 0.315073795 0.372125485 0.30295969 0.288389695 0.403780235 -0.017128285 0.48730273 0.18013591 0.244297805 0.07314774 0.049034125 0.121968985 0.334661485 0.287109315 0.303585885 0.225915395 0.24131365 0.195247645 0.400612075 0.214402915 0.28981741 0.2830529 0.031813475 0.2547144 0.251282745 0.23344851 0.319052515 0.113883935 0.17760726
26901 0.07947806 -0.3691636 -0.1056271 0.08692591 -0.2060668 0.15663553 -0.1861851 -0.0711487 -0.0826382 -0.4342368 -0.1948109 -0.428196 -0.370624 0.10255076 0.04801117 -0.2958696 0.07065542 -0.4727871 -0.0266639 0.04012279 -0.3204026 0.04116959 -0.0503506 -0.2380566 -0.0369244 -0.0117535 -0.254578 -0.4762886 -0.3657762 -0.1744232
26903 0.30692217 0.19363203 0.54105962 0.04379174 0.26488868 0.21287942 0.31424352 0.46470576 0.22614353 0.29911695 0.27922215 0.08917191 0.03327617 0.06302599 0.02005981 0.19496869 0.10344109 0.07788546 0.04381467 0.28656313 0.23059327 0.20625744 0.04662942 -0.1290205 0.24314071 -0.0170432 0.15778292 0.2530543 0.2950969 0.08035423
26905 -0.8433733 -0.8159031 -0.7630782 -0.7263839 -0.7402628 -0.6889484 -0.7010922 -0.8627787 -0.7721684 -0.7592337 -0.5831789 -0.7407918 -0.8319458 -0.7164145 -0.6951026 -0.8035122 -0.7481737 -0.7612286 -0.7753918 -0.795381 -0.6916415 -0.6816438 -0.8142739 -0.6725422 -0.7111067 -0.7203272 -0.9018203 -0.7786634 -0.6414272 -0.6667276
26908 -0.3141595 -0.4684824 -0.2604088 -0.3826697 -0.31168 -0.2192449 -0.3066581 -0.2035082 -0.3335656 -0.2785416 -0.2730918 -0.4917595 -0.4786237 -0.4565063 -0.3222778 -0.4597111 -0.4811686 -0.5527152 -0.464418 -0.2233667 -0.4172036 -0.2320258 -0.4654977 -0.5530169 -0.43555 -0.4626174 -0.3938796 -0.3367859 -0.2189182 -0.5512254
