Gene	SpFA2a	SpFA2b	SpFA2c	SpFA2d	SpFA2e	SpFA3a	SpFA3b	SpFA3c	SpFA3d	SpFA3e	SpFA4a	SpFA4b	SpFA4c	SpFA4d	SpFA4e	SpMA2a	SpMA2b	SpMA2c	SpMA2d	SpMA2e	SpMA3a	SpMA3b	SpMA3c	SpMA3d	SpMA3e	SpMA4a	SpMA4b	SpMA4c	SpMA4d	SpMA4e
269378 -0.0185074 -0.1789921 -0.1708262 -0.2151335 -0.1479631 -0.2283444 -0.1047509 -0.0514913 -0.1412995 -0.0988437 -0.0788987 -0.0525208 -0.1136463 -0.3586186 -0.17681 -0.0337606 -0.1235473 -0.3975226 -0.2364486 -1.4886353 -0.0472311 -0.1459352 -0.0478582 0.06740049 -0.0171633 -0.1458634 -0.1818885 -0.3614754 -0.1743912 -0.105347
269397 0.07859548 0.19523389 0.20304679 0.23175819 0.12138447 0.20084625 0.00963654 0.1566007 -0.0830581 0.25146871 0.26432983 -0.1751006 0.16187325 0.11330171 0.20344186 0.09176027 0.22349464 0.22072615 0.08247055 0.84939346 0.14570312 0.09020597 -0.0736416 -0.1373093 0.2018038 0.0935935 0.28395221 0.14428747 0.13679915 0.05123589
269400 -0.193928475 -0.067980475 -0.232428525 0.00226437 0.151794815 0.141363355 -0.07490372 -0.10081055 -0.230014475 0.131343245 0.036984015 0.08452198 0.181059095 0.054184565 -0.145589505 -0.17551711 -0.069056825 0.04809007 -0.08987723 0.950609285 0.10148836 0.13119279 -0.21325068 -0.23723838 -0.15310306 0.29215924 0.264051725 0.063234695 0.21316229 -0.13484544
269424 0.280081895 0.24422175 0.143225485 0.126994475 0.09351043 0.17749439 0.25743927 0.26939034 0.218074335 0.1575993 0.168259305 0.29218601 0.301664685 0.177790365 0.27195982 0.172368615 0.322546805 0.233519945 0.066601785 0.096701225 0.17484558 0.124995945 0.33573147 0.35029737 0.33600786 0.23644471 0.24957858 0.408260345 0.255301235 0.120836885
269470 0.28678253 0.22994437 0.12806657 0.09889127 0.15571253 -0.1273691 0.36460378 0.31595743 -0.042884 -0.0061762 0.17856969 0.07566813 0.13357234 0.34329495 0.04599322 0.17874311 -0.0764616 -0.2186058 -0.1441951 0.01021663 0.03927695 -0.0469304 0.40456934 0.24677532 0.14647203 0.06554853 0.03008696 -0.0504043 -0.1114382 0.20497196
269473 0.02250756 -0.10363955 -0.202111525 -0.278960955 -0.079610665 -0.35550146 -0.04098354 -0.173117185 -0.164570995 -0.2486144 -0.129504035 -0.177809125 -0.23044261 -0.220935185 -0.22104777 -0.047776675 -0.174510095 -0.241565855 -0.214131685 -0.412086945 -0.227564275 -0.23582214 0.00945455 -0.050558655 -0.251000585 -0.41480427 -0.45052841 -0.513945855 -0.22158453 -0.118578355
269513 -1.1799844 -0.8422277 -0.8664765 -0.6664178 -0.9590119 -0.7816424 -0.9690386 -0.8909111 -0.9683527 -0.8061763 -0.9896637 -0.8451382 -0.9375633 -0.8809034 -0.8759147 -1.1279314 -0.7529119 -0.8775244 -0.9190977 -1.2155791 -0.8578999 -0.981736 -0.9686141 -1.1080348 -1.0284916 -0.8325504 -0.9817684 -1.0851819 -0.916086 -0.7818989
269523 -0.628642767 -0.5937089 -0.583196 -0.5405989 -0.612151733 -0.5466222 -0.52865 -0.5594431 -0.494931 -0.8040472 -0.823400567 -0.630706333 -0.642234733 -0.511974867 -0.6486143 -0.5354224 -0.6472162 -0.674781767 -0.6138281 -0.734020407 -0.651407967 -0.6177749 -0.590867533 -0.505618867 -0.604517733 -0.621298833 -0.619058633 -0.624014633 -0.834142133 -0.551993267
269536 0.67997984 0.61493919 0.46880474 0.59284137 0.45311752 0.6092583 0.55853015 0.68001289 0.56811207 0.50858354 0.43490957 0.59672946 0.51789797 0.47797181 0.6156554 0.61863819 0.66368361 0.54326081 0.61157141 0.31114543 0.51577531 0.65617868 0.59623017 0.62972918 0.73530723 0.53760009 0.547533 0.70968993 0.44461867 0.59689121
269582 0.3442871 1.00312026 0.53792432 0.37331422 0.19956444 0.34515656 0.21750656 0.20370561 0.34937626 0.39944513 0.32540588 0.36775656 0.12466013 0.12353498 0.0966172 0.30537426 0.43933945 0.32742716 0.52859279 -0.1373326 0.41547984 0.31837833 0.09434028 0.24243176 0.13205502 0.31585419 -0.0986646 0.20111989 0.38050525 0.32893919
269614 -1.0751402 -0.8616577 -1.0129581 -1.1341584 -0.9017293 -0.7989713 -0.9553492 -1.0425777 -0.7222446 -0.9322944 -0.6514682 -0.8846466 -0.8956569 -0.9622311 -0.8289338 -1.0592318 -0.8932097 -0.8115523 -0.901791 -0.6886863 -0.950242 -0.781441 -1.0572082 -0.8887757 -1.009772 -0.8649306 -0.8295674 -0.8095309 -0.9146499 -0.969011
269623 0.189629775 0.138436275 -0.002670915 0.24320583 0.145315475 0.26699244 0.16123169 0.17060346 0.170923885 0.273632995 0.119456355 0.26291538 0.27859456 0.035403995 0.212350505 0.16580307 0.22023349 0.104099905 0.252427395 0.001982465 0.2472887 0.25620998 0.09647458 0.14357033 0.22669119 0.222453425 0.18634627 0.254299725 0.26545604 0.19821479
269643 -0.3736713 -0.2432775 -0.31158 -0.3435945 -0.4270134 -0.3605195 -0.3363872 -0.3390837 -0.216904 -0.5788412 -0.4121731 -0.2351777 -0.4266615 -0.2449415 -0.3337217 -0.3734938 -0.297436 -0.3884092 -0.3195177 -0.4995842 -0.3323149 -0.3774461 -0.2489043 -0.2880997 -0.2738159 -0.3585582 -0.4112679 -0.4227172 -0.4274533 -0.2568141
269682 -0.1798747 -0.5192234 -0.3545101 -0.5438599 -0.6412894 -0.4574833 -0.4577495 -0.1701686 -0.4291575 -0.5827331 -0.15851 -0.3789234 -0.3759578 -0.3408131 -0.8669066 -0.0338073 -0.2930852 -0.4743093 -0.5585948 -0.7126468 -0.5653878 -0.5592916 -0.2791975 -0.367859 -0.3210996 -0.6026142 0.16449629 0.04375849 -0.474956 -0.8345606
269693 0.66763709 0.44295628 0.70535937 0.5762437 0.69370534 0.61514473 0.55683345 0.76093506 0.62531217 0.63765192 0.66929059 0.53067154 0.65204587 0.7680572 0.4159244 0.62442156 0.3866369 0.69876064 0.60801539 1.05734509 0.70942427 0.63755275 0.74697009 0.55180633 0.55955375 0.66729022 0.66120391 0.51557428 0.42325198 0.67349303
269702 -0.21055515 -0.198115 -0.1312491 -0.2061366 -0.25865795 -0.2119427 -0.27602045 -0.217524 -0.1325331 -0.3074908 -0.23262345 -0.18608205 -0.2840884 -0.23368025 -0.12212945 -0.2070453 -0.12744548 -0.1305249 -0.1682068 -0.347249905 -0.23810665 -0.169086 -0.20270178 -0.15452295 -0.167617725 -0.3247357 -0.3617355 -0.1797175 -0.2666193 -0.1378351
269774 0.25692285 0.243167205 0.3425539 0.361014315 0.351099025 0.31223432 0.27614211 0.274111505 0.241393065 0.418302205 0.321573635 0.297148935 0.382036935 0.424579555 0.060501355 0.32675773 0.238931925 0.468720655 0.28267793 1.14686035 0.40624872 0.39702596 0.290287825 0.111924375 0.10049038 0.37187709 0.59160226 0.359404665 0.435243865 0.418344255
269823 1.36155331 1.24829914 1.10827447 1.33680043 1.17036855 1.3045864 1.39182691 1.29243057 1.3003387 1.26530962 1.1715838 1.24820202 1.28107423 1.20165741 1.34774851 1.2811519 1.35921259 1.19647859 1.33392361 0.97343564 1.23438597 1.39530901 1.23765023 1.24027791 1.39191244 1.27377923 1.1452232 1.46229803 1.28593838 1.33050326
269951 1.49515037 1.51769351 1.73117442 2.11527382 1.87710306 1.99291501 1.27499623 1.5363009 2.06561956 1.70240554 1.8220605 1.99391412 1.93734643 1.96431418 1.73832433 1.60987703 1.67580223 1.95314885 2.13986589 1.18885331 1.58447555 1.96234662 1.55687905 1.30628559 2.22195847 1.7302993 1.90584569 1.80846158 1.76830061 1.98476669
270028 -0.57699743 -0.408158585 -0.54315365 -0.362982775 -0.33473473 -0.302087545 -0.53261065 -0.448425825 -0.343325415 -0.211249755 -0.432740835 -0.477546365 -0.34321924 -0.59627959 -0.300007495 -0.436261975 -0.17881041 -0.26211629 -0.322755215 0.249941885 -0.330728595 -0.338065055 -0.689829495 -0.50448209 -0.45645061 -0.424668995 -0.29343875 -0.175688765 -0.54019475 -0.457258485
270049 1.14835992 1.23009968 1.52213335 1.28787797 0.88061794 1.10207931 1.20130085 1.11506159 0.82881527 1.40126262 1.37425432 1.09086857 1.11692463 0.73069953 0.75983019 1.08487814 1.21083652 1.19194554 1.33592003 0.35286551 1.28047186 1.09110287 0.46598244 1.0999421 1.2640352 0.93971526 1.02416614 0.9462678 1.21936902 1.01118654
270066 0.523714335 0.57064891 0.695104345 0.678760175 0.46930693 0.45073406 0.737061605 0.65650226 0.67288286 0.418822625 0.522603735 0.463651365 0.366614645 0.66855882 0.70011138 0.66895421 0.618223145 0.76935776 0.703053705 0.492638085 0.355589575 0.440994075 0.490642195 0.66202491 0.65848406 0.480599625 0.5159074 0.80234462 0.546711075 0.540539425
270086 2.31229744 2.36389854 2.11781663 2.19176195 2.20795907 2.18189251 2.07964799 2.21919109 2.21404573 2.45042584 2.23345547 2.03109751 2.0796671 1.95700182 2.16855071 2.15154005 2.16706128 2.08546185 2.24577846 0.89852141 2.29737798 2.13762234 1.95682849 2.20208137 1.96366067 2.1121621 2.05281791 2.03136026 2.07682837 2.13727518
270106 0.35991529 0.47871025 0.54802802 0.40288177 0.5110097 0.32802624 0.55610048 0.4381115 0.50573611 0.39583374 0.44791559 0.50721842 0.44344203 0.67120921 0.52978595 0.56202479 0.38996701 0.58688233 0.46035025 0.26936683 0.40664038 0.36580215 0.67229209 0.53614094 0.53129154 0.5155283 0.39046537 0.45684035 0.4362633 0.46874474
270120 0.70299733 0.39102697 0.71974378 0.59223781 0.22851628 0.35499663 0.67849957 0.71833759 0.66383918 0.40993102 0.32072309 0.40031737 0.40932382 0.78701826 0.61910208 0.7763971 0.61955794 0.53781924 0.5760561 -1.1506903 0.45989059 0.40433625 0.72732069 0.68292602 0.64263905 0.39135156 0.36461739 0.44373051 0.17180591 0.65871375
270150 0.21213446 0.06325709 0.28685282 0.03634664 0.08307129 -0.0571256 0.07857287 0.10889699 -0.1351625 0.16650967 0.10980617 -0.1015635 0.09792642 0.23229412 -0.0923129 0.10684677 -0.0363535 0.13215189 0.00963991 0.54077872 0.00926571 0.09229935 0.0589789 0.06008378 0.05235868 0.07900709 0.04747813 -0.1393856 0.16270627 0.04814912
270162 -1.486195 -1.3061223 -1.1367342 -1.78777 -0.9837668 -1.3240745 -1.4843027 -1.7741194 -1.6254896 -0.897327 -1.0544498 -1.2944353 -1.1711133 -1.7364885 -1.7205081 -1.9002943 -2.1006675 -2.033494 -1.6407834 -0.6728493 -1.0673252 -1.1170861 -1.5108712 -2.0040217 -2.0442757 -1.2453352 -1.1621963 -1.6147814 -0.9745571 -1.38484
270163 -0.364624753 -0.20233013 -0.372802057 -0.39498764 -0.392875743 -0.38141912 -0.40641471 -0.369454117 -0.32024429 -0.3699939 -0.3752947 -0.407084947 -0.364059253 -0.356795863 -0.32579054 -0.310232557 -0.233046137 0.023123023 -0.247407337 0.124351143 -0.342437807 -0.4093148 -0.4186972 -0.33577788 -0.316616647 -0.31246197 -0.223647877 -0.244549487 -0.343280327 -0.47527859
270166 0.129141315 0.050855825 0.10300765 0.00632964 0.1048538 0.01010055 0.09581531 0.06204741 -0.0154252 0.08414984 0.198121475 -0.03545818 0.04279052 -0.10062491 0.02856343 0.09683341 -0.0030873 0.02174742 0.02308586 0.31738225 0.103501675 0.01413196 0.08173683 0.03618238 -0.06790993 -0.00031472 0.022672455 -0.019940855 0.15592953 -0.18815925
270201 0.60429718 0.48496389 0.71203002 0.51193042 0.21878958 0.19473179 0.65134437 0.67462118 0.62204662 0.33240791 0.35448388 0.48133334 0.37202588 0.72968014 0.59420375 0.70407093 0.53271981 0.56952764 0.51423473 -0.7627149 0.39499158 0.39139545 0.78433627 0.68589357 0.70160328 0.32595483 0.4184121 0.38609497 0.23488324 0.57714378
270624 -2.2968019 -2.2191894 -2.1788797 -1.9923086 -2.4695833 -2.2310354 -2.0759768 -2.3436701 -2.0121571 -2.1302229 -2.2632516 -2.2735586 -2.2863734 -2.1849777 -2.0443133 -2.378363 -2.318995 -2.1965465 -1.7953392 -1.3979525 -2.6027281 -2.4555547 -2.3550496 -2.378577 -2.1340862 -2.5795125 -2.2002106 -1.9878135 -2.2809951 -2.3109997
270627 1.51366108 1.533725995 1.65346803 1.5733521 1.65312149 1.62175629 1.528893935 1.56317395 1.655068515 1.64091231 1.52012039 1.585847095 1.61483594 1.9021768 1.585709985 1.577847115 1.713955445 1.87388973 1.717885815 2.526709365 1.56802111 1.541373335 1.746227745 1.570957055 1.399238 1.763571625 1.78445601 1.73325135 1.69126547 1.767560045
270685 -1.5408989 -1.7101389 -1.875939 -0.9156233 -1.772668 -1.5196677 -1.5958838 -1.7277192 -1.7045293 -1.7367868 -1.6980273 -1.7037782 -1.611864 -1.6812135 -1.7211697 -1.6118868 -1.7360616 -1.561896 -1.3464984 -1.0773013 -1.4173128 -1.6262532 -1.9406455 -1.7642352 -1.7105556 -1.5931376 -1.6604377 -1.5832864 -1.8473943 -1.4571576
271127 0.1996311 0.07889631 0.04990377 0.0890389 2.69e-05 0.07585108 0.18114382 0.13098364 0.07070747 0.04563 -0.0324553 0.05774283 0.00910807 0.20633306 -0.0278302 0.04270396 0.03725942 0.05125369 0.1173381 0.3321338 0.07257065 0.08355185 0.28719717 -0.0547347 0.07600641 0.01666042 -0.1243096 0.02178238 0.11514749 0.23675197
271221 0.4775336 0.55090873 0.66135087 0.49631683 0.21435996 0.42000616 0.3875763 0.31731281 0.62885232 0.74004776 0.49808326 0.39717577 0.40149691 0.02607178 0.29487012 0.27328637 0.60135223 0.40258898 0.62771862 -0.4322367 0.51095603 0.40134453 -0.264063 0.43196416 0.39471051 0.43980127 0.28018127 0.5364735 0.51538654 0.41413532
271457 -4.0113925 -4.533398 -3.5408809 -4.8506818 -4.2202094 -4.5809754 -4.4765494 -3.5239153 -4.2130749 -4.7794846 -4.2757433 -4.437508 -4.9585459 -3.8254002 -3.6360731 -4.6181134 -3.5795649 -3.8346395 -4.3654278 -1.9023776 -4.8373146 -3.9778286 -5.1609727 -4.8137345 -3.3908987 -4.4829191 -4.0121155 -3.4655507 -2.4791649 -4.6235695
271564 -0.4120768 -0.3165244 -0.4316513 -0.297584 -0.3596229 -0.3697175 -0.629772 -0.2687826 -0.218316 -0.4154812 -0.4060255 -0.3583101 -0.425861 -0.4907677 -0.2631539 -0.342595 -0.3901361 -0.7445883 -0.3437958 -0.6151498 -0.4231845 -0.4309148 -0.523411 -0.3022168 -0.5370214 -0.4385547 -0.493969 -0.3506069 -0.4915092 -0.3920286
272031 1.03195272 0.75562101 1.08781604 1.08396075 1.63254908 1.57161879 0.98052933 1.0240345 1.10915428 1.57691127 1.66251258 1.587045 1.58220292 1.02033827 1.08348104 1.09590736 0.97050954 1.0843171 1.09358747 1.19518674 1.6780567 1.51832879 1.18741242 1.0382593 1.02865076 1.6010899 1.63296822 1.10657601 1.65275557 0.97231853
272347 -0.6149893 -0.4966091 -0.4796542 -0.5300287 -0.7110842 -0.5219744 -0.476035 -0.3530637 -0.3946157 -0.6042791 -0.4368763 -0.4026304 -0.6883754 -0.6373523 -0.4928879 -0.5997512 -0.6289012 -0.4469647 -0.37173 0.00866061 -0.479678 -0.3391647 -0.5417221 -0.3178627 -0.4773475 -0.4481184 -0.6789364 -0.5027112 -0.7068707 -0.2728509
272589 -1.2452543 -1.1048585 -1.3651375 -1.1930385 -1.1687315 -1.345431 -1.1206879 -1.2236136 -1.8892758 -1.1528194 -1.0529472 -1.499239 -1.0551449 -1.2485266 -1.2281545 -1.277215 -1.0838364 -0.7921418 -1.5420472 -0.4166948 -1.6194698 -1.3634029 -1.6165562 -1.6457589 -1.4178613 -1.015761 -0.7139388 -1.0442075 -1.0561632 -1.7110602
276846 0.49687733 0.37551747 0.17656008 0.49343644 0.54118223 0.53053622 0.46975003 0.52561894 0.48656859 0.22473168 0.33668102 0.53188525 0.48917112 0.5765812 0.59309537 0.44808886 0.50277364 0.41987079 0.448016 -0.0164757 0.4556798 0.38321965 0.60924633 0.45838366 0.39573307 0.45893794 0.40356052 0.56159168 0.46108037 0.4988304
276852 -0.600083373 -0.570937467 -0.846012633 -0.5994202 -0.594488493 -0.656752 -0.5370816 -0.689073933 -0.572360033 -0.641012967 -0.639315133 -0.5928585 -0.576896193 -0.597570133 -0.556314767 -0.562369033 -0.583371207 -0.679717367 -0.585277167 -0.487827783 -0.638419633 -0.6126667 -0.511057267 -0.5657707 -0.61686978 -0.6525891 -0.702435 -0.559991583 -0.45378811 -0.652286933
276905 -0.6764267 -0.6928244 -0.9705242 -1.0450495 -0.3806559 -0.6265834 -0.7908934 -0.7136591 -0.8495214 -0.6447716 -0.6409453 -0.6037694 -0.5755958 -0.8741944 -0.7069327 -0.700286 -0.7744932 -1.2370687 -1.1137355 -0.8847123 -0.6913647 -0.6236456 -0.702824 -0.9271886 -0.8656943 -0.7367197 -0.4519451 -0.70548 -0.7561262 -1.0475912
277154 0.51759182 0.25878915 0.61256472 0.59757543 0.43274415 0.36697548 0.34895317 0.43429337 0.5111098 0.59690622 0.5551779 0.4784082 0.49509984 0.43810528 0.36224396 0.30886761 0.35744368 0.53573514 0.75284809 0.69351005 0.51528424 0.47693034 0.28535719 0.36817457 0.36531779 0.34376737 0.41362598 0.51954156 0.37093997 0.41240349
277250 -0.7346494 -0.8917959 -0.6459335 -0.6379273 -0.7750336 -0.7722058 -0.8891548 -0.7767169 -0.7407729 -0.612904 -0.6224799 -0.9330453 -0.7901305 -0.7758108 -0.8560854 -0.7371021 -0.7174708 -0.7735375 -0.698574 -0.5043781 -0.8002487 -0.6864771 -0.7422388 -0.8718332 -0.6354812 -0.6806935 -0.7585151 -0.7049583 -0.8422248 -0.9080206
277396 1.16027699 1.14417169 1.01120866 1.01672621 0.85169469 0.90230639 1.09614835 1.15623419 1.08934842 0.80355379 0.73653215 0.86674408 0.77065678 1.04217957 0.91076627 1.26373114 1.15228665 1.23658214 1.0128579 0.06755557 0.68953732 0.85448152 1.09151155 1.11330887 1.04316156 0.69291892 1.08371765 1.17800827 0.31188258 0.91101189
277414 -0.5193516 -0.3376977 -0.2539347 -0.2629037 -0.6098262 -0.4925828 -0.3368535 -0.4826905 -0.2822024 -0.4361607 -0.4298641 -0.5070195 -0.6489978 -0.4537743 -0.4877012 -0.5125581 -0.3760976 -0.2426689 -0.3085561 -0.036013 -0.4127637 -0.5233904 -0.6365414 -0.3124968 -0.4814634 -0.4934662 -0.54757 -0.541516 -0.4734522 -0.344824
277463 -0.7627736 -0.8167385 -0.7818414 -1.0034028 -1.0467977 -0.6858765 -0.8097916 -0.7754159 -0.7735197 -0.8637971 -0.8991936 -0.7898334 -0.8118123 -0.9521934 -0.7068029 -0.7696708 -0.6722098 -0.9880794 -0.8906831 -0.8061256 -0.8900472 -0.8088863 -0.7671844 -0.8767482 -0.9024502 -0.7729902 -0.8928343 -0.8070836 -0.9459041 -0.6693484
277939 0.203799943 0.161989967 0.336521033 0.324570823 0.086102303 0.14722599 0.201539287 0.319015093 0.067176053 0.147440447 0.303874737 0.14808216 0.215456823 0.3773663 0.273896363 0.270826337 0.274797323 0.381176933 0.193039993 0.805483023 0.256520047 0.16228914 0.294022967 0.215361617 0.281552607 0.162982573 0.285153417 0.359670577 0.225743353 0.340628917
278097 0.12504699 0.08197667 -0.0885963 0.18879808 -0.0494663 0.09902002 0.14696204 0.15673075 0.10665614 0.07826528 -0.0555006 0.08132899 0.12692084 -0.0306452 0.10626952 0.15494018 0.19491778 0.03329638 0.0125306 -0.2315419 0.03809494 0.15587576 0.08328956 0.26559804 0.29681351 0.09062393 0.05988176 0.20061917 0.01736693 0.07017669
278240 -1.3796516 -0.9249959 -1.1500787 -1.1187801 -1.2533745 -1.0030742 -0.9909162 -0.9561483 -1.0368192 -1.1406242 -1.1969602 -1.0067006 -1.1118534 -1.1196699 -1.0147718 -1.0989601 -0.777186 -1.1451527 -0.9263861 -0.8889291 -1.0940457 -1.2562871 -1.2189582 -1.0591627 -1.1832904 -1.0443404 -1.1141686 -0.8612036 -1.136576 -1.0831802
279766 0.824529415 0.919269935 0.78532087 0.898972275 1.060915135 1.13246026 0.996100735 0.92347692 0.86082886 1.03629259 1.120265755 1.14803675 1.08631575 0.90436398 0.97116974 0.92751365 0.901163335 0.93149341 0.884553255 0.733430845 1.126159 1.168881835 0.91776553 0.986885095 0.898020205 1.037304335 1.158411755 1.056507195 1.086426835 0.904434565
280635 -0.5462613 -0.6276874 -0.8902817 -0.6217194 -0.9669931 -0.8562754 -0.5983619 -0.5778312 -0.701714 -0.881576 -1.4801324 -0.8128132 -0.8954414 -0.8921759 -0.6242349 -0.4837794 -0.6050333 -0.7944184 -0.6698498 -1.7211985 -0.9552466 -0.7435311 -0.579572 -0.5745491 -0.5738543 -0.8956698 -0.8736522 -0.67886 -1.1067116 -0.8621498
286942 -1.0446101 -1.1366257 -0.9789138 -1.1545806 -1.1035318 -1.2551404 -1.0562471 -1.2227616 -1.2288593 -1.1624409 -1.0055928 -1.2168441 -1.1315066 -1.1559455 -1.4710637 -1.1065246 -1.2043047 -1.2248593 -1.1511895 -0.933026 -1.3575751 -1.1549188 -1.0302145 -1.2732887 -0.9142938 -1.2645945 -1.1789258 -1.117516 -1.1577664 -1.4920814
317717 -0.3915551 -0.47506875 -0.58158835 -0.5892942 -0.71719355 -0.53303325 -0.41278775 -0.37031185 -0.5367084 -0.58726825 -0.48738255 -0.4711317 -0.53721505 -0.6539452 -0.38979335 -0.4026179 -0.4937046 -0.74803965 -0.60500425 -0.78460405 -0.6460839 -0.5823645 -0.53114705 -0.59283365 -0.41093105 -0.62263215 -0.59245635 -0.41226275 -0.50051415 -0.5398415
317755 -0.6556926 -0.626919 -0.8376252 -0.7670978 -0.6243358 -0.6943768 -0.7251831 -0.7712983 -0.5724492 -0.7186433 -0.763013 -0.7445988 -0.8190987 -0.7083679 -0.7222784 -0.6658093 -0.8231716 -0.7062469 -0.754368 -0.560313 -0.644147 -0.8310482 -0.5727581 -0.6197825 -0.7731705 -0.7559053 -0.9000252 -1.0356617 -0.570418 -0.8278757
319161 0.34577041 0.14560717 0.35670482 0.30745282 0.31434518 0.17565195 0.25598092 0.42264877 0.18125522 0.35774975 0.36100274 0.37931041 0.25383226 0.28972802 0.17150807 0.46385353 0.13874097 0.1842657 0.26498625 0.80903428 0.44561801 0.35058288 0.4897918 0.25726977 0.12364335 0.12895927 0.3376091 0.13464541 0.11888644 0.26011685
319195 1.09625438 0.94545866 0.95781517 1.30333166 1.12334502 1.26402487 0.66482461 1.05240531 1.12986767 0.82294786 0.47280755 1.48617835 1.02632329 1.2580294 1.02180295 1.02007015 1.26673579 0.88460632 1.43562513 0.26058636 0.91551117 1.21691349 1.2824949 0.80831129 1.15681848 1.02066093 1.17719157 1.09352505 0.80474497 1.3201661
319235 0.82379983 0.37942224 0.96293965 0.95039924 1.01039016 0.98801239 0.83886099 0.85249743 0.96413365 0.90770556 1.01898817 0.87083863 0.98274012 0.88035412 0.96990447 0.81137022 0.87445419 1.03829816 0.9441346 1.01711744 0.98208564 0.97626759 0.84425245 0.82395551 0.89977171 0.96967081 0.95361289 0.99145743 0.97622863 1.03480524
319263 -0.6374544 -0.4518524 -0.497461 -0.4523303 -0.7370078 -0.6099349 -0.3968407 -0.4954178 -0.7088083 -0.6614564 -0.7026552 -0.4898578 -0.5576048 -0.3305941 -0.4565448 -0.4417043 -0.5276744 -0.5265557 -0.6610929 -0.4509534 -0.6723893 -0.6213842 -0.5671692 -0.4364646 -0.7695456 -0.4918585 -0.4766404 -0.5208371 -0.4850437 -0.5456121
319322 0.12888396 0.103472653 0.12866555 0.086362053 0.06155772 0.06940618 0.12536463 -0.005649383 0.06400675 0.05532169 -0.002678527 0.04564024 0.062744807 0.064881227 0.026755333 0.06680724 0.09469152 -0.052681173 0.02446519 -0.550553353 0.00598568 0.043804427 0.16520649 0.09412866 0.06340131 -0.055755227 -0.024324117 -0.05862639 0.073731983 0.082524843
319387 -0.328333607 -0.268279667 -0.210497203 -0.551228647 -0.35690113 -0.711207963 -0.596553933 -0.36108741 -0.30769945 -0.345664053 -0.560587957 -0.23200157 -0.258134213 -0.34002178 -0.340056893 -0.44866598 -0.45959379 -0.30553488 -0.437430647 -0.535297243 -0.297924813 -0.52122278 -0.54366715 -0.272918557 -0.30390309 -0.290548253 -0.48610714 -0.17353876 -0.400182743 -0.429427217
319448 1.25788713 1.13581272 1.40629701 1.327106165 1.048286305 1.133605645 1.201637465 1.191704205 1.33402345 1.36548835 1.2635071 1.195215345 1.16687444 0.914683765 1.16166098 1.0559963 1.29077918 1.257491055 1.37882808 0.910623135 1.24885607 1.242173165 0.76112681 1.268702395 1.259873675 1.152286765 1.113224575 1.253161005 1.31271791 1.155418805
319518 0.188489665 0.271443875 0.23606586 0.21527474 0.214981235 0.14296068 0.11523495 0.140142095 0.20906371 0.317884345 0.249701925 0.148571805 0.12162489 0.322949215 -0.024785155 0.234261195 0.19786638 0.262051695 0.10628694 0.792549465 0.170445815 -0.0127013 0.254236485 0.168953795 0.18694209 0.24283229 0.27211984 0.15716952 0.181175485 0.27809226
319530 -0.5351513 -0.4097211 -0.0913021 -0.3602959 -0.3380444 -0.4403113 -0.4593832 -0.3352835 -0.4646509 -0.4513027 -0.2649813 -0.4887892 -0.3689797 -0.5126701 -0.5416029 -0.4142107 -0.4387397 -0.3658225 -0.4995792 0.81933628 -0.4763698 -0.4027899 -0.4722032 -0.3274405 -0.8477143 -0.4048326 -0.4219658 -0.3396308 -0.3058341 -0.3484388
319554 0.88261197 0.80921325 0.87218009 0.90654169 0.87533841 0.84121488 0.73525681 0.86463394 0.5686572 0.63472574 0.76608597 0.96460797 0.70937905 1.03215449 0.65194946 0.86430683 0.91836901 0.96145175 0.96575879 1.41469356 0.82631794 0.86185555 1.05726449 0.84522728 0.6137444 0.88959185 0.68202058 0.75668005 0.83505133 0.97488804
319565 -0.96112 -0.926713563 -0.83714781 -0.854452423 -0.853157028 -0.905265423 -0.843019313 -0.947413475 -0.882038968 -0.998233255 -0.908431665 -0.928528255 -0.866201988 -0.96825846 -0.878538003 -0.990248233 -0.931025365 -0.806765025 -0.909282475 -0.504847693 -0.935865398 -0.976713895 -0.964582773 -0.896506198 -0.998179085 -0.87800861 -0.87801929 -0.912381425 -0.831525885 -0.841347155
319581 -0.2193833 -0.0675961 -0.2402145 -0.3427475 -0.1766208 -0.1873626 -0.1760592 -0.3398108 0.02176103 -0.3230589 -0.4037523 -0.0756308 -0.1153913 -0.0569745 0.09895989 -0.2164609 -0.1574342 -0.0749113 -0.1397502 -0.0649528 -0.1486815 -0.0235235 -0.0395578 0.08172737 -0.0329452 -0.0025851 -0.2758327 -0.0952125 -0.1411974 -0.0949994
319583 -0.2537901 0.00940507 -0.398547 -0.275216 -0.2323338 0.00092345 -0.0923937 -0.1150882 -0.0561068 -0.2514041 -0.6528018 -0.2468314 -0.0876143 -0.0958371 -0.1827158 -0.1286944 -0.0276135 -0.2639002 -0.0882261 -0.5851539 -0.3100484 -0.1483506 -0.0956581 -0.0381156 -0.1736333 -0.0864489 -0.2399663 0.03967757 -0.237004 -0.0962269
319604 0.746676397 0.721445667 0.472801433 0.61476447 0.722210233 0.726659557 0.738803563 0.65158802 0.73509212 0.630156827 0.5859036 0.75236988 0.761820853 0.824285887 0.674332933 0.668976043 0.71799136 0.60100757 0.678742277 0.46659438 0.656748767 0.66572614 0.712553047 0.664950287 0.69305057 0.630367437 0.601523207 0.752178757 0.71807635 0.653865563
