Gene	HFA2a	HFA2b	HFA2c	HFA2d	HFA2e	HFA3a	HFA3b	HFA3c	HFA3d	HFA3e	HFA4a	HFA4b	HFA4c	HFA4d	HFA4e	HMA2a	HMA2b	HMA2c	HMA2d	HMA2e	HMA3a	HMA3b	HMA3c	HMA3d	HMA3e	HMA4b	HMA4c	HMA4d	HMA4e
11735 -1.750628967 -1.968301033 -2.1052381 -1.884829433 -1.847002067 -1.814231767 -1.879231367 -1.188194867 -1.802325567 -1.811568333 -2.204334333 -2.121931233 -1.7811817 -1.870978533 -1.802294567 -2.0575056 -1.8705837 -1.6348583 -1.874931033 -1.453844533 -1.851330167 -1.917325467 -1.875907433 -1.881878733 -1.6492519 -1.883614333 -1.716378433 -1.8275775 -1.772731533
11736 -1.078474467 -1.165634867 -0.912290867 -1.1992452 -1.1217159 -1.125442367 -1.0716736 -1.175744567 -1.1070673 -1.1168175 -0.942160567 -1.194876267 -1.2202362 -1.1117313 -0.996480167 -1.220369 -1.061486933 -0.820358707 -1.155704467 -1.1036943 -1.162643067 -1.149623033 -1.1049418 -0.941731167 -0.797795233 -1.172598033 -1.1789186 -1.021981833 -1.038358167
11737 0.20745428 0.1874676 0.39508961 0.26433942 0.22229233 0.19398628 -0.1307383 0.26497683 0.14188053 0.28868106 0.4059628 0.05933927 0.26726412 0.11357324 0.12138387 0.31237246 0.42975953 0.19946729 0.25386796 0.29801352 0.27825277 0.24887548 0.224096 0.36403678 0.17993512 0.1830989 0.15684758 -0.0565986 0.17498466
11744 0.27085422 0.06172246 0.44452898 0.53664888 0.30215155 0.3391004 0.0648093 0.3797048 0.38595502 0.3872705 0.2903615 0.27229031 0.2437242 0.46379883 0.40107354 0.150838 0.30151054 0.67524908 0.38643923 0.33551308 0.35393912 0.15952066 0.39492751 0.03537935 0.51811832 0.05293191 0.25070679 0.20276744 0.44905217
11745 -1.0795351 -0.8665395 -1.2387635 -0.9822033 -1.0291502 -0.9647382 -0.7957744 -0.8396263 -0.8767393 -0.9583761 -1.0165689 -0.8242085 -0.9330231 -1.0509038 -0.9303971 -0.901594 -0.7473535 -1.2244028 -1.042136 -0.9400563 -1.0563592 -0.8425519 -0.9558401 -0.8896098 -0.9620911 -0.945839 -0.9228872 -1.0259922 -0.9809135
11746 -0.5773987 -0.5167768 -0.6970567 -0.5034258 -0.6911169 -0.6504903 -0.4158145 -0.6112155 -0.4415183 -0.4962571 -0.7504106 -0.4766757 -0.5195081 -0.5887265 -0.7746503 -0.5604748 -0.6044524 -0.4643936 -0.5219881 -0.4878992 -0.4579115 -0.5573879 -0.6022302 -0.6960391 -0.1988117 -0.5107087 -0.5803126 -0.5417909 -0.597466
11747 0.04328888 -0.0271295 0.27101918 0.12415436 -0.0245089 -0.1925095 -0.1511651 -0.061565 0.12006337 -0.0915922 -0.196755 -0.077468 -0.0974983 -0.0057189 -0.0226 0.01167898 0.06980923 0.17926826 0.09070509 -0.0431356 0.22084003 -0.0255373 0.03868612 -0.1536242 0.16340999 -0.1484256 -0.2674487 -0.1852748 0.07392445
11749 -0.075085827 -0.031770017 -0.006346173 -0.031451747 -0.03724621 -0.058770987 0.152661193 0.12869934 -0.035631657 -0.08814635 0.004290567 -0.052322973 0.024403763 -0.10981673 -0.046540147 0.027163243 0.03958846 -0.15590996 -0.047722073 0.016948543 -0.00171318 -0.076319857 -0.007228883 -0.009713727 -0.111583953 -0.01282715 -0.022857627 -0.136933063 -0.119263307
11750 -0.459302233 -0.568340825 -0.496496175 -0.51932257 -0.509572375 -0.445912175 -0.532320963 -0.55604219 -0.36023954 -0.632724175 -0.51603845 -0.547725823 -0.57347145 -0.515713975 -0.521695725 -0.596271218 -0.564609093 -0.38788775 -0.575424925 -0.519008308 -0.532082875 -0.4705164 -0.501311015 -0.524336943 -0.318482618 -0.540063305 -0.52514967 -0.507824113 -0.5490413
11757 -0.1197659 -0.0037418 0.17471373 -0.0561737 -0.0513817 -0.0419212 0.28242127 -0.3167574 -0.0566508 0.08016982 0.04277078 -0.0572798 0.02302872 -0.1626112 -0.0629155 0.06867034 0.10407139 -0.1612603 -0.0590498 0.04237863 0.03406892 0.11261524 -0.0994555 0.23524085 -0.0050385 0.03621974 -0.1708157 0.14324457 0.00037445
11758 0.55253621 0.67323393 0.67262081 0.60519523 0.50725028 0.26263806 0.76564999 0.62126406 0.31464522 0.748178 0.74550363 0.51932559 0.60011649 0.32722834 0.69783982 0.64512451 0.61752887 0.14702399 0.70682879 0.38279532 0.63704268 0.49477703 0.58861251 0.70090398 0.23607765 0.61786975 0.57724469 0.6676021 0.48164937
11765 -0.3840475 -0.35391675 -0.382868033 -0.388783723 -0.257955743 -0.210560253 -0.36282292 -0.396522093 -0.392185427 -0.3372255 -0.307909757 -0.416342993 -0.28151097 -0.338821797 -0.341804227 -0.432014227 -0.32460215 -0.441821347 -0.386674827 -0.226683737 -0.341513633 -0.310604093 -0.319693277 -0.285915613 -0.220718863 -0.21297636 -0.30568243 -0.164777893 -0.37747115
11767 -0.1844668 -0.2769362 -0.2040757 -0.0326574 -0.1472604 -0.3151795 -0.4479493 -0.1295582 -0.3949548 -0.0951253 -0.1490876 -0.2662045 -0.1480631 -0.2267715 -0.2571986 -0.1980849 -0.2248216 -0.4943389 0.03233981 0.03320361 -0.0785836 -0.2466158 -0.2035749 -0.033729 -0.4072351 -0.0345563 -0.114109 -0.1446397 -0.3049211
11768 -0.19018562 -0.24759738 0.0591858 -0.064114815 -0.116187585 -0.199303095 -0.44242135 -0.186181075 -0.124706695 -0.160035225 -0.167928675 -0.291324275 -0.27724908 -0.187712185 -0.080607845 -0.20514391 -0.16167896 0.35062514 -0.146469895 -0.17337766 -0.15068105 -0.268155495 -0.13021953 -0.15360204 -0.09439019 -0.36392215 -0.158258585 -0.17284112 -0.162695145
11769 1.43987424 1.59102726 1.76690359 1.66424518 1.57749781 1.53771582 1.19241513 1.43813588 1.54757743 1.73559606 1.359991 1.69523364 1.59379454 1.57733796 1.74414234 1.53302516 1.72534221 1.51499624 1.71402661 1.42827977 1.69230993 1.50924282 1.60324079 1.48015161 1.43531866 1.53059841 1.66336585 1.44424304 1.55062214
11771 0.97256564 1.3022366 1.37485429 1.15684636 0.73800098 0.82876278 0.32533739 0.72071821 1.04659753 0.88245627 0.57639324 0.84916892 0.76083896 1.13844257 0.90937345 0.86606977 0.57162441 1.23855371 0.94886844 0.55024477 1.03561664 0.96578014 1.00546143 0.53198515 1.2135214 0.66443011 0.68245034 0.47914603 1.12976286
11772 -0.07684513 -0.018870615 -0.13872666 0.274958705 0.082119825 -0.07007615 0.109560315 0.144180685 -0.26744266 0.242436125 -0.14636667 0.053010755 0.09382166 -0.10338535 -0.30166975 -0.114434105 0.192553295 -0.4973824 0.14691394 0.116946255 0.09374517 -0.098272535 -0.20426555 0.067809755 -0.4802358 0.11976354 -0.074459365 0.0373491 -0.141495085
11773 -0.32931845 -0.47428405 -0.5737481 -0.3813274 -0.45353625 -0.5326236 -0.42151395 -0.47566605 -0.5635928 -0.37997185 -0.5038609 -0.4486443 -0.4326828 -0.6751897 -0.4710296 -0.43427345 -0.35989225 -0.6778093 -0.4424154 -0.4728833 -0.4043012 -0.46765585 -0.491145 -0.1604479 -0.46602425 -0.35328605 -0.5116714 -0.38856825 -0.55974365
11774 -0.0008281 0.08402572 -0.28597474 0.013437473 -0.0555818 -0.07822207 0.08343565 0.144938523 -0.065825717 -0.15002091 -0.114206477 -0.05940329 -0.04695623 -0.068160713 -0.064540733 0.040438247 -0.136191153 -0.063425567 -0.122832443 -0.154543357 -0.114112767 -0.124630133 0.02533705 -0.02120581 -0.285583187 -0.095707967 0.059477237 -0.066775073 -0.14126684
11775 -0.2847209 -0.4407414 -0.2419054 -0.1230668 -0.0079218 -0.0934454 0.08043835 -0.262236 -0.322555 -0.1114572 -0.2610573 -0.2389261 -0.1335905 -0.1399672 -0.3463225 -0.3799553 -0.1281081 -0.5744616 -0.10714 0.0181081 -0.4714634 -0.2518599 -0.4392265 -0.0505501 -0.4001319 0.05368502 -0.265607 -0.2059203 -0.3055305
11776 0.05865226 0.06098043 0.05518659 0.05792606 0.08194529 -0.1813292 0.32486815 0.08339014 -0.1197093 -0.0285612 0.15592829 -0.1632221 0.08601236 -0.1835857 0.01448968 0.04991015 0.07673474 -0.4706695 0.04285196 -0.0361004 -0.1287903 -0.2767579 -0.0334624 0.25532703 -0.394603 -0.1811918 0.35772617 0.05561134 -0.0028056
11777 -3.4942473 -3.6582683 -2.8110624 -2.8762023 -2.9879176 -2.2763085 -2.8532411 -3.0967204 -2.8350514 -2.6394511 -2.6974046 -2.9316826 -5.144172 -2.5981961 -4.1557951 -3.4060951 -2.7816877 -7.0180045 -3.050954 -4.4901907 -2.8921525 -2.4775313 -2.7797371 -2.7290078 -1.8545513 -3.1297553 -4.2916229 -2.7948942 -2.6151122
11778 0.51391322 0.33595412 0.82156527 0.46101589 0.46679084 0.28721081 0.22161537 0.25783103 0.70890014 0.66858234 0.40185015 0.30267275 0.5022423 0.5865059 0.4085793 0.42488028 0.3054634 0.88673108 0.55632092 0.37510867 0.63424936 0.50960197 0.43222087 0.32826208 0.74917789 0.21195324 0.16736955 0.38611398 0.70405154
11782 -0.6381318 -0.7183254 -0.4390929 -0.5817224 -0.4048113 -0.5336609 -0.3817162 -0.4635113 -0.6085865 -0.3828709 -0.5542796 -0.4463555 -0.3905303 -0.9265478 -0.5427107 -0.4423142 -0.5074524 -0.5443224 -0.5219705 -0.6005005 -0.4006253 -0.618316 -0.4820653 -0.5195391 -0.7538596 -0.4820827 -0.553044 -0.500606 -0.6588343
11787 0.260033397 0.291024267 0.36655691 0.158629195 0.34000995 0.40274578 0.360049725 0.204500723 0.388691198 0.31828105 0.365508673 0.300787527 0.330234698 0.323539908 0.354324678 0.15710744 0.264564628 0.406340337 0.241578803 0.341548528 0.218804268 0.40562616 0.279687972 0.366514192 0.4517748 0.34742345 0.234050145 0.44753579 0.333207808
11789 -0.7961253 -0.2904944 -0.2926479 -0.8879718 -0.4912453 -0.5293614 -0.3626053 -0.2858732 -0.7494723 -0.2842597 -0.2555449 -0.3984449 -0.5172851 -0.9765858 -0.2801981 -0.3359284 -0.0486074 -0.2343771 -0.8490615 -0.6525587 -0.3164381 -0.3387081 -0.7105539 -0.3345902 -1.3321591 -0.3405698 -0.2963638 -0.4115309 -0.7912577
11790 -0.3672531 -0.2500475 -0.5697824 -0.604526 -0.6283978 -0.6326516 -0.8628245 -0.3056221 -0.5862954 -0.5468793 -0.5071416 -0.3985848 -0.6540899 -0.5512657 -0.4277717 -0.3970077 -0.5492418 -0.4336836 -0.5013097 -0.5701702 -0.4803718 -0.4985791 -0.3164761 -0.7443605 -0.6293535 -0.6024477 -0.4358879 -1.4054029 -0.5024045
11792 -1.372785 -1.3603717 -1.2877819 -1.1626236 -1.3674202 -1.3928812 -1.5184405 -1.4552484 -1.4034834 -1.1809206 -1.4608039 -1.2654646 -1.2722098 -1.1311062 -1.3764378 -1.3005369 -1.3414631 -1.0945823 -1.126708 -1.3871508 -1.3034065 -1.2765078 -1.3084192 -1.3839703 -0.7941165 -1.3544143 -1.5330952 -1.5157674 -1.1233542
11793 1.91443566 1.52470347 1.36479324 0.75593795 1.54317446 2.0161249 1.23574965 1.32188057 2.08727601 0.12007971 1.62475033 0.91978813 1.18958734 1.89377996 1.8586624 1.66139389 0.71905603 2.32283343 0.67351609 1.29590443 0.59942501 1.80947406 1.78469521 1.36155033 2.48700069 1.1507776 1.78816377 1.53498085 1.93298147
11796 0.76246204 0.54241355 0.20510648 0.32043797 0.57468977 1.10935724 0.6002849 0.44856294 1.16166803 0.07966376 0.5346199 0.4158832 0.83903782 1.00497726 0.52543517 0.53353541 0.01634818 1.20376612 0.03920491 0.5477397 0.14446025 0.88569523 0.68678288 0.65822466 1.61180458 0.4989282 0.63372325 0.84344013 1.16275071
11798 -1.65731915 -1.50534985 -1.60331755 -1.54689935 -1.65500665 -1.48104505 -1.5152769 -1.44027365 -2.05627055 -1.3799408 -1.67425415 -1.40693005 -1.4651889 -1.59303295 -1.7329387 -1.561032 -1.52022455 -1.71976815 -1.62671925 -1.5617617 -1.45991765 -1.5550796 -1.5520387 -1.5778414 -1.82467075 -1.4839492 -1.49272895 -1.66278245 -1.55133075
11799 -0.5581868 -0.3020432 -0.5353131 -0.1208603 -0.3468892 -0.2844219 -0.3927976 -0.4693828 -0.4500798 -0.2897061 -0.4107173 -0.2873309 -0.3498288 -0.3079477 -0.1800258 -0.5327271 -0.2579337 -0.2245089 -0.1968176 -0.4755538 -0.2208975 -0.3846905 -0.4337645 -0.4956016 -0.33365 -0.4515313 -0.3522803 -0.4433508 -0.3401997
11800 -1.12357395 -1.09449255 -1.3259688 -1.01541385 -1.1724953 -1.1717946 -0.9528668 -1.1233573 -1.17107995 -1.12229195 -1.09674765 -1.17325465 -1.10733855 -0.9372315 -1.0957352 -1.1339411 -1.0636314 -1.17362215 -1.1693047 -1.0773051 -1.16728305 -1.2361839 -1.26323085 -1.1913251 -0.89223975 -1.1490311 -1.13254075 -1.145154 -1.1757602
11804 0.048820037 0.164585833 0.05503033 0.2245219 0.102702207 0.171873553 0.128754053 0.18572712 0.23108336 0.142300073 0.07430814 0.200837073 0.20610247 0.172204333 0.09720631 0.077694767 0.222850363 0.040554217 0.126155477 0.159321847 0.166517443 0.095415043 0.088528233 0.170400737 0.034460187 0.176717877 0.14197548 0.07349575 0.09242873
11806 1.85706145 1.14998636 2.13656112 1.92597998 1.71887061 1.60241213 0.96908779 1.15803892 1.78800852 1.67691157 1.29384145 1.48457674 1.29903668 1.77285138 1.41940849 1.08272075 1.32765428 1.94899885 1.89301001 1.24458723 1.61230949 1.73397542 1.63107968 1.22369172 1.66251354 1.47880395 1.20796883 1.33140431 1.75585515
11810 0.988191585 0.81893275 0.848474375 0.625936255 0.959491515 1.10177178 0.967412135 0.84503583 1.219071405 0.192019735 0.981653865 0.71717227 0.88588711 1.1078448 1.02898114 0.997573655 0.479802805 1.32927794 0.4923757 0.815503225 0.486961145 0.97887951 0.984270735 1.02854549 1.26736188 0.83878552 0.99128924 1.09243627 1.044982355
11819 -0.542186435 -0.599099465 -0.7365526 -0.895637005 -0.878165045 -0.92844793 -1.20844231 -0.76334696 -0.599523625 -0.720640335 -0.604835605 -0.64118769 -0.826326105 -0.756514785 -0.829508885 -0.51378593 -0.590734075 -0.82600502 -0.817586335 -0.86709671 -0.889491245 -0.80631815 -0.723724385 -0.750729965 -0.629998265 -0.813835405 -0.68949896 -0.76099133 -0.90724889
11834 1.36005168 1.10143202 1.43058932 1.25400075 1.25330826 1.08800842 0.79839943 1.08862652 1.41560365 1.28135236 1.13332548 1.13594788 1.24861215 1.24218302 1.25395976 1.30031189 0.74254897 1.65817951 1.04009703 1.03909371 1.48758009 1.30064432 1.43625289 0.82732838 1.48624939 1.00201116 1.13547329 1.0692161 1.35925871
11837 0.226535843 0.440901418 0.541137323 0.278614083 0.263329253 0.165751195 0.473739413 0.29805029 0.050950208 0.572179 0.415378503 0.395786498 0.422149883 -0.10700198 0.440997488 0.41464707 0.650978745 -0.218873738 0.251695073 0.447224285 0.406438235 0.389429668 0.297998758 0.529876703 -0.091560045 0.401296875 0.341598868 0.419516128 0.12452101
11842 -0.5407522 -1.1934689 -0.3376538 -0.5482835 -0.7682839 -0.6435291 -1.0673877 -1.2068202 -0.478385 -0.9084788 -1.1825798 -0.817977 -0.9019216 -0.1570508 -0.9584361 -0.9452197 -0.9780828 -0.0546359 -0.6531655 -1.083 -0.9261281 -0.4496027 -0.8824672 -1.1146631 -0.0420217 -0.7717947 -1.1075085 -1.2156693 -0.1598197
11843 -0.2646604 -0.3921272 -0.2933689 -0.2349808 -0.3197601 -0.3397346 -0.6550385 -0.3801518 -0.0975763 -0.2991875 -0.3975437 -0.2771849 -0.4292473 -0.2622893 -0.3139049 -0.5219729 -0.342283 0.06671547 -0.5033174 -0.3202651 -0.2910327 -0.1997132 -0.3367279 -0.486292 -0.0109854 -0.5323839 -0.4239477 -0.1999126 -0.1268144
11847 0.93418815 1.10720878 1.15562954 0.85103168 1.30510048 1.15180084 -1.3778053 1.05367133 0.66284392 1.29457762 1.19710954 1.25489791 1.1739068 0.7077918 0.94419102 1.19732298 1.21717657 0.74422553 1.06875514 1.34489568 1.23237995 1.12224798 1.04160583 1.19245379 0.68159479 1.3498757 1.10070905 1.26941075 0.87313742
11848 -0.12526494 -0.152418707 0.35615057 0.024529003 -0.13474943 -0.096419137 -0.150061053 -0.084044707 -0.166923113 0.03815597 -0.013394307 -0.041996347 -0.080061507 -0.153541297 -0.058578717 -0.011358287 -0.043615263 0.397736857 0.045810017 -0.0999545 0.01067602 -0.14048866 -0.100124527 -0.028691207 -0.156477773 -0.102872993 0.011040627 0.058146097 0.058756883
11852 0.57772103 0.5654744 0.51458923 0.47316186 0.54079114 0.39600663 0.52409042 0.3765008 0.44495679 0.61134324 0.45007231 0.59432323 0.43857907 0.34254784 0.56486832 0.52383191 0.65816132 0.3202034 0.60555077 0.58761357 0.45424547 0.48417168 0.50014969 0.52960349 0.46732297 0.60585553 0.37296874 0.47465531 0.34653345
11854 0.34179402 0.47863608 0.17670691 0.63140454 0.68215646 0.51762204 0.72993929 0.51602003 0.41089764 0.48562197 0.35546252 0.56811035 0.62378501 0.48000346 0.36662374 0.31427706 0.57808042 0.08709161 0.58995918 0.49182745 0.4790748 0.38250422 0.36392721 0.52492065 0.08306493 0.67712504 0.54112691 0.56521858 0.41157822
11855 -2.2809442 -2.8335876 -3.5615429 -3.608408 -2.2864041 -2.3997762 -2.4877614 -2.5387445 -2.1707183 -3.0118367 -2.7183505 -2.6183114 -2.8873605 -1.9723532 -2.8454929 -3.1117583 -2.6696153 -2.369195 -3.2688598 -2.5954245 -2.8072904 -2.2843662 -2.3036265 -3.4844303 -1.3182032 -2.6666024 -2.5520366 -3.8867402 -2.0991227
11861 -2.8499694 -3.0153759 -2.7954659 -2.9556425 -2.6799813 -2.9754039 -3.1034865 -2.7923242 -2.5678833 -2.8452986 -2.9331368 -2.6446286 -2.8560782 -2.6548981 -2.3893171 -2.9618903 -2.9028496 -2.5289844 -2.9870187 -2.8513726 -2.8273534 -2.7794191 -2.7635979 -2.3954637 -2.4577508 -2.7839439 -2.8012794 -2.4689552 -2.7771067
11863 0.19955782 0.3084202 0.34226701 0.17718572 0.39041669 0.28566111 0.62779667 0.2316114 0.22267804 0.32412594 0.39255837 0.33134837 0.29791925 0.15743807 0.38342749 0.28824212 0.4566044 -0.0129791 0.28028735 0.43094557 0.27600948 0.43711989 0.29344631 0.48486824 0.07226541 0.5157421 0.3387325 0.51234858 0.22854235
11864 -0.4050004 -0.6618682 -0.8031658 -1.6234934 -0.7625091 -0.1322846 -0.7196639 -0.8661991 -0.2906392 -1.8885254 -0.5042033 -1.1969497 -1.1240241 -0.4013153 -0.4825329 -0.6037293 -1.7606959 0.30971827 -1.310203 -1.0352411 -1.4635817 -0.4941313 -0.3307412 -0.8100339 0.2869751 -1.1669834 -0.2960331 -0.4450714 -0.0714655
11867 -0.102495 -0.1860805 -0.0124891 -0.1444097 -0.1710629 -0.3529078 -0.3526791 -0.2247645 -0.1563272 -0.1160035 -0.2843326 -0.217377 -0.1970807 -0.3225912 -0.1730423 -0.2774761 -0.1022246 -0.1425791 -0.1558566 -0.2107981 -0.1758783 -0.2288974 -0.212165 -0.2542259 -0.0976932 -0.2755681 -0.5511101 -0.2509661 -0.2398684
11883 0.54458407 0.54495427 0.53496479 0.3551833 0.51216655 0.6801177 0.61107103 0.51903385 0.69728773 0.50474197 0.53849555 0.62987752 0.64658553 0.51253881 0.52740986 0.58641833 0.54162956 0.62037048 0.52751381 0.59884757 0.39689589 0.77671212 0.6099632 0.60184367 0.71101395 0.54496689 0.54560968 0.60393129 0.58753359
11886 -0.1705016 -0.2776117 -0.1242828 -0.0441467 0.02333589 0.02826268 0.09347067 -0.0716121 -0.0427981 0.10380117 -0.0372569 -0.0679495 0.04235769 -0.1563936 -0.17275 -0.2197295 0.03309329 -0.2147185 -0.0305006 0.10516695 0.09442574 -0.1819996 -0.2008738 0.04214833 -0.3550068 -0.0936766 -0.0956129 0.04210639 -0.2994219
11891 1.0750462 1.15934647 0.5962249 1.24625751 1.32625304 1.16984565 -0.4067353 1.43755767 0.84639969 1.10602616 1.20238504 1.25038015 1.26314509 1.2422675 0.93220891 1.1423684 1.19430499 0.77601569 1.11478387 1.26614682 1.21735427 1.06815417 1.08231928 1.06366973 0.61908004 1.19319838 1.25894624 1.17462538 0.98809252
11907 -0.2002984 -0.0423719 -0.2801437 -0.1739644 -0.3893247 -0.4621858 -0.3274715 -0.1869973 -0.3351269 -0.0470297 -0.0933461 -0.2249602 -0.2286724 -0.3002099 -0.4078313 -0.0722679 -0.2228979 -0.2642597 -0.0238435 -0.300534 -0.0838757 -0.2016697 -0.0845173 -0.0278185 -0.2235766 -0.487922 -0.0259954 -0.1575644 -0.097911
11909 -0.37796006 -0.22099726 -0.262604475 -0.431668635 -0.28833282 -0.0720984 -0.148873915 -0.241316495 -0.20220453 -0.077848375 -0.199718235 -0.10611465 -0.004170225 -0.16359208 -0.15349017 -0.24152424 -0.273491545 -0.092046415 -0.352963 -0.178143425 -0.10887854 -0.174079555 -0.222700375 -0.12629045 -0.331469415 -0.095129325 -0.127195205 0.001145895 -0.11046203
11910 -0.4209388 0.03310638 -0.2716686 -0.8727363 -0.2445767 0.09073278 -0.2032966 -0.2862399 0.14632479 -0.8012614 0.1107698 -0.6185586 -0.2885871 0.04060137 0.07070422 -0.1990787 -0.6982616 0.40905391 -0.6743618 -0.3010536 -0.6131196 -0.1193513 0.02912113 -0.4081217 0.09511365 -0.5091484 0.08216077 -0.024899 0.16833758
11911 0.53781573 0.94291869 0.79051775 0.84022715 0.78289455 0.75019797 0.90423856 1.01432375 0.67581228 0.82887766 0.81264612 1.00533551 0.89180855 0.8157482 0.88860763 0.93514174 1.01490735 0.68912773 0.84112261 0.86956818 0.77929894 0.79858415 0.70205704 0.87263615 0.544593 0.94670471 0.83437608 0.82700452 0.72708591
11920 -0.08083431 -0.203271765 0.087741275 0.06747566 0.05044449 -0.062855275 -0.10843291 -0.092387395 0.162624565 0.059592795 -0.204150195 -0.041443205 0.02866063 0.12001649 -0.196391015 -0.056220715 -0.259288805 0.34069424 0.01159021 -0.059990705 0.10993334 -0.035545755 -0.04597734 -0.10807179 -0.00617452 -0.0667435 -0.17517643 -0.12793363 0.08462588
11927 -0.9474505 -0.9805687 -0.8759364 -0.8200388 -0.8609908 -0.8999606 -0.8467995 -1.2365827 -0.9424651 -0.9973798 -1.0259362 -1.0486989 -0.8557394 -1.0126687 -1.0644266 -1.0619831 -0.8473282 -1.1361911 -1.0315799 -0.7869296 -0.8750327 -0.9625276 -1.064146 -0.7740515 -0.9926424 -0.8912386 -0.8471491 -0.7946027 -0.8892656
11928 -0.22659491 0.08826684 -0.05053183 0.09746801 -0.141772245 0.012983235 -0.313081295 -0.01058832 -0.20477631 0.022769665 0.02188241 -0.08929864 0.15079673 -0.08650078 -0.057652755 -0.152871 -0.135784775 -0.42000736 0.06573561 0.03036365 0.085537955 -0.133527435 -0.082160575 0.052190775 -0.15348687 -0.0982596 0.03709284 -0.00695824 -0.001873415
11931 0.903748485 0.810473725 0.6932815 1.097333885 1.035787245 0.837911675 1.07117843 0.81979628 0.81742136 1.03287084 0.652136955 1.068673565 1.051770105 0.95353825 0.569668185 0.71144176 1.074871075 0.629493195 1.060188635 1.03720371 1.003725655 0.860477195 0.62185532 0.884475375 0.69574215 1.094187185 0.616993475 0.842850685 0.79002158
11932 -1.3476193 -1.3299177 -1.0511618 -1.1897781 -1.3832427 -1.2143985 -1.5353481 -1.3753201 -1.4355803 -1.262326 -1.2505945 -1.2539662 -1.2503511 -1.333474 -1.1960219 -1.2690022 -1.2233632 -0.8290221 -1.2204134 -1.3868008 -1.2514692 -1.4626673 -1.3828436 -1.3047793 -1.4173117 -1.2236759 -1.0936836 -1.1409558 -1.2899478
11933 0.37171238 0.42944108 0.33223153 0.1488603 0.31386508 0.38526337 0.62672102 0.35479776 0.13336844 0.46156612 0.49168447 0.36365271 0.44898271 0.13548274 0.4323177 0.36756097 0.31603699 -0.1687027 0.3524731 0.34172206 0.22256827 0.52920428 0.35915821 0.53376192 0.09334025 0.48897746 0.47027462 0.61365242 0.3718781
11938 0.003253723 0.110204913 -0.053540635 0.0860829 0.139600733 0.145305323 0.03521866 -0.017249083 0.079782993 0.115753245 -0.023348965 0.097988733 0.209513835 0.012255443 0.04036946 -0.13131332 0.246650328 -0.391689045 0.35671978 0.153378903 0.0979674 0.009446362 -0.05427097 0.022810855 -0.18256144 0.169871995 -0.012036033 0.003171873 0.177583768
11946 0.9961486 1.37208002 1.23787369 1.19202507 0.88569979 0.47568954 1.12061785 1.19841535 0.71393315 0.88689894 1.18076665 0.46041657 0.81270291 0.45092911 1.12528657 1.20721692 0.85257173 -0.0615629 1.52393303 0.8956964 1.11337912 0.54134404 0.83342168 1.30598138 0.14991853 0.65489733 1.0869771 0.98993405 0.74527256
11947 1.3944813 1.526280953 1.483571023 1.65869835 1.390764257 1.2211761 1.386802677 1.507182853 1.158250633 1.57699608 1.501667267 1.521846187 1.48399529 1.093053527 1.417131027 1.508501463 1.88064524 0.799574253 1.824696073 1.564987303 1.57976416 1.291386047 1.286760743 1.4802881 0.997269357 1.41499605 1.39194014 1.301039937 1.174232777
11949 0.61892164 0.71675989 0.7955683 0.61424662 0.765046955 0.658373975 0.843675235 0.651616185 0.578951265 0.83211455 0.69039331 0.78620402 0.77108985 0.514960365 0.6287945 0.6601735 0.96622123 0.558577845 0.7511392 0.85677806 0.75405515 0.785475375 0.58277927 0.7860441 0.59948231 0.826681565 0.659446145 0.76868182 0.681303265
