Gene	SFA2a	SFA2b	SFA2c	SFA2d	SFA2e	SFA3a	SFA3b	SFA3c	SFA3d	SFA3e	SFA4a	SFA4b	SFA4c	SFA4d	SFA4e	SMA2a	SMA2b	SMA2c	SMA2d	SMA2e	SMA3a	SMA3b	SMA3c	SMA3d	SMA3e	SMA4a	SMA4b	SMA4c	SMA4d	SMA4e
11690 0.15473149 0.22319719 0.34114291 0.43738243 0.26381051 0.21213403 -0.0841667 0.17877222 0.47171362 -0.4268782 -0.1327693 0.43386664 0.22232689 0.42159339 -0.3590921 0.22700469 0.70876767 0.39780687 0.32686043 0.21161316 0.64842254 -0.0330575 0.38340117 0.20156892 0.43360766 -0.0502935 0.14657562 0.18087429 0.11517775 0.42869287
11692 0.90773068 1.20363242 1.15100613 1.18291051 0.90512707 0.87676929 0.72420952 0.98586895 1.09717673 0.55239107 0.68517227 0.98336973 0.78073259 1.02721016 0.28937539 1.0512507 1.41139716 1.08391467 1.05922565 0.73048653 1.34847396 0.91410136 1.18306406 1.10840593 1.10654703 0.73964487 0.98061376 1.01596551 1.03724248 1.02507186
11720 0.18400062 0.28795083 0.22705674 0.3694693 0.19694733 0.02992261 0.29724182 -0.0066902 0.27043036 -0.3555109 -0.0380086 0.14917651 0.17378909 0.00438863 -0.0637327 0.5898029 0.17898364 0.33497652 0.07552185 0.06472054 0.25432709 0.34991228 0.06321866 0.16733167 0.18540206 -0.0316466 0.3022206 0.27307921 0.30354362 0.10411285
11732 -0.233791285 -0.00897231 -0.243906355 -0.217680805 -0.52863015 -0.14574996 0.002018 0.09317801 -0.12167309 0.763550935 0.25673076 -0.230831765 -0.185244575 -0.352884155 0.24996677 0.222375325 -0.28797855 -0.104570605 -0.136946385 -0.00825263 -0.47636447 -0.087290515 -0.08786919 -0.148121275 -0.190552425 -0.33300789 -0.19054255 0.095612925 -0.162394445 -0.4520846
11735 -1.336263267 -1.2607497 -1.3303206 -1.251609533 -1.4155808 -1.354368967 -1.126836667 -1.033312033 -1.584062167 -0.10331005 -0.695317 -1.472350767 -1.420852133 -1.464343033 -0.684638033 -0.276916667 -1.298045567 -1.517360133 -1.1771539 -1.230355267 -1.3170406 -0.927210733 -1.177349167 -1.251330033 -1.425482167 -1.495798267 -1.345671733 -1.1303759 -1.3144666 -1.3807795
11736 -0.896695433 -1.123552933 -0.832585467 -0.875986467 -0.8876691 -0.963422133 -1.078546533 -1.101521 -0.8239965 -1.0286921 -1.174855 -0.970531167 -0.928116367 -0.7567829 -1.122839367 -1.193966967 -0.839195633 -0.680073933 -0.744654533 -0.907636767 -0.769476967 -1.1512412 -1.0088423 -0.9837947 -0.784764867 -0.945116533 -0.991408867 -1.0305983 -1.1744359 -0.756177467
11737 0.80679491 0.94196009 0.7226847 0.79259073 0.97572978 0.63151122 0.57817065 0.77410309 0.74107416 0.20481473 0.58209265 0.73113282 0.5636205 0.77023636 0.20034447 0.65504631 1.18038721 0.67002947 0.67641783 0.44714588 1.05446499 0.63833457 0.9368133 1.08742005 0.70389429 0.45382074 0.79285788 0.73910802 0.83608434 0.8263763
11744 0.37832712 -0.0766009 0.30518533 0.37913156 0.37310909 0.47766517 0.17657776 0.2741665 0.62109852 0.18907063 0.11865119 0.50968753 0.31561792 0.50837141 0.07230796 -0.0394456 0.42141834 0.4500712 0.48086973 0.26437946 0.54343965 0.11724157 0.23098444 0.05120516 0.66141144 0.42642779 0.43784775 0.22280694 0.2860766 0.65545568
11745 -0.5874986 -0.5024586 -0.7066104 -0.7340985 -0.8610548 -0.7575703 -0.5590201 -0.7793995 -0.7127037 -0.8535621 -0.7144465 -0.7206795 -0.6755248 -1.0547488 -0.4537325 0.00905529 -0.8763968 -0.7736242 -0.7606333 -0.6868118 -1.0003146 -0.4949318 -0.6471433 -0.6852603 -0.8825575 -0.7028919 -0.716742 -0.4443508 -0.8085141 -0.8714281
11746 -0.4427611 -0.2211015 -0.526408 -0.4077384 -0.5624616 -0.5746189 -0.3742255 -0.2776419 -0.737626 0.39679109 -0.2218218 -0.4437291 -0.5978901 -0.5592283 -0.1753388 -0.1726586 -0.8485397 -0.6000259 -0.3639051 -0.4850964 -0.7042862 -0.0047236 -0.3144599 -0.3438886 -0.6104799 -0.5026276 -0.5157862 -0.5566961 -0.4058776 -0.5524019
11747 -0.0523942 -0.4937155 -0.0504954 -0.0499572 -0.0840359 -0.2086607 -0.530593 -0.4809755 -0.0305338 -0.4050077 -0.6648607 -0.2841845 -0.0726318 -0.0592893 -0.7181789 -0.4046482 -0.182151 -0.1266631 -0.225488 -0.2483068 0.00284681 -0.1793518 -0.5745765 -0.5267885 -0.1523984 -0.0484341 -0.0882025 -0.4508503 -0.2507009 0.04875277
11749 0.159030117 0.134192663 0.15647376 0.193672747 0.21746761 0.181728897 0.13915194 0.1940565 0.22191302 -0.144972163 0.010093677 0.28388006 0.11585895 0.196303477 -0.109750477 0.181025693 0.31884108 0.19384702 0.132125213 0.22025419 0.29668656 -0.021132693 0.267118003 0.213403163 0.221393477 0.06345986 0.16694814 0.209346297 0.18359026 0.27033225
11750 -0.743428775 -0.78519712 -0.7325323 -0.701261125 -0.6629473 -0.781666975 -0.77671335 -0.7815982 -0.62995155 -0.97728815 -0.748196525 -0.6441836 -0.668119875 -0.6319372 -0.877970675 -0.615513123 -0.642669415 -0.679189425 -0.803077 -0.6689569 -0.678633275 -0.786903125 -0.834767625 -0.815365215 -0.7682268 -0.58061334 -0.65269705 -0.728609975 -0.70350145 -0.571351725
11757 -0.4956638 -0.4218334 -0.4575615 -0.4620492 -0.5667115 -0.5368447 -0.692647 -0.5856002 -0.303033 -0.7876253 -0.937808 -0.5209004 -0.5920912 -0.4110852 -1.0189993 -0.5735768 -0.2348893 -0.2360607 -0.6866007 -0.6160319 -0.3176187 -0.5873195 -0.2463347 -0.3239669 -0.4939213 -0.7023545 -0.5664208 -0.602672 -0.6975543 -0.2718264
11758 0.22286778 -0.145436 0.25354955 0.4554691 0.38792755 0.5001419 -0.0901623 -0.0330641 0.57242544 0.07471788 -0.2178651 0.50305616 0.39662537 0.68482223 -0.2956416 -0.1847959 0.48684811 0.40193313 0.19011659 0.14064473 0.42465791 0.16381394 -0.1550002 0.16507733 0.22900009 0.51904361 0.43198664 0.05976914 0.27810867 0.54509925
11765 -0.373085637 -0.091459073 -0.273516957 -0.262130867 -0.312440763 -0.172896477 -0.248229237 -0.100200443 -0.31578702 -0.227318253 -0.045891147 -0.186164177 -0.201865997 -0.285193587 0.052429107 -0.093826187 -0.14406032 -0.274929107 -0.269445607 -0.0097129 -0.301048787 -0.269583007 -0.097989897 -0.114477163 -0.223248097 -0.333644657 -0.390159577 -0.268829243 -0.30635627 -0.294512347
11767 -0.1356932 -0.2184207 -0.307459 0.04395408 -0.2595852 -0.1421676 -0.3805607 -0.1701472 0.08950855 -0.6164091 -0.0524606 -0.2420864 -0.2109414 -0.0583548 -0.3027373 -0.2877368 -0.054098 0.10842394 -0.1724267 -0.1188473 -0.0063108 -0.2524617 -0.1058522 -0.2888406 -0.006276 -0.2090712 -0.2716192 -0.2914668 -0.1721159 0.00524045
11768 0.754967405 0.166138325 0.43538154 0.6628629 0.516122445 0.45945233 0.303296155 0.41340066 0.810475865 0.607420585 0.516097815 0.538276145 0.65396804 0.69555042 0.530210925 0.35819137 0.663709525 0.763772655 0.61344177 0.670300085 0.68239141 0.406863205 0.494752175 0.36753795 0.64457128 0.557876375 0.496759435 0.445616485 0.36145398 0.75683148
11769 1.48106711 1.28229821 1.72186317 1.54337422 1.54304045 1.61134755 1.50458141 1.54842303 1.84607588 1.52993616 1.51725437 1.54892563 1.45208546 1.65543391 1.59418936 1.4400312 1.63650044 1.65267551 1.73647168 1.39406944 1.67276716 1.30483415 1.41454171 1.33761099 1.79654414 1.52539908 1.29681691 1.49222368 1.49394007 1.65040434
11771 1.20408223 1.01299037 1.3170759 1.37125749 1.24383801 1.18440742 1.23492588 0.87009673 1.4338489 1.07572132 0.86131476 1.16916157 1.01453045 1.407961 1.00171515 0.59979377 1.11969337 1.10314175 1.23846352 1.15361522 1.09687066 1.05196132 0.88924838 0.98453402 1.32449448 1.13892982 1.20826682 0.92498367 1.31807141 1.43147358
11772 0.506545495 0.46005425 0.579511545 0.549678035 0.599667495 0.6458298 0.48180666 0.61737131 0.68007456 0.29024903 0.45706436 0.600335605 0.659889725 0.759868575 0.22182078 0.45976535 0.67011796 0.5576638 0.441792595 0.62319919 0.677080285 0.405710815 0.53431323 0.59022661 0.559937035 0.7819011 0.676371795 0.548314685 0.655719235 0.852975145
11773 -0.1397909 -0.2093928 0.02254754 0.089836495 0.16005558 -0.0090477 -0.21552605 -0.18017605 0.096230655 -0.4147173 -0.3819601 -0.015163075 0.074675095 0.123104205 -0.40136295 -0.34510485 -0.009442295 0.043795855 -0.13327055 -0.10762385 0.23068914 -0.12539555 -0.0971074 -0.0969415 -0.08926485 0.22258379 -0.07260577 -0.18230565 -0.049314155 0.18648955
11774 0.725648597 0.60786199 0.630007683 0.333474913 0.475609307 0.580552963 0.780276 0.677904687 0.402203267 0.644623317 0.599532627 0.6009713 0.627096857 0.659599613 0.764151793 0.41479002 0.32846581 0.411826277 0.432391347 0.507415767 0.41719394 0.571928117 0.60025105 0.587982057 0.3857092 0.627387547 0.59834509 0.696323467 0.803120767 0.51840456
11775 -0.2212475 -0.5086871 -0.3339741 -0.3771642 -0.2477137 -0.1877769 -0.4897176 -0.2931159 -0.5866656 -0.3651803 -0.0327045 -0.3555965 -0.2793014 -0.6671266 -0.068 -0.8240216 -0.3074796 -0.4484906 -0.2265942 -0.1445787 -0.3155483 -0.3575127 -0.403258 -0.3121041 -0.37404 -0.3220831 -0.3231346 -0.3141933 -0.5623195 -0.4437599
11776 -0.3337637 -0.4686108 -0.4396118 -0.5273113 -0.3855158 -0.1389943 -0.4040806 -0.1658499 -0.514421 -0.6434726 -0.4404902 -0.2612995 -0.2233254 -0.3165541 -0.366421 -0.7634937 -0.3392188 -0.3997299 -0.5815923 -0.320434 -0.4710511 -0.450343 -0.3028468 -0.2342443 -0.5279162 -0.2802229 -0.039956 -0.1689587 -0.0630936 -0.3049177
11777 -2.4272911 -2.7356955 -2.6095845 -3.1993057 -2.4067577 -2.6392445 -2.1198875 -3.7822156 -2.5219986 -2.9605 -3.0421852 -2.4474497 -4.005074 -3.0671172 -3.5000789 -2.4521796 -3.0897022 -2.5047035 -2.3587135 -2.8424388 -3.0384214 -2.8876392 -2.9393429 -2.9364 -2.9280676 -2.6002909 -3.1164577 -3.1120652 -3.6174159 -2.7008255
11778 0.33159367 -0.042671 0.30452951 0.37241515 0.27952435 0.27897181 -0.0799887 -0.1126785 0.38078913 0.06539948 -0.2375128 0.24724049 0.32404966 0.39751201 -0.2844823 0.15427956 0.30905804 0.32730965 0.2762059 0.16583439 0.39083065 0.31825642 -0.1075426 -0.1062407 0.2735942 0.25307361 0.32648015 -0.0425644 0.05553216 0.49136535
11782 0.19454314 0.44381963 0.30007002 -0.0236139 -0.1499902 0.13607785 0.2738547 0.45194267 0.03512154 0.48445058 0.45411906 0.13601972 0.26694858 0.0158156 0.37736757 0.13406274 0.06354369 0.10367139 0.23423052 0.06233782 -0.1427788 0.3203061 0.43417269 0.24494241 0.06959534 0.03608403 0.11622927 0.4474245 0.04346588 -0.2117069
11787 -0.084564298 -0.219795435 -0.17478051 -0.073621413 -0.062278998 0.022899938 -0.115186655 -0.088548807 -0.006041668 0.149922425 -0.083525122 -0.140613772 -0.011651485 0.045555397 -0.079607883 -0.26211492 -0.139409242 -0.060121782 -0.123425302 -0.109148312 -0.003863242 -0.160116638 -0.012032578 -0.09842573 -0.057791642 -0.042086713 -0.026690415 -0.111000398 -0.140447693 0.009203745
11789 -0.2620598 0.06964859 -0.4402221 -0.3432974 -0.0717456 -0.2645944 -0.1780122 0.00879761 -0.2269026 -0.3153431 0.11143941 -0.3360556 -0.0452144 -0.1361225 0.11619541 -0.1936121 -0.2214177 -0.1111882 -0.4609439 -0.2441137 -0.2306243 -0.1777266 0.07373407 0.16988108 -0.2334473 -0.0856688 -0.5117568 -0.1302844 -0.2431978 -0.2092752
11790 -0.4769651 -0.3963378 -0.2424717 -0.3853159 -0.6696617 -0.2095226 -0.1482715 -0.2260965 -0.4332831 -0.4528688 -0.0640009 -0.1957498 -0.5556167 -0.5100336 -0.448712 -0.9787086 -0.4025852 -0.4608831 -0.214895 -0.3572022 -0.458181 -0.3838357 -0.4852349 -0.4560062 -0.3580224 -0.3665862 -0.4511628 -0.3881034 -0.410945 -0.2016865
11792 -1.4110117 -1.4590097 -1.3180298 -1.2352535 -1.3053437 -1.5485505 -1.668027 -1.8806259 -1.4870746 -0.236988 -2.209282 -1.4279794 -1.6148748 -1.3817921 -1.8289685 -1.1344603 -1.9428326 -1.2361234 -1.153878 -1.4234515 -1.4370341 -0.8794979 -1.7993781 -1.6947015 -1.4303054 -1.4931174 -1.5405676 -1.9424519 -1.7097765 -1.1133801
11793 0.78054507 0.61438842 0.44897377 0.45331475 0.74086614 0.58903614 0.51346171 0.43616596 0.57773883 0.40888754 0.42497768 0.48379733 0.82168799 0.46829979 0.43155651 0.66892961 0.6138757 0.46231829 0.5107853 0.54683555 0.68526876 0.59492407 0.65512767 0.52097775 0.62194867 0.67884201 0.61931244 0.61527304 0.57122996 0.62232536
11796 0.30568383 0.37988048 0.33178507 0.21298253 0.31625741 0.44815171 0.54054428 0.57974061 0.12516919 0.71116513 0.38684836 0.54869522 0.05760641 0.27692218 0.41352289 0.07955534 0.31677006 0.20863099 0.50806928 0.35258654 0.04970018 0.32325757 0.47427527 0.41824753 0.25208827 0.03131037 0.33659096 0.40418976 0.58188742 0.16229153
11798 -1.10215375 -0.9419624 -0.9717323 -1.0263265 -1.12391995 -1.02527965 -1.01056675 -0.9812864 -1.0925771 -0.8607656 -0.9991682 -0.8794554 -1.06209345 -1.2098311 -0.9106353 -0.8228936 -1.0119763 -0.98041205 -0.93245095 -1.0619803 -1.03937185 -1.02277995 -0.90821155 -1.1674518 -0.84394575 -1.1791988 -0.95711255 -0.92352335 -0.9502983 -1.1667692
11799 -0.061657 -0.1707812 0.14325746 0.04543865 -0.0354242 0.04116786 0.14834371 0.18804841 0.0784021 -0.050098 0.10895638 0.01847873 -0.1278007 0.06496829 0.2633637 -0.1556353 0.08228712 0.18839836 0.1061809 0.11607869 0.17907646 -0.0909652 0.09008938 -0.0317182 0.32853735 -0.0382436 0.01725707 0.19781964 0.09148239 0.11121693
11800 -0.472485 -0.46704235 -0.7563452 -0.7102694 -0.37997965 -0.47717155 -0.47515485 -0.4648735 -0.6582624 -0.5685409 -0.52818585 -0.4821219 -0.4231285 -0.5892329 -0.48938115 -0.37448445 -0.46545 -0.51268445 -0.69689265 -0.34834775 -0.58226465 -0.47167145 -0.45982755 -0.326418 -0.6187965 -0.67867645 -0.52655955 -0.44234015 -0.4536877 -0.591166
11804 0.27931056 0.226584483 0.124723293 0.180897787 0.216223357 0.20827113 0.276414357 0.21124822 0.07622197 0.253629887 0.32321481 0.21013086 0.347969603 0.278243397 0.168256507 0.32326515 0.16621639 0.12954764 0.19575734 0.38189284 0.110889163 0.23925313 0.209011973 0.149663483 0.10981133 0.28991922 0.26651198 0.19088686 0.140291877 0.12828788
11806 1.46629742 0.6980201 1.22368492 1.49148312 1.16341348 0.94842186 0.73610247 0.2828239 1.72174597 0.92879142 0.54110025 0.63893271 1.43592977 1.28526114 0.56257101 0.49613041 1.20637011 1.6107077 1.07783249 0.87486578 1.52827243 0.96386054 0.76879983 0.58395423 1.4584798 1.36067918 0.91594234 0.66202596 0.92002665 1.3972394
11810 0.116517055 0.42912608 0.184278245 0.07433879 0.439664995 0.28800268 0.39883841 0.34097014 0.13625751 -0.03264 0.16883801 0.204197875 0.305691355 0.18752824 0.170452605 0.34866109 0.16335923 0.225566765 0.053596905 0.306343625 0.271096425 0.25528474 0.446707655 0.435685745 0.187707195 0.287404505 0.376606235 0.46870651 0.524033595 0.302746155
11819 -0.421910515 0.345125845 -0.28731817 -0.373870535 -0.04197717 -0.46458662 -0.04321424 -0.32531111 -0.28983343 0.05211493 -0.23200441 -0.340389635 -0.27660559 -0.377822315 -0.41105045 0.91708291 -0.06280749 -0.287989345 -0.421055935 -0.146887605 -0.345588465 -0.532206665 -0.12411327 -0.179397775 -0.35868355 -0.18513865 -0.34059071 -0.25763612 -0.04381348 -0.460040065
11834 0.85409288 0.90699242 0.93981607 1.03058958 0.95985982 0.8868991 1.06184704 0.58540902 1.16765246 0.73193209 0.53444065 0.71013993 0.89223929 0.92907905 0.74683851 0.53467194 0.75831227 1.01457986 0.80559441 0.88136875 0.96011268 1.03738896 0.82856231 0.66068962 1.01088519 1.11053938 1.04708717 0.95548829 1.05379472 1.08079688
11837 0.581496535 0.2781843 0.64056146 0.770878615 0.683633383 0.721194258 0.267386013 0.398751548 0.97459005 0.25238451 0.02592224 0.781390728 0.649081423 0.972450048 -0.10006035 0.250828588 0.69214735 0.72810487 0.58838552 0.497262543 0.943132878 0.37021494 0.298971005 0.486450983 0.584374463 0.874219048 0.679491133 0.269959475 0.48631702 1.129876623
11842 -0.9699916 -0.6423764 -0.2389538 -0.1064318 -0.3166935 -0.952547 -0.635468 -1.2611022 -0.0906052 -0.6090458 -0.9717999 -0.5688169 -0.2766606 -0.3637575 -1.250871 -0.7935392 -0.7044479 0.05689132 -0.620251 -0.8265896 -0.1967685 -0.8384144 -0.820357 -0.6723891 -0.4157394 -0.3528487 -0.7977262 -0.9880055 -0.5204009 -0.2810088
11843 -0.9790618 -0.9883249 -0.9388805 -0.7648421 -0.8653083 -0.8754121 -0.8825979 -0.9456104 -0.7656116 -0.176316 -0.6134313 -0.7570655 -0.7875588 -0.6744786 -1.2961583 -0.948143 -1.0363589 -0.9383891 -0.6466396 -1.0447106 -0.724864 -0.6505941 -1.2629052 -1.2046542 -0.8956792 -0.719803 -0.8004666 -0.9171623 -0.8353015 -0.573261
11847 0.18407312 0.18159315 0.06156058 0.15745819 0.27956609 0.19067993 0.06102669 0.2173551 0.10697507 -0.0274588 -0.06117 0.07963554 -0.0591648 0.24947385 0.0024797 -0.4840382 0.20918634 0.2088799 0.01176933 -0.0223987 0.23352162 0.02915573 0.22003052 0.24613695 0.01587108 0.07570195 0.21159198 0.0669156 0.16264208 0.18115221
11848 0.67865295 0.483755003 0.47379231 0.540187073 0.576090013 0.561865493 0.54583238 0.643745003 0.633985443 0.743926537 0.619024367 0.788134977 0.523061737 0.574523573 0.658858487 0.387256253 0.552218113 0.58903249 0.688632863 0.793216537 0.480453403 0.516024397 0.487244953 0.369752073 0.445340547 0.50633115 0.59939037 0.726501173 0.601344163 0.5604623
11852 0.31758809 0.12966723 0.33026281 0.3218774 0.37332911 0.20977693 0.11140234 0.14149914 0.44917033 0.06365963 0.06032116 0.21199766 0.41908134 0.25623228 0.03782596 -0.0054476 0.17228154 0.4082015 0.31498392 0.11874512 0.53607361 0.15904998 0.17946906 0.05769798 0.41492684 0.37878706 0.29039003 0.13016327 0.19650914 0.50504513
11854 0.47282782 0.54679916 0.24251053 0.20857278 0.33454563 0.39716176 0.43570415 0.52958412 -0.0181361 0.35823946 0.73478362 0.40222743 0.37046545 0.17169745 0.78674134 0.301969 0.47215152 0.13450409 0.17665674 0.72342101 0.25370589 0.42530804 0.54718304 0.45217678 0.24779751 0.32894519 0.39723252 0.41096073 0.24355805 0.2050689
11855 -2.8249812 -2.7356955 -2.3667489 -4.3611011 -2.7279598 -2.8893043 -3.0105837 -3.4385319 -2.5219986 -2.3829573 -3.0421852 -2.8023523 -2.6688185 -2.9851347 -3.0316737 -3.0149881 -1.8129032 -2.5047035 -2.708598 -2.548109 -2.3041708 -2.4309217 -2.9393429 -2.9364 -2.5418364 -2.6424986 -2.7979166 -3.1826176 -3.2312178 -5.7053991
11861 -2.1609449 -1.9992813 -1.9190802 -1.8132512 -2.0136612 -1.9222318 -2.1194173 -1.961639 -1.9422783 -1.3644122 -1.8904528 -1.7108224 -1.9711192 -2.0625909 -1.7370355 -1.6209593 -1.4385856 -1.7124296 -1.8527768 -1.8054811 -1.9845281 -1.614684 -2.0249524 -1.9628297 -1.9074774 -2.1388479 -2.0094601 -2.0039224 -2.0418879 -1.1960915
11863 -0.3692015 -0.5294651 -0.5916382 -0.6967695 -0.3052637 -0.3839879 -0.6143064 -0.4509467 -0.6379788 -0.6135264 -0.3202312 -0.5692872 -0.6466258 -0.477543 -0.4686926 -0.6448089 -0.5168277 -0.4958991 -0.4501609 -0.8636779 -0.5193499 -0.5328835 -0.1733453 -0.1678969 -0.7905123 -0.4412951 -0.5550757 -0.5458987 -0.5213755 -0.5033499
11864 -1.7309868 -1.3767773 -1.63027 -1.8533294 -1.5248827 -1.3074301 -1.4314988 -1.2454679 -1.5355783 -1.3803473 -0.9545095 -1.4502056 -1.7731501 -2.1633837 -1.1852444 -1.1196225 -1.5113792 -1.9397292 -1.4981497 -1.1734529 -1.8396607 -1.6370851 -1.5091808 -1.7292868 -1.3593279 -1.5308372 -1.558061 -1.4556462 -1.6728479 -1.8384262
11867 -0.209471 -0.6467443 -0.2351482 -0.1543647 -0.1294743 0.03060937 -0.6256521 -0.3175607 0.17764449 -0.6022469 -0.471343 -0.0444497 -0.0835472 0.07128645 -0.6903334 -0.6990111 -0.2767248 -0.1723115 -0.4164583 -0.3545428 -0.0212225 -0.421043 -0.5122019 -0.4820418 -0.084217 0.04420553 -0.0182354 -0.3754207 -0.2204239 0.17634991
11883 -0.6165132 -0.6113185 -0.4485887 -0.4412863 -0.4938197 -0.4757913 -0.5785987 -0.5114348 -0.3711019 -0.4715616 -0.688483 -0.4201833 -0.4778893 -0.482147 -0.7701049 -0.8348654 -0.4117505 -0.5587264 -0.353706 -0.6210103 -0.3778248 -0.3998874 -0.6256535 -0.7693236 -0.3588983 -0.5114979 -0.5448361 -0.5892984 -0.6409004 -0.352969
11886 -0.1232339 -0.2731633 -0.2381803 -0.2896421 -0.2944104 -0.2123861 -0.1930544 -0.101112 -0.4585394 -0.3712517 -0.0720528 -0.2919298 -0.1321933 -0.3151458 -0.2268446 -0.4154366 -0.2445707 -0.3137179 -0.3062149 -0.0863911 -0.1923336 -0.2306877 -0.0750426 -0.2308772 -0.2937961 -0.065487 -0.1156149 -0.1799772 -0.160449 -0.157708
11891 2.07197292 1.91627399 1.81745658 1.80768317 2.03631161 1.83852461 1.81615536 2.01000265 1.69466382 2.17275763 2.01319705 1.69362575 1.71766133 1.79635083 2.16766251 1.54120134 1.70689151 1.86583656 2.04112468 2.02864293 1.71877642 1.88937164 1.86404394 1.93698963 1.82254176 1.87408476 2.05316 1.84867262 1.85425795 1.6310472
11907 -0.6320805 -0.9498837 -0.6645726 -0.6122342 -0.7109617 -0.5391354 -0.7305443 -0.7619689 -0.439345 -0.9899735 -0.7048928 -0.452953 -0.6567445 -0.6310036 -0.6939694 -0.6203351 -0.4303622 -0.576772 -0.551357 -0.5865428 -0.7436196 -0.8268382 -0.7552185 -0.9019714 -0.5362292 -0.5485259 -0.6788501 -0.7016517 -0.7675775 -0.5494735
11909 -0.94388605 -0.740111445 -0.75180365 -0.92467895 -0.9083012 -0.778756855 -0.746624985 -0.734861215 -0.93904505 -0.598653885 -0.72201265 -0.753426525 -0.9276176 -0.9472252 -0.832699065 -0.6695033 -0.843876 -1.06609315 -0.94315195 -0.8606824 -0.98663815 -0.85228945 -0.75492073 -0.802797565 -0.7861233 -0.88459475 -0.845657425 -0.80925935 -0.718678035 -0.8245165
11910 -1.3701981 -1.3178763 -1.2140327 -1.4205848 -1.1733908 -1.0070487 -1.175972 -0.9995149 -1.1455567 -1.3257839 -1.1197148 -1.0900791 -1.1880706 -1.1652461 -0.9344869 -0.9205285 -1.0147091 -1.0065836 -1.0033681 -1.157606 -1.1746012 -1.3138548 -1.1447171 -1.5139128 -0.8342042 -0.8908305 -1.2638347 -1.2309379 -1.6376018 -1.1523274
11911 1.38747726 1.28948402 1.12327978 1.12998655 1.30864658 1.16447406 1.34712482 1.25758116 1.13470298 1.21522665 1.19844672 1.22291971 1.26427576 1.17195078 1.35107872 1.21289431 0.99132405 1.24245242 0.9820253 1.31115141 1.11166724 1.26788676 1.30991226 1.34590842 1.15788184 1.12990786 1.35277959 1.32081945 1.33705774 1.19026121
11920 0.13266849 0.12463247 0.20730128 0.114993155 0.054524095 0.085205655 0.13462628 0.02490717 0.081731325 0.120619475 0.070521065 0.01084339 0.030418725 0.151055225 0.181273895 -0.0472943 0.105100705 0.186203695 0.22305673 0.118236285 0.027528145 0.277071375 0.12864649 0.094410035 0.09679176 0.06179913 0.156166785 0.120239155 0.06001688 0.119869485
11927 -0.7117847 -0.8530228 -0.8239687 -0.847766 -0.9354319 -0.8641851 -0.9932601 -0.6371422 -0.9808647 -0.6201017 -0.8258419 -0.9400758 -0.8908852 -0.8788001 -0.7386966 -0.3764989 -0.7626287 -0.9033594 -0.9353534 -0.9405996 -0.8492713 -0.7012411 -0.7707713 -0.9205091 -0.7909446 -0.7369395 -0.8900129 -0.9249587 -0.8307701 -0.8768948
11928 -1.0252047 -0.88030105 -1.023858 -1.145802 -1.1224963 -0.7922702 -0.953351 -0.7836602 -1.26811715 -1.06893825 -0.6189194 -0.72718485 -1.1551055 -1.17425965 -0.7447416 -0.9736388 -0.872208 -1.27926245 -1.07720735 -0.9285078 -1.16691275 -1.2298531 -0.8341072 -0.9153222 -1.1568533 -1.0152196 -0.8371749 -0.98163315 -0.90801155 -1.0548205
11931 1.06478634 1.32684263 1.228338475 1.13081593 1.198759395 1.228509725 1.25950128 1.29110828 0.941949745 1.118886885 1.28952685 1.129709045 1.06173893 1.24463186 1.1446439 1.308110715 1.00158077 1.15700443 1.273002805 1.17169826 1.25997236 1.275170005 1.329250915 1.287605905 1.04582116 1.028603475 1.25811755 1.26141358 1.33137455 1.215922235
11932 -0.6888634 -0.4909142 -0.5192928 -0.9453527 -0.6213646 -0.7299472 -0.4331119 -0.3571368 -0.5318515 -0.7140531 -0.3406728 -0.4967478 -0.5260294 -0.7731437 -0.0972037 -0.4226398 -0.4960461 -0.631864 -0.4265386 -0.3456106 -0.6489766 -0.8080098 -0.3152421 -0.6577838 -0.5242077 -0.651273 -0.7873827 -0.3613169 -0.7735088 -0.9535611
11933 -0.5532144 -0.5778737 -0.8240309 -0.6172765 -0.6109485 -0.4554418 -0.7198633 -0.5486475 -0.6315177 -0.741236 -0.8907353 -0.7529631 -0.6457944 -0.5768312 -0.862893 -0.3886151 -0.5097997 -0.6932634 -0.8239324 -0.7252116 -0.393512 -0.4595368 -0.4714818 -0.5635884 -0.7529367 -0.4805726 -0.5435014 -0.5901761 -0.473644 -0.5327197
