Gene	KFA2a	KFA2b	KFA2c	KFA2d	KFA2e	KFA3a	KFA3b	KFA3c	KFA3d	KFA3e	KFA4a	KFA4b	KFA4c	KFA4d	KFA4e	KMA2a	KMA2b	KMA2c	KMA2d	KMA2e	KMA3a	KMA3b	KMA3c	KMA3d	KMA3e	KMA4a	KMA4b	KMA4c	KMA4d	KMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
28105 1.63426801 1.49010257 1.707938 1.70680436 1.64521615 1.25285198 1.66494336 1.6007569 1.57305771 1.84356076 1.46122553 1.5407068 1.5799067 1.76273277 1.44694702 1.55590172 1.29113882 1.53569429 1.45664117 1.51864776 1.64212625 1.60041207 1.38099198 1.12254106 1.54979214 1.59476804 1.56453962 1.60408702 1.57415304 1.24158381
28106 -1.3893722 -0.8383203 -1.2564415 -0.9673779 -1.1778268 -1.0695971 -1.2987592 -1.288406 -1.2800369 -1.0733274 -1.0180757 -0.8574252 -1.1314406 -0.991318 -1.1445819 -0.9268648 -1.4540164 -1.1491285 -1.0025935 -1.1015712 -1.0757876 -0.8657446 -1.2307408 -1.2132754 -1.0231099 -1.2110904 -1.0196917 -0.9498061 -0.6970895 -1.1177068
28109 -0.12034085 0.088607557 -0.114003403 0.105086277 -0.025081497 0.043058937 0.013268617 0.03657193 0.055181253 0.01703999 0.0428876 0.018065703 -0.088868407 0.06283417 0.01789865 0.059013717 0.11234495 -0.118398877 0.06987215 -0.04778187 -0.162966813 -0.002430477 0.10424932 0.02143764 -0.087185787 0.00984056 0.14753153 0.14680167 0.068771123 0.07853275
28113 -0.8912259 -0.6914273 -0.8828555 -0.7547583 -0.9759392 -0.833761 -0.8807936 -0.8690538 -0.8681299 -0.830484 -0.9727113 -0.9272037 -0.8229665 -0.7847621 -0.9145821 -0.6685536 -1.1445664 -0.8233997 -0.6160575 -0.8276512 -0.9045864 -0.7598277 -0.9259133 -0.6753447 -0.6433 -0.919744 -0.9601166 -0.6692415 -0.6322384 -0.8929041
28114 -0.6241722 -0.5859533 -0.6235716 -0.3935683 -0.7684861 -0.5453104 -0.5331207 -0.4332822 -0.4911931 -0.601114 -0.6558008 -0.967611 -0.9344851 -0.6065633 -0.4573934 -1.0476587 -0.5663656 -0.5609138 -0.5388228 -0.7003693 -0.7309125 -0.5400955 -0.5934971 -0.7888584 -0.4491263 -0.6072681 -0.7411941 -0.5617097 -0.4870459 -0.6426783
28146 0.64971761 1.07040005 0.70020413 0.7990234 0.88065196 0.98674137 0.82279924 0.57314316 0.86777445 0.81297545 0.5496831 0.80747756 0.75451057 0.56359515 0.80731513 1.09548289 0.28339136 0.862128 0.97736621 0.85999933 0.59482266 0.79168662 0.75552399 1.0268479 1.19887907 0.67195844 0.82307774 0.71369467 1.12235012 0.72103188
28169 0.754113325 0.799928435 0.782057445 0.766382125 0.83810898 0.712938655 0.89219686 0.621771615 0.806050175 0.850696175 1.394182715 0.899461885 0.830922815 0.899789265 1.11432991 1.063274015 0.809361285 0.86610573 0.866959075 0.89921853 1.07349106 0.81387281 1.01639721 0.798966125 1.00271649 0.65941497 0.87501643 0.85621822 0.861844455 0.770332255
28185 0.703564265 0.55898855 0.62545922 0.568930215 0.54707028 0.624147645 0.58137614 0.52321363 0.368971325 0.57995377 0.594910985 0.66416997 0.71903788 0.556103855 0.712006725 0.567331215 0.510076025 0.569326275 0.53359121 0.716950125 0.483567325 0.54438538 0.74260279 0.570688955 0.79991903 0.680424035 0.668982165 0.60804673 0.645612345 0.402803
28193 0.41944916 0.16786747 0.54698099 0.36770218 0.41618126 0.33258135 0.12977691 0.42452846 0.61536492 0.56712139 -0.049386 0.29264541 0.31488122 0.38355189 0.5092355 -0.1002062 0.30044004 0.34275065 0.51451662 0.41041276 0.4331984 0.00290221 0.37305209 0.19231189 0.2912732 0.476908 0.33994802 0.27629654 -0.1145907 0.74946056
28240 -1.8938074 -1.5459229 -1.003421 -1.7965654 -1.7928724 -1.4715029 -2.0380441 -1.8090195 -1.5989268 -2.1396833 -1.5519061 -2.1454685 -2.0409601 -1.8406691 -1.7463734 -1.9210309 -1.6153966 -1.2733329 -1.9787381 -1.8047105 -1.4164225 -1.7684779 -1.9259813 -2.17994 -1.5773055 -1.7460094 -1.6738042 -1.9621761 -2.0935664 -1.7506977
28253 0.73251394 1.01657067 0.97766594 1.01354981 0.87320417 1.07314109 1.04149811 1.12557629 1.29794857 1.22330875 1.21405213 0.9262016 0.95866492 0.97352008 1.06900698 0.89643175 0.84232068 1.24550871 1.08255248 0.82728083 1.11080049 1.09884959 1.04405838 1.05349473 1.05622321 0.9986725 1.14465512 1.0060286 0.97697345 0.97608509
28295 0.29915854 0.11279127 0.32839401 0.33477194 0.30198739 0.46897708 0.18872279 0.28352418 0.29968366 0.33370093 0.22172198 0.32208126 0.43410167 0.32462024 0.24518717 0.19145743 0.33685824 0.36551654 0.33351308 0.37369788 0.27681864 0.32221952 0.34508362 0.41679848 0.25874311 0.36975802 0.34044626 0.23064694 0.31695265 0.19796771
29805 -0.6249629 -0.7320432 -0.9682866 -0.8527278 -0.653822 -0.6432392 -0.497939 -0.7214183 -0.5826969 -0.694864 -0.3296957 -0.603912 -0.6667086 -0.5614864 -0.4096094 -0.6323086 -0.499562 -0.5977935 -0.579511 -0.6217281 -0.448987 -0.5707161 -0.6629458 -1.0983705 -0.5082801 -0.5645352 -0.562443 -0.7281916 -0.7644509 -0.5560819
29806 0.360300755 0.227985325 0.42477161 0.294061675 0.41293038 0.67927995 0.185724835 0.43559372 0.383264245 0.389157505 0.413380855 0.304314955 0.434726865 0.595302555 0.205463795 0.199859195 0.679365895 0.602676285 0.632060995 0.416443035 0.36555876 0.413619005 0.426854915 0.45389764 0.559302665 0.52327996 0.841007475 0.42216508 0.18440451 0.37386726
29807 0.39922988 0.62638871 0.50446146 0.07961019 0.4948378 0.11029305 0.55368955 0.54300546 0.75011552 0.18647083 0.54952878 0.11798809 0.54948008 0.24606828 0.65404669 0.32414174 0.44626424 0.66901919 0.49532674 0.37696789 0.00403089 0.15528388 0.55993909 0.60138044 0.21296679 0.35432317 0.44766988 0.58585678 0.6126277 0.63405708
29810 -0.5431916 -0.9463412 -0.3267564 -0.4099541 -0.4166904 -0.635809 -0.7116826 -0.5457044 -0.5614869 -0.2076833 -0.9333771 -0.378445 -0.3615241 -0.5487168 -0.6330901 -0.9097401 -0.5141711 -0.5124666 -0.5523995 -0.1302814 -0.2431934 -0.4267882 -0.8556539 -0.7607047 -0.7728976 -0.4039943 -0.4648649 -0.6961237 -0.7607228 -0.4025047
29811 0.68390165 0.44611441 0.69096866 0.53705512 0.61814264 0.69785396 0.52559116 0.72570386 0.81201135 0.7893516 0.54211193 0.63073218 0.52561805 0.64897679 -0.0376323 0.53577914 0.26555382 0.61856606 0.8818597 0.4505302 0.22707287 0.70863762 0.44230852 0.57462435 0.45494161 0.4618259 0.71122513 0.75952683 0.58525543 0.82490035
29812 0.22196176 0.29207277 -0.0860609 -0.0042082 -0.0327774 0.13046654 0.09324723 0.11109495 -0.2048123 0.06487135 0.05815823 -0.1068196 -0.0293269 0.0833685 -0.0886586 0.14052019 0.21194258 -0.0097844 -0.2405733 0.0081074 -0.4548059 0.0984269 -0.1314228 -0.0790481 0.06708028 -0.3317644 -0.0191341 -0.1558588 0.21875465 -0.2224577
29820 0.28919535 0.215528715 0.470578965 0.19569483 0.50180649 0.477605325 0.20445598 0.25586435 0.63033917 0.53646329 0.268571025 0.46192327 0.39170329 0.33957386 0.487706205 0.03817926 0.154462495 0.490227455 0.41529658 0.34638708 0.333238985 0.426611415 0.262379085 0.17068588 0.304950615 0.45623228 0.41647859 0.463783055 0.25497993 0.316829835
29856 0.63819922 0.17845793 0.39724599 0.0484978 0.53371227 0.15799945 0.48370646 0.56243869 0.51083467 0.7520137 0.57840803 0.60959017 0.56565448 0.32196633 0.6925329 0.19870172 0.36666697 0.48645673 0.42813579 0.51152783 0.42455833 0.45540353 0.65595516 0.44386313 0.22408901 0.5040117 0.63457788 0.33528988 0.11895872 0.25822828
29858 -1.4973642 -1.3781532 -1.69560905 -1.5864514 -1.5602339 -1.47119285 -1.5972642 -1.5788245 -1.5536708 -1.55403955 -1.31921705 -1.3857646 -1.6247 -1.5457462 -1.44633295 -1.54466645 -1.64185645 -1.4663626 -1.38350045 -1.6160113 -1.6057572 -1.4795451 -1.5289572 -1.55289435 -1.4438798 -1.57027445 -1.546633 -1.5763325 -1.4600551 -1.65680815
29861 -1.0647144 -0.8782627 -1.389517 -1.3035933 -1.7581282 -1.5946671 -0.9986033 -1.1494728 -1.4041498 -1.5141057 -0.97522 -1.0770762 -1.4347314 -1.2519483 -1.585054 -0.8972061 -1.1736862 -1.6005277 -1.2595876 -1.2922519 -1.4528945 -1.2956646 -1.0606824 -0.7990188 -1.1846757 -1.5245608 -1.4307759 -0.8855023 -0.9422831 -1.5410796
29869 -0.34035125 -0.06671632 -0.3188177 -0.30992981 -0.25468045 -0.179414045 -0.10296841 -0.35461455 -0.4860572 -0.341150065 -0.01862003 -0.222103595 -0.225367545 -0.231530645 -0.073677615 -0.11869624 -0.20358 -0.3948009 -0.30907704 -0.28236093 -0.23234145 -0.30669568 -0.17082457 -0.240426275 0.0367755 -0.252467265 -0.373064235 -0.25585556 -0.12374124 -0.498812
29870 0.48990931 0.14629706 0.34919758 0.27563461 0.25033088 0.27855673 0.31382044 0.4937542 0.46241005 0.33118364 0.3250637 0.30501794 0.4041482 0.31794956 0.37645686 0.15526818 0.47280857 0.3745642 0.40216981 0.44297758 0.34493898 0.30233695 0.48105432 0.4382912 0.21847955 0.46399749 0.23489248 0.47434734 0.36422227 0.31995878
29875 0.39856082 0.020780627 0.41467062 0.27749748 0.37366987 0.199343717 0.116362227 0.399204453 0.549778857 0.45405298 0.250515023 0.293176447 0.329741417 0.291580853 0.46116313 0.077854977 0.351401853 0.487105427 0.25778473 0.305243977 0.364474907 0.317833757 0.33914774 0.185228473 0.246002973 0.326989117 0.302322617 0.154853 0.019340337 0.427632673
29876 0.22055744 0.090189355 0.255818765 0.280827345 0.223137925 0.11128349 0.2328894 0.33312273 0.13975025 0.283133985 0.10900329 0.10369561 0.241663715 0.17787365 0.167236545 0.18190512 0.057343175 0.173786005 0.100582545 0.12552093 0.1926354 0.28594869 0.085261935 0.124369075 0.30274302 0.224926095 0.37394401 0.04430224 0.21089213 0.27216951
30046 1.67929457 1.20992504 0.37883297 0.79788993 0.73729523 0.80538508 0.8492839 0.297856 -0.0944574 -0.3440373 0.79422559 0.9312901 0.69448311 0.68407624 0.69005753 1.40223688 2.3623253 0.3289824 0.80394289 0.96678475 1.13088338 0.79883377 0.64695505 1.10553333 1.3264083 0.30113814 0.47094616 0.33812931 1.08216194 0.40064388
30051 0.27152572 0.25692346 0.17184731 0.06885842 -0.2713005 -0.0428451 0.25043186 0.22525565 0.12328418 -0.0811693 -0.0781304 -0.2737596 -0.0585139 -0.274063 -0.2630762 0.1570946 0.49532808 0.06173098 0.12026988 -0.3557477 -0.0221272 -0.0130394 0.03937854 0.03676542 0.01854724 0.02490676 -0.4095636 0.07869081 0.06595687 0.24901226
30054 -0.9915064 -1.2862574 -1.0571722 -1.3161905 -1.2555346 -1.4733869 -0.8957096 -1.1884839 -1.2644703 -0.9282458 -1.451646 -1.2516432 -1.1517879 -1.1895037 -1.567785 -1.3407866 -1.7464197 -1.4832259 -1.7348942 -0.8437583 -1.6874427 -1.3108942 -1.1309633 -1.4860736 -1.2202607 -1.329248 -1.2618666 -1.1678812 -1.1216402 -1.3550635
30055 0.474011775 0.50726124 0.20097361 0.726923925 0.412934765 0.54700207 0.553849 0.353392445 0.33307727 0.35063054 0.52497586 0.42668222 0.430080835 0.660892575 0.4742816 0.42006081 0.481817225 0.528779695 0.516169715 0.502107995 0.48334564 0.53499597 0.441094545 0.24169556 0.649436655 0.4020459 0.520956685 0.501485535 0.36463636 0.254162315
30056 -0.5309111 -0.8794805 -0.548484 -0.5397632 -0.7009271 -0.673692 -0.6966649 -0.3761433 -0.4389602 -0.4398059 -0.4350643 -0.757141 -0.7378603 -0.7103398 -0.2925768 -0.7638537 -0.119979 -0.4530036 -0.8014579 -1.1026232 -0.51933 -0.6296832 -0.6540476 -0.8680916 -0.6524695 -0.8677642 -0.7523876 -0.826974 -0.801546 -0.58808
30057 0.55014166 0.51530634 0.43806122 0.24294035 0.58908206 0.62673313 0.53552564 0.6265277 0.62040684 0.62528113 0.0575266 0.64385548 0.50954467 0.18062177 0.71075929 0.6217034 0.10475998 0.60779842 0.58165667 0.60561418 0.41831011 0.55913216 0.12828569 0.68714445 0.41063837 0.5610767 0.40172127 0.53990418 0.57577475 0.72409792
30785 -0.5265152 -0.9088655 -0.3680724 -0.6411474 -0.4813992 -0.5688294 -0.5903435 -0.4304453 -0.3036895 -0.3833758 -0.5916118 -0.8284926 -1.0464769 -0.7280587 -0.4737725 -0.5856536 -0.5600509 -0.3082586 -0.5486173 -0.451728 -0.3890484 -0.4466059 -0.9572882 -0.716124 -0.5030436 -0.5388496 -0.4277622 -0.8853021 -0.7172392 -0.3362732
30791 -0.2204593 -0.2361853 -0.1219042 0.01901228 0.06799016 -0.116561 0.09161866 0.24325767 -0.0632369 -0.0450725 -0.2148062 -0.1749086 0.03698637 -0.0026252 0.01452367 -0.2163362 -0.1697777 0.0517066 -0.3201286 -0.0056429 -0.1011902 0.03371036 -0.2226866 0.03442724 -0.2961486 -0.1391116 -0.1329261 -0.2044432 -0.0133033 0.0164181
30795 0.24758964 0.47213786 0.61195985 0.6094869 0.41737561 0.34886113 0.57021935 0.52031738 0.28521068 0.38164712 0.36424783 0.3587207 0.35900765 0.57622132 0.24639025 0.4921163 0.3487596 0.6066439 0.44211796 0.49450597 0.47898372 0.27414213 0.19352762 0.48820273 0.58534934 0.50471771 0.45770384 0.42533781 0.19334611 0.36144937
30838 0.67579797 0.6886807 0.77508953 0.72962303 0.35052808 0.86731482 0.67843041 0.72971582 0.77138859 0.50364266 0.65125603 0.52816226 0.64819848 0.61758699 0.75427385 0.68871117 0.28393304 0.79052032 0.60173277 0.56693348 0.69953674 0.70691977 0.64453329 0.62915744 0.47226085 0.51263801 0.75172079 0.93298586 0.63517403 0.70125569
30839 0.23118348 0.49300859 0.40855951 0.40942942 0.3724848 0.48179056 0.4301897 0.36916147 0.40286735 0.01544675 0.46639741 0.43063143 0.38912106 0.31383506 -0.2479218 0.52701032 0.09546238 0.30217214 0.46207633 0.24763041 0.18544554 0.40640302 0.39418444 0.37685175 0.5235792 0.14336918 0.13889995 0.56560029 0.42128728 0.34207801
30840 -2.68734705 -2.8809498 -2.88714615 -2.81254145 -2.5979668 -2.7978412 -2.7487987 -2.9982607 -2.86665875 -2.8583024 -2.68311385 -2.78485875 -2.68268215 -2.86350715 -2.6654006 -2.66932345 -3.21707315 -2.9797654 -2.7606703 -2.6115287 -3.00950625 -2.6277577 -2.764347 -2.5953424 -2.5353908 -2.82327425 -2.84679145 -2.82136705 -2.72533315 -2.8552262
30841 -1.0133478 -0.99195745 -0.9836589 -0.7667418 -1.03969595 -0.9943109 -0.8439294 -1.01658595 -1.18940905 -0.8972382 -0.73811035 -1.0114203 -1.0687581 -1.0474532 -1.1790534 -0.8727142 -0.84884655 -1.0572846 -1.2384702 -0.98584575 -1.13041805 -1.0993758 -1.08334035 -1.0509664 -1.12649975 -0.97259445 -1.0769589 -0.9414022 -1.1140588 -0.9921934
30843 -0.8738856 -0.8340299 -0.709629 -0.87913905 -0.80232295 -0.90802895 -1.1367687 -0.98485625 -0.632389045 -0.81683485 -0.6779494 -0.8947179 -0.82233115 -0.9353675 -0.66850175 -0.78196825 -0.87215925 -0.7360021 -0.66212685 -0.7998942 -0.8011233 -0.8551967 -0.83898205 -0.7739758 -0.7690682 -0.622317385 -0.78109935 -0.85776605 -0.76137125 -0.8828422
30853 0.1636407 -0.0929356 0.21357801 0.07340051 0.05493343 0.21286704 -0.1330515 0.08411336 0.12817823 0.15749774 0.11942336 0.06125534 0.17407082 0.12245697 0.36656716 -0.0968282 0.29039774 0.21063614 0.33413867 0.29185529 0.21719909 0.18176539 0.22371611 0.15238078 0.15571614 0.17494731 0.15470292 0.02528893 -0.1158187 -0.1459748
30874 -0.5810907 -0.6353856 -0.5827489 -0.6865204 -0.7631719 -1.2701554 -0.5353673 -0.790732 -0.6361602 -0.6794175 -0.8586381 -1.054866 -0.8113338 -0.4931769 -0.8439883 -0.6671411 -0.7772036 -0.6760321 -1.0646788 -0.9068871 -0.7098875 -0.6964552 -0.9475937 -0.9847978 -0.7066274 -1.0495431 -0.7788629 -0.726051 -0.7068785 -0.6428262
30877 0.295273245 0.261182605 0.246198925 0.275753325 0.25049247 0.31194434 0.22425312 0.350168645 0.389353745 0.259674005 0.413983385 0.04713409 0.142842035 0.22047135 0.33336395 0.30751765 -0.048651565 0.313972135 0.13347477 0.149396175 0.367574685 0.265635635 0.012511585 0.13843558 0.090191015 0.35552053 0.202013865 0.288335435 0.1798242 0.27397729
30928 -2.9136023 -2.2126344 -2.8950764 -2.3355262 -2.5624998 -2.8248649 -2.8498549 -3.1289222 -2.9692075 -2.9549279 -2.1101829 -2.6347593 -2.9226897 -2.8174628 -2.8410038 -2.349795 -2.6007258 -2.9207235 -2.7131985 -2.9461012 -2.5329153 -3.4873277 -2.589671 -2.7249759 -2.5565236 -3.0290444 -2.7943366 -1.4206556 -1.988853 -2.9224745
30930 -0.83465635 -1.1002928 -0.999862195 -1.01685358 -1.084203715 -1.08349857 -0.929997365 -1.10112855 -0.950115295 -1.16712701 -0.921805145 -0.89889141 -1.150112905 -0.957727345 -0.91396891 -1.33294507 -0.92052856 -0.94813521 -1.314678635 -0.917152185 -1.150728505 -1.17483627 -1.000472605 -1.46017745 -0.9348367 -0.97977732 -1.025693565 -1.08932096 -1.075928215 -0.93681455
30931 0.12922754 -0.1751649 -0.1370385 -0.233631 -0.1849072 -0.1055628 -0.3245215 -0.0932509 -0.225664 -0.0216793 -0.1956022 -0.2352946 -0.0743115 -0.1736247 0.33789824 -0.3383219 0.11071982 -0.1131407 -0.2996933 0.02948651 -0.2129762 -0.2499698 0.04027609 -0.0505981 -0.1574386 -0.1666372 -0.2093959 -0.1818082 -0.312615 -0.0770824
30932 0.55988637 0.3374842 0.55682607 0.78398521 0.54941245 0.3505782 0.47803951 0.61445123 0.5727164 0.71724433 0.46905517 0.56317117 0.6746895 0.56963911 0.59361368 0.5526185 0.70690239 0.66885611 0.6726619 0.60402878 0.97749518 0.48021317 0.48841834 0.58607033 0.6540962 0.67699612 0.61490536 0.64456481 0.58477313 0.48017978
30937 -0.0445366 0.13041568 -0.01756 -0.0145538 0.01249656 0.04866447 0.1705249 -0.0542896 -0.2476332 -0.0986158 0.11592668 0.18096327 0.1956859 0.03226413 -0.1560821 0.3041614 -0.0806755 -0.0854011 -0.0703625 0.25838746 -0.0692624 0.18651138 0.23981524 0.18495033 0.25024174 0.07050078 0.08415938 -0.0468146 0.12470988 -0.0964005
30939 -0.5046859 -0.2411494 -0.390220433 -0.553866967 -0.3814338 -0.513388967 -0.4703662 -0.4296273 -0.4089189 -0.4923399 -0.725896733 -0.4437276 -0.4262671 -0.485091767 -0.4660896 -0.4936701 -0.637164267 -0.473284033 -0.515675067 -0.4984979 -0.575076533 -0.344169833 -0.530214433 -0.488436733 -0.373203033 -0.6305537 -0.338153533 -0.620398 -0.3243019 -0.399015533
30940 0.85083819 1.425523175 0.97249589 0.84983266 0.99959897 1.364683265 0.995231435 0.950014055 0.86549646 0.78148016 1.020536025 1.144939985 1.07740265 0.87564656 0.94242962 0.96081889 0.87455807 0.915385015 0.93040545 1.065741085 0.990186905 0.96217424 1.1114112 1.154726575 1.11366644 0.86193208 1.114588635 1.00200518 0.990349685 1.00277289
30941 -0.3294141 -0.3371843 -0.1367973 -0.1069201 -0.3849541 -0.188282 -0.1620309 0.00538327 -0.1743885 -0.7707319 -0.1315167 -0.2344739 -0.1976686 -0.0337915 -0.1823298 -0.8901338 -0.0099569 -0.1248831 -0.6307648 -0.1368325 0.319856 -0.2643378 -0.3771207 -0.492155 -0.141982 -0.0626839 -0.2120662 -0.3156397 -0.3255835 -0.2411468
30945 0.1579516 0.11241138 0.0825397 0.20468055 0.09498376 0.072525855 0.22789513 0.250148615 0.07822694 0.157393345 -0.00608541 0.124517125 0.129132045 0.24484987 0.373494425 0.102244185 0.260716385 0.003399685 0.06743084 0.09446871 0.19447739 0.10356832 0.21377236 0.06237542 -0.051625105 0.31203481 0.11704098 0.2213039 -0.04557982 0.15250836
30947 -0.3526683 -0.3237169 -0.4735152 -0.1747027 -0.596001 -0.2496392 -0.4691588 -0.2881815 -0.5785187 -0.8393449 -0.1170995 -0.4415209 -0.3977494 -0.1072058 -0.224688 -0.0983153 -0.0437092 -0.5365628 -0.4264713 -0.4609823 -0.1867169 -0.2752143 -0.0969954 -0.438427 -0.6234826 -0.3146886 -0.2848 -0.1385325 -0.0927138 -0.7356865
30949 -0.3690435 -0.3561964 -0.4286487 -0.4667311 -0.5345628 -0.2480763 -0.4777794 -0.5075893 -0.5804961 -0.5569719 -0.3620995 -0.3098779 -0.4226815 -0.4478487 -0.146076 -0.4485707 -0.121109 -0.5924371 -0.6101375 -0.3425749 -0.498565 -0.4875677 -0.1973192 -0.3531842 -0.164615 -0.63875 -0.5738145 -0.5043426 -0.5633626 -0.5169171
30951 -1.1704572 -0.8837203 -0.9138154 -0.5887438 -0.5526254 -0.9601332 -0.8573681 0.08846428 -0.9564632 -1.055016 -0.9670388 -1.0352037 -0.8137674 -0.8582683 -0.8203971 -0.7266165 -1.3762474 -0.9842601 -1.0363116 -0.8456964 -1.00217 -0.8727253 -1.1354843 -0.8592912 -0.8715569 -0.9338968 -0.9230484 -1.042976 -0.6587415 -1.1496919
30957 -0.1661076 -0.1514315 -0.2956131 -0.2086025 -0.1236445 -0.1281733 -0.3101742 -0.2193466 -0.3238304 -0.4931402 -0.0223135 0.0415562 -0.2200259 -0.3086018 -0.3022151 -0.0512237 -0.1201324 -0.3041789 -0.1008752 -0.0558663 -0.2506232 -0.2359711 -0.0828246 -0.1149363 -0.5260191 -0.2751429 -0.1275011 -0.1830359 -0.0422456 -0.2212803
30960 -1.1991946 -1.0100557 -1.3411384 -1.1826251 -1.7012732 -1.3473205 -1.5319703 -1.2725663 -1.0899732 -1.4996134 -1.0423477 -1.419424 -1.9957845 -1.2529322 -1.1558659 -1.3338367 -1.0324534 -1.3658117 -1.2752538 -1.4597156 -1.2956893 -1.3444199 -1.5708055 -1.5224048 -1.1479033 -1.7108186 -1.6164966 -1.2832878 -1.5946239 -1.2791141
50492 0.01740831 0.01771009 -0.1203717 0.33666178 0.11082915 0.08646852 0.08935943 0.14253225 0.05418166 0.12940888 0.16103612 0.09204138 0.0212163 0.30222126 -0.1450727 0.15070375 0.33688843 0.25404341 0.11048992 0.13400192 0.3710634 0.14195822 0.03687621 0.03520352 0.45208474 0.2437143 0.03355742 -0.1111939 0.09488364 0.02507456
50496 0.24646963 0.04189943 0.31943069 0.26509152 0.05947597 0.16013967 0.18453451 0.27182502 0.38808383 0.33129444 0.31796861 0.1357485 0.13096663 0.26667138 0.12634809 0.49957848 0.82889982 0.21312737 0.1084666 0.023778 0.34055303 0.13334259 0.1761736 0.14433035 0.25070716 0.11586289 0.05416426 0.37432094 0.08556681 -0.1799959
50497 -0.1413387 0.55741643 -0.3105991 0.05434159 -0.1198054 -0.0162937 0.07700105 0.02514146 -0.2693441 -0.0553024 -0.2765807 0.06929666 -0.0229848 -0.0418477 -0.1125426 0.04271854 -0.3071161 -0.262969 -0.2101207 0.05999934 -0.0628217 0.11273021 0.0133944 0.01678229 -0.1238329 0.00767794 0.00838897 0.21825914 -0.064453 -0.1328299
50500 -0.245624915 0.014244185 -0.147549185 -0.280392755 -0.16744472 -0.243146215 -0.32441077 -0.16452694 -0.002656715 -0.43000247 -0.22913096 -0.197373695 -0.171788885 -0.141005075 -0.07693065 -0.19950123 -0.494781155 -0.218352965 -0.006856035 -0.271201675 -0.421800875 -0.21809129 -0.2204131 -0.07648233 -0.26916954 -0.263128265 -0.11466153 -0.061660555 0.021520455 -0.09474873
50505 1.21803528 1.10454327 1.40110607 1.58437278 1.33134744 1.28382059 1.25318743 1.43274928 1.4806753 1.31991858 1.30027458 1.3503976 1.32258346 1.36541315 1.48319801 1.11555299 1.50443563 1.573617 1.38289953 1.40535738 1.37854868 1.50208064 1.04354209 1.40488406 1.32625466 1.36880286 1.28397163 1.22974061 1.27095209 1.54832413
50518 -0.6237219 -0.5148185 -0.5051281 -0.571704 -0.6060851 -0.6592744 -0.7506734 -0.5242128 -0.5358241 -0.5757341 -0.5965822 -0.5980197 -0.7276594 -0.6550422 -0.7828318 -0.6345461 -0.5887886 -0.5942607 -0.3696339 -0.5689273 -0.5648752 -0.4366985 -0.4999172 -0.6765394 -0.4278123 -0.6253224 -0.4881687 -0.9513332 -0.5586713 -0.6485167
50523 0.74262418 0.7575107 0.59985518 0.71292944 0.49716444 0.51986386 0.66039058 0.83050492 0.68760693 0.5600274 0.60421784 0.55750883 0.53599317 0.66811727 0.54685967 0.65911203 0.83729057 0.49914901 0.76580852 0.38064616 0.51391679 0.35775553 0.95931043 0.83824283 0.56683427 0.51429628 0.5490882 1.07552903 0.78155251 0.58326822
