Gene	GSM635888	GSM635889	GSM635884	GSM635885	GSM635886	GSM635887	GSM635895	GSM635894	GSM635893	GSM635892	GSM635891	GSM635890	GSM635897	GSM635896	GSM635899	GSM635898	GSM635901	GSM635900
13056	6.99527	6.5199	5.74645	5.65787	5.5121	7.37435	7.90522	7.76972	7.40274	5.56242	5.50162	5.7483	5.17387	6.09516	7.225	5.57423	7.24678	7.59242
13057	7.86375	7.50821	11.9255	11.4804	11.4342	8.67686	9.57347	9.66516	10.206	11.4394	11.3879	11.196	10.8583	11.0607	7.2906	11.0734	7.3802	7.28419
13058	7.7795	7.48073	12.3756	12.2707	12.6846	9.37976	9.67368	9.87263	10.4362	12.4738	12.4828	12.7608	12.5252	12.517	7.10365	12.5411	7.41653	6.87226
13063	8.73978666666667	8.72205	9.45209	8.13085333333333	8.53048	8.99291666666667	8.16177333333333	8.0503	8.1501	8.40768333333333	8.29840333333333	8.4159	8.15427666666667	8.48029333333333	9.03607	7.99701	8.78929666666667	8.89455
13067	3.63391	3.47431	3.47566	3.43359	3.4939	3.33958	3.20928	3.1364	3.44571	3.40892	3.51554	3.38743	3.08598	3.15459	3.43221	3.34483	3.48338	3.47772
13070	4.55895	4.60546	5.8332	6.66948	6.28786	4.22277	4.3019	4.64431	4.41565	5.98826	5.61195	5.2073	5.6907	5.63234	4.38838	6.33869	4.18862	4.45845
13072	4.91879	5.08224	4.96849	4.64404	4.79704	4.79954	4.68112	4.91317	4.16761	4.71823	4.65177	4.90899	4.42164	4.90036	4.98138	4.48562	4.81213	5.01224
13074	4.67603	4.607	4.38264	4.55333	4.74974	4.58572	4.69527	4.70138	4.39136	4.49297	4.46852	4.56203	4.3368	4.58012	4.47371	4.60671	4.51337	4.51198
13075	4.08221	4.08189	4.19909	4.20285	4.165	4.17565	4.26686	4.17029	4.08812	4.23822	4.23231	4.28073	3.97241	4.12071	4.15511	4.15361	3.94534	4.10474
13076	4.91788	4.63743	4.30877	4.31307	4.4835	4.40951	4.17993	4.3176	3.8337	4.20936	4.0383	4.15695	4.05485	4.52371	4.28208	4.31198	4.13192	4.10076
13077	3.8699	4.18099	3.93572	3.82737	3.86187	3.85205	4.05547	3.74427	3.75256	3.73466	3.98811	3.67637	3.9105	3.56836	3.73412	3.95081	3.85905	3.85615
13078	7.1191	7.00799	7.64827	7.65722	7.90303	6.72108	7.69983	8.68598	8.87218	7.08029	6.51578	7.95639	7.29544	6.97981	5.78181	7.35839	6.14424	5.823
13079	4.70879	4.77703	4.27298	4.35295	4.68475	4.69282	4.44297	4.01935	4.11121	4.54915	4.48911	4.43471	4.23999	3.81794	4.32174	4.45721	4.462	4.39293
13081	5.3622	5.38259	5.25269	5.01626	5.09325	5.20325	5.3877	5.45212	5.02806	5.59362	5.25722	5.16217	4.85292	5.20759	5.17162	5.12796	5.21738	5.14954
13082	3.80301	4.33913	4.23489	4.08108	4.01498	4.24732	4.1667	3.67182	3.73444	4.07891	4.17251	4.26753	3.91675	4.20052	3.9381	4.22089	4.10431	3.99739
13085	4.51202	4.05109	3.6088	4.11001	4.22853	4.07017	3.88484	3.6088	3.54028	4.20928	3.77336	4.25428	4.04395	3.8747	3.64843	3.88917	4.11071	4.26645
13088	4.93516	4.97347	4.84992	4.55453	5.06219	4.34372	5.18432	5.02009	4.89036	5.13429	5.18919	5.15499	4.8216	4.82533	4.78417	5.23408	4.92671	4.84595
13089	3.1778	3.42905	3.27288	2.974	3.06185	3.8299	3.38812	3.46545	2.97689	3.08374	3.09905	3.03293	3.0429	3.1724	3.18457	3.06168	3.0162	3.17789
13090	4.1649	4.23111	4.29328	4.46045	3.79554	4.10069	3.98766	4.12355	4.03792	3.96238	3.79126	4.09188	3.86204	4.31548	4.22728	3.9037	4.03871	4.32971
13094	3.77776	3.54961	3.80552	3.14768	3.91786	3.81542	3.90918	3.94833	3.88178	3.6413	3.8806	3.88168	3.56439	3.63349	3.73536	3.63443	3.76354	4.028
13095	3.78746	3.37621	3.49064	3.9456	3.81169	3.67087	3.53331	3.52029	3.58621	3.70816	3.7124	3.58841	3.50644	3.56628	3.41808	3.50178	3.47183	3.46097
13096	4.74757	4.28695	4.37033	4.42743	4.15739	4.13027	4.41387	4.4561	4.32894	4.28562	4.40944	4.44834	4.37099	4.4289	4.33253	4.50306	4.43103	4.49309
13097	2.99386	3.13949	2.67232	3.08112	3.10949	2.86653	2.93133	2.79637	2.77701	2.95043	2.79639	2.89741	2.85816	2.92231	2.83952	2.68885	2.71481	2.94174
13098	3.30827	3.28685	3.21461	3.18079	3.32938	3.14954	3.30973	3.30272	3.01716	3.28421	3.24085	3.52516	3.03999	3.181	3.2573	3.07613	2.99914	3.34888
13101	4.40249	4.38006	4.53223	4.49023	4.23673	4.35796	4.68572	4.46345	4.50378	4.34503	4.67601	4.96219	4.46089	4.37751	4.65021	4.89813	4.73777	4.3701
13105	4.27895	4.0915	3.75765	3.96033	4.1091	3.9134	3.94579	4.14053	3.81979	3.51271	3.92736	3.96425	3.473	3.76777	3.51179	3.83987	3.75794	3.99958
13106	13.1201	13.1073	4.30392	4.63537	4.31921	12.9504	12.7979	12.8121	11.8518	3.96202	4.34472	4.36757	4.1054	4.28864	12.6051	4.34472	12.4678	12.5021
13107	8.13684	7.92583	5.50534	5.16664	5.56176	7.1445	7.21657	6.24115	6.13889	4.85457	5.48601	4.93652	5.24158	5.16126	8.96196	5.20162	8.85323	8.95516
13108	3.58872	3.78309	3.84562	3.84208	3.78779	3.84462	3.59502	4.09441	3.65788	3.84942	3.79045	3.79353	3.58824	3.92177	3.51141	3.6473	3.81324	3.60653
13109	3.72069	3.70376	3.54472	3.6254	3.50726	3.57978	3.60281	3.63683	3.57805	3.51836	3.61844	3.55023	3.47273	3.60282	3.54282	3.63815	3.78295	3.64721
13110	7.79296	7.56217	4.53722	4.21952	4.40744	7.90254	8.12411	7.75308	7.97182	4.658	4.16924	4.9719	4.56068	4.5054	8.69066	4.52927	8.57576	8.66584
13112	3.39396	3.32781	3.18251	3.45755	3.41545	3.09941	3.15498	3.346	3.32736	3.13954	3.28384	3.28081	3.26215	3.40883	3.17222	3.31888	3.23832	3.39691
13113	3.59412	3.7023	3.381	3.6598	3.62272	3.69612	3.68042	3.63963	3.37356	3.57155	3.48037	3.48944	3.51158	3.36814	3.49947	3.54161	3.68575	3.43383
13114	3.3527	3.20365	3.03889	3.04671	2.87843	2.92703	2.8803	2.89615	2.92874	3.03625	3.19635	3.20879	2.85061	3.0176	2.91282	3.14689	3.12594	3.11151
13115	4.23001	4.28994	4.45362	4.20397	3.97572	4.42262	4.23103	4.04113	3.85116	4.02622	4.01978	3.95644	4.21793	4.17366	4.0396	4.20851	4.1009	3.85837
13116	5.49686	5.66894	5.56041	5.33852	4.75919	5.27883	5.61981	5.28542	5.32225	5.15383	5.21919	4.82299	5.08661	5.35992	5.39044	5.21549	5.42965	5.4487
13117	3.74776	3.4637	3.71604	3.4675	3.27326	3.67807	3.16059	3.52331	3.62736	3.29612	3.65899	3.38463	3.69653	3.37064	3.427	3.51139	3.39378	3.34835
13118	4.10152	4.2583	3.2838	3.35604	3.47302	3.60675	4.17011	3.76965	3.75014	3.87499	3.42994	3.44281	3.41035	3.70304	3.54399	3.52442	3.57415	3.80688
13119	3.75986	3.80697	3.97351	3.70015	3.62582	3.84944	3.92855	4.08538	3.65336	3.80921	3.81301	3.79896	3.92686	3.91211	4.00002	3.85738	3.99974	4.01159
13120	7.68676	7.3935	6.3637	6.74994	6.11178	7.52517	8.30466	8.783	8.42268	5.74901	5.97064	6.25771	5.43768	5.97589	7.35663	5.58336	7.23423	7.39846
13121	7.13889	7.07859	5.50923	5.75058	5.99796	7.5706	6.9074	6.77962	6.83885	6.50371	6.3395	6.20733	6.59662	6.43895	8.14138	6.59669	8.24386	8.11617
13122	3.08052	3.1098	3.13094	3.14177	3.17545	3.27901	3.14621	2.91165	3.18103	3.30973	3.15788	3.03557	3.01991	3.28844	3.18615	3.13149	3.0697	3.03459
13123	3.98872	3.94459	3.7752	3.63641	4.07559	3.81063	3.93088	3.78628	4.02463	3.7943	3.72233	3.47184	3.61133	3.79468	3.6577	3.49821	3.87249	3.90582
13124	3.91794	4.28099	4.61761	4.51696	4.25715	4.07459	4.23051	4.50175	4.33293	4.21147	4.62221	4.34524	4.16213	4.39632	4.09042	4.28998	4.19997	4.14245
13131	4.26097	4.25062	4.58127	4.54418	4.30957	4.0759	4.27898	4.24205	4.15113	4.02887	4.48975	4.36192	4.40604	4.41971	4.22572	4.46944	4.1441	4.13289
13132	6.17962	5.95058	5.39571	5.190305	5.19273	5.96325	6.86747	6.83168	6.94617	4.80608	4.69725	4.86211	4.71736	4.458635	4.99434	4.87312	5.00183	4.96891
13134	6.06587	6.00332	8.22112	7.57576	8.09292	5.87773	5.69624	5.5465	6.17179	7.43779	7.30848	7.53616	7.6323	7.18418	5.33909	7.37424	5.32754	5.36012
13135	11.8206	11.765	10.9828	10.3898	10.9187	11.9228	12.0088	11.9059	11.7822	10.6842	10.6296	10.9074	10.7492	11.2053	11.7346	10.9253	11.8967	11.8973
13136	7.22738	7.15136	7.33008	6.91649	7.58186	7.33531	7.72557	8.09655	7.9232	8.03563	7.62188	8.02197	7.49357	7.59701	7.92022	7.59725	7.47511	7.46994
13137	3.69366	4.05171	4.19624	3.67337	3.93318	4.17776	3.92839	4.24558	4.02076	3.98296	3.83048	3.90892	4.23702	4.01534	4.0966	4.14205	4.21983	4.07614
13138	9.89977	9.84196	7.88904	7.54143	7.5961	9.72097	9.72885	9.64781	9.56999	7.31196	6.99461	7.18221	7.06372	7.20784	9.71168	7.29159	9.521	9.55231
13139	7.95423	7.98424	9.40274	8.98617	9.11501	7.81291	8.15007	8.41423	8.688	9.50222	9.32415	9.61347	8.96419	8.90589	7.27314	9.00459	7.60344	7.53447
13142	4.32889	4.14998	4.60466	4.45731	4.36192	4.42346	4.39463	4.69747	4.38813	4.18792	4.12885	4.29947	4.0784	4.40368	4.13389	4.09746	4.04531	4.27257
13143	5.76639	5.6926	7.40513	7.72079	7.60211	6.02471	6.4927	6.53382	6.63557	7.4323	7.44247	7.00338	8.26798	8.04914	5.37906	8.0878	5.38685	5.59439
13144	8.51647	8.34977	7.87926	8.24198	8.12859	8.35313	8.6687	8.72512	8.56608	8.34255	8.42309	8.36717	8.11478	7.7135	8.89807	8.06631	8.65033	9.08853
13162	5.33007	5.402	5.88262	5.32934	5.61383	5.13335	5.24974	5.35371	5.01766	5.14582	5.28653	5.71161	5.50712	5.42608	4.91676	5.89427	5.13444	5.07949
13163	7.81642	7.92621	7.2263	7.27791	7.24386	8.03959	7.80621	7.72833	7.71568	7.23965	7.22421	7.40085	7.22509	6.96847	7.78908	7.16722	7.71931	7.69224
13164	3.2651	3.57838	3.33846	3.23616	3.13644	3.16983	3.14776	3.21963	3.13231	3.32154	3.35387	3.38182	3.18944	3.1142	3.18353	3.13059	3.16354	3.24373
13166	4.42204	4.04836	4.24883	4.26322	4.44012	3.99418	4.2128	4.11772	4.09247	4.27524	3.82735	4.3495	3.98218	4.15647	4.17296	4.15465	4.25663	4.18229
13167	12.4717	12.546	8.98326	9.38906	9.51803	12.6338	12.471	12.4208	12.294	9.06966	9.1067	9.30302	8.93097	9.15658	12.8412	9.05545	12.6596	12.8003
13168	4.23874	4.03741	3.89302	3.77303	3.74414	4.08914	3.54781	3.79712	3.75803	3.52137	3.7805	3.73216	4.08341	3.58476	3.80005	3.91965	3.55534	3.75802
13169	7.60222	7.45145	8.10542	8.88313	8.92165	7.72052	8.23674	8.13537	8.3686	9.31909	9.40982	9.53199	8.65632	8.45484	7.88126	8.58957	7.6857	7.8588
13170	7.20583	7.20932	6.70349	6.90834	6.5112	7.67467	7.37617	7.10445	7.20405	6.86224	6.73989	6.79172	6.68049	6.6752	7.99087	6.879	7.71843	7.8875
13171	9.51586	9.4937	7.01334	6.39712	6.11929	9.38114	9.04077	8.94753	8.79436	6.44591	6.26431	6.35845	6.30188	6.35444	9.53939	6.20603	9.73666	9.63868
13172	5.03338	5.01041	5.4421	5.15031	4.87787	5.00569	4.92328	5.19511	4.92461	5.0099	5.69005	5.23719	4.77949	5.06448	4.78935	4.85631	4.85648	5.04476
13175	5.64809	5.74006	5.31471	5.19925	5.07583	5.85835	6.39432	6.40494	7.06041	4.91374	5.28453	5.34431	5.01405	5.29722	6.17951	5.184	6.34072	6.12974
13176	4.80601	4.45815	4.53506	4.68116	4.59937	4.70492	4.61739	4.52324	4.60366	4.69261	4.47342	4.49094	4.35837	4.27662	4.55594	4.45529	4.65451	4.56039
13177	10.1217	10.0757	7.7175	7.22897	7.48067	10.0075	9.80812	9.81219	9.24142	7.53379	7.20615	7.51291	7.69533	7.45021	9.84966	7.33674	10.0098	9.97128
13178	6.37664	6.76468	8.746	9.49134	9.61351	6.9575	6.77768	6.67463	6.89328	10.0551	9.97238	10.1439	9.89281	9.9679	7.08616	9.85856	6.70139	6.76693
13179	11.8062	11.8045	8.26094	7.82447	7.53646	11.6909	13.1658	13.1453	13.3436	6.87719	6.22608	7.3878	7.79149	7.1416	11.4117	7.31575	11.6043	11.4735
13180	8.99557	8.76062	5.33961	5.18064	4.62377	9.24586	8.74626	8.22177	8.01664	4.6128	4.74548	4.21832	4.39156	5.07348	8.92698	4.52518	9.00875	8.90401
13184	4.83564	4.81782	4.83136	4.57632	4.61731	4.64393	4.27771	4.48797	4.79312	4.82222	4.49873	4.20456	4.47339	4.53662	4.43788	4.62795	4.48372	4.29723
13185	5.80959933333333	5.65666366666667	5.58409233333333	5.83030366666667	6.002393	5.769786	6.270539	6.28053866666667	6.383424	6.194247	6.241649	6.32152233333333	5.82526966666667	5.70674766666667	5.77399066666667	5.67952733333333	5.821647	5.82509
13190	5.43377	5.11626	4.77871	4.76871	4.66421	5.53576	5.04497	5.04786	4.85504	4.48455	4.74217	4.61792	4.85225	4.81871	5.26549	4.29751	5.75931	5.65366
13191	8.73915	8.56144	8.31682	8.70278	8.38002	8.8605	8.6135	8.56452	8.68154	8.42637	8.54132	8.39517	8.11454	7.85046	8.65585	8.22993	8.65373	8.76473
13193	3.5251	3.52357	3.53506	3.60308	3.49763	3.49166	3.53472	3.45939	3.31804	3.64749	3.4844	3.50518	3.47286	3.42799	3.43687	3.72816	3.25544	3.45421
13194	10.9097858064516	10.8323187096774	9.75736935483871	9.83958032258064	10.1613270967742	10.9293996774194	10.8275632258065	10.6712419354839	10.7044367741935	9.72808838709677	9.73878903225807	9.81451193548387	10.1871883870968	9.88688774193548	10.8941948387097	10.2328951612903	10.8203625806452	10.8573103225806
13195	4.17531	4.48557	4.51833	5.30763	4.65977	4.36109	4.67308	4.22918	4.39348	4.7429	4.54992	4.5323	4.37577	4.64002	4.4962	4.5157	4.40196	4.21826
13196	8.63896	8.63379	9.95723	9.74019	9.75996	9.02616	8.7973	8.73335	8.75282	9.34862	9.20097	9.40001	9.73105	9.67937	8.52458	9.91324	8.61307	8.44954
13197	9.224	9.34974	8.20516	10.5702	9.86075	9.40337	7.50187	7.23148	7.59421	10.2804	10.2429	9.97371	10.0172	10.4736	9.30003	10.1889	9.2849	9.17024
13198	7.23776	7.53033	8.18408	8.3142	7.84701	7.47143	6.73912	6.49591	6.56065	8.60252	8.69301	7.91431	7.29662	6.70082	7.22938	7.04989	7.11219	7.24653
13199	4.70465	5.12014	5.06699	4.47829	5.05105	4.88658	4.83169	4.74648	4.82996	4.79121	4.93506	4.84569	4.793	4.90039	4.99292	4.8134	4.59391	4.83919
13200	10.0956	10.0039	10.1864	9.92498	10.2922	10.0161	10.1339	10.3475	10.3319	9.90697	9.97714	10.2045	10.0982	10.1255	10.3025	10.3906	10.2269	10.2823
13202	7.55993	7.41456	6.88855	6.21915	6.16816	7.61617	7.4387	7.06661	7.26114	6.3137	6.45718	6.47055	6.32032	6.09066	8.41417	6.01467	8.12154	8.56598
13204	10.2066	10.2291	9.60507	10.573	10.9146	10.4768	10.2857	10.2306	10.3722	10.4796	10.5237	10.5224	10.8518	10.9531	10.3085	10.9503	10.4336	10.2355
13205	10.6119	10.6913	9.39883	10.441605	10.65935	10.9226	10.66065	10.477685	10.457375	10.486855	10.32443	10.509135	10.8813	10.86235	10.63175	10.8596	10.76665	10.65765
13206	3.38598	3.79324	3.7961	3.60499	3.62791	3.49128	3.49832	3.63692	3.64665	3.55608	3.57817	3.74921	3.85403	3.93064	3.57225	3.76464	3.63891	3.72885
13207	11.41625	11.49435	11.31185	11.70745	11.44235	11.4391	10.9552	11.17205	11.3511	11.59255	11.45075	11.5107	11.42465	11.4738	11.1578	11.4499	11.0369	11.04225
13209	11.391	11.3032	11.4996	11.2735	11.6368	11.385	11.7635	11.7223	11.6428	11.6904	11.6556	11.3069	11.6418	11.7035	11.8332	11.7411	11.7803	11.6663
13211	9.31071	9.32056	9.17412	9.33068	9.76674	9.35332	9.20491	9.05826	9.01005	9.23618	9.26833	9.40815	9.99459	9.8076	9.18468	9.89401	9.32303	9.21786
13214	4.09799	4.01655	3.86448	4.39558	3.79473	3.59151	3.90877	3.75767	3.62284	3.68116	3.96754	3.91361	3.8743	3.74611	3.67466	3.96462	3.75515	3.85267
13215	4.29259	3.99627	3.95484	3.71764	3.51262	4.21528	3.99379	4.12169	3.88689	3.67539	4.2777	4.02603	4.05307	4.09419	4.05169	3.85708	3.99606	3.93968
13244	10.8598	10.7201	10.8394	10.5456	10.5646	10.7361	10.6853	10.5706	10.5107	10.6859	10.6256	10.5756	10.1956	10.3481	11.2814	10.1535	10.9555	11.1526
13340	5.8486	6.01675	6.11924	5.92268	5.72148	5.9987	6.18539	6.04364	5.85368	5.22628	5.75195	6.1854	5.69917	5.96994	5.90432	5.76551	5.74585	5.91789
13345	6.21188	6.46808	5.75432	4.97638	4.76756	6.5393	6.27389	6.56299	6.04935	5.57181	5.24311	5.01762	4.94095	5.38963	6.38908	4.91045	6.27075	6.33096
13346	6.03734	5.99107	5.64742	5.07392	5.07036	6.02167	6.80026	6.93925	7.30436	4.70684	4.92654	5.07564	4.82918	4.98747	7.12272	5.15535	6.94133	7.10173
13347	6.65118	6.84547	6.79211	6.37932	6.64108	6.88563	7.10431	7.05698	6.90635	6.74866	6.90119	7.09074	6.66198	6.46213	6.80453	6.67496	6.54519	6.77376
13350	11.6073	11.6541	11.1644	9.86548	10.9623	11.5189	11.0519	10.8836	10.4944	10.9135	10.7153	10.7255	10.4736	10.5659	11.1901	10.8481	11.305	11.3187
13353	7.91308	7.89432	7.07132	7.06822	6.97508	7.67537	7.71921	7.85946	7.66976	7.21431	7.08783	7.09182	6.91298	6.82439	7.94379	6.46909	7.77115	7.73097
13356	9.09679	8.78383	8.41756	8.07644	8.17926	8.92688	8.86029	8.87949	8.72379	8.46789	8.11756	8.3855	8.23738	8.06956	8.70294	8.41941	8.62505	8.70019
13358	11.6374	11.4424	9.26206	8.12105	7.90709	11.5602	11.2786	11.1294	10.8071	7.94381	7.98724	8.13264	7.95095	7.80468	11.7065	8.06726	11.64	11.645
13360	7.80868	7.57391	6.43997	6.99237	6.79847	7.70948	7.41878	7.28937	7.4106	6.75591	6.82179	6.87445	7.09879	6.88835	8.31615	6.95322	8.44198	8.3409
13361	5.47947	5.29734	7.44997	7.12056	7.40156	5.4716	5.39056	5.05147	5.31009	7.1692	7.0285	6.90771	8.3934	7.74576	5.85781	7.94885	5.3519	5.76818
13363	5.32519	5.33635	5.14367	5.2325	5.06488	5.09794	5.25101	5.40142	5.38209	5.05592	5.29043	4.9819	5.08883	5.49687	5.10214	5.15198	5.13308	5.50408
13367	7.45725	7.09006	8.57071	8.93666	8.67723	7.33962	6.94352	7.14359	7.21965	8.65876	8.60604	8.70806	8.22392	8.32163	6.62133	8.38747	6.74384	6.62561
13368	5.93864	5.71671	6.46041	6.52353	6.2964	5.62858	5.94028	5.7818	5.87486	6.18906	6.55219	6.14527	6.24541	6.21541	5.94741	6.49556	5.70177	5.69377
13370	4.64131	4.74367	4.48419	4.18895	4.58493	4.33487	4.2637	4.27088	4.18684	4.68088	4.37242	4.27993	4.18809	4.21665	4.33089	4.4007	4.36673	4.37211
13371	5.40731	5.37491	6.4603	5.87417	6.41693	5.78278	5.49513	5.29539	5.20775	5.86461	5.76222	5.9885	6.34631	6.15862	5.78993	6.07273	5.87468	5.69287
13380	5.14703	5.14304	5.81354	5.39097	5.24793	5.19328	5.17041	5.03684	4.94774	5.36083	5.40829	5.48773	4.97669	5.29047	5.16494	5.28416	5.25507	5.25676
13382	10.5779	10.5007	7.66568	8.72393	8.77826	10.7239	9.98365	9.57935	9.54624	8.88235	8.3119	8.65023	9.04437	9.22015	11.0267	9.19639	10.9459	10.9361
13383	6.48731375	6.43256354166667	6.7745125	6.42807083333333	6.61669875	6.57030229166667	6.441255	6.40196479166667	6.58768541666667	6.70838583333333	6.37670854166667	6.53731145833333	6.64419458333333	6.51982395833333	6.49848125	6.68475791666667	6.56733833333333	6.51436125
13384	5.13734	4.99242	4.93459	4.72319	4.89199	4.8421	5.21825	5.02291	5.19639	4.94136	4.9787	4.7679	4.64026	4.66184	5.18811	4.58383	5.4182	5.1154
13385	5.00011	5.02927	5.85443	5.06029	5.34382	4.90978	5.69794	5.66248	5.63159	5.25691	5.44065	5.60106	5.38516	5.32604	5.20815	5.2872	5.08018	5.04958
13386	5.84491	5.9556	6.80639	6.25368	5.97008	5.96642	6.03486	6.16496	6.06246	5.8799	6.24577	6.14925	5.70792	6.01137	5.9933	6.00395	5.74817	6.04471
13388	5.39546	5.44985	5.21593	4.88483	5.023	5.65239	5.64426	6.08638	5.63905	5.15069	4.9736	4.93706	5.02514	5.53568	5.22244	5.20996	5.55302	5.30239
13389	4.64536	4.73605	4.72579	4.64283	4.54203	4.47789	4.31711	4.25956	4.40849	4.197	4.69853	4.38289	4.32664	5.04707	4.36924	4.80108	4.47764	4.6935
13390	5.40846	5.43637	5.45652	5.12439	4.7186	4.67173	5.1086	5.03891	4.88492	5.3371	5.45895	5.09861	4.84372	4.95532	5.24603	5.12595	4.71124	5.00278
13392	5.00605	5.16909	5.32526	4.89044	4.73383	4.57653	4.84487	4.88547	4.79267	5.24154	5.10706	5.02105	4.68404	5.69257	5.0332	5.23342	4.72312	5.06507
13393	5.69916	5.92039	5.98486	5.63542	5.71944	5.7845	5.81792	5.70845	5.57581	5.79669	5.60547	5.66375	5.74285	5.57976	5.57346	5.64226	5.48112	5.27872
13394	5.02628	4.93449	5.4407	5.14125	5.14634	4.9929	5.12932	4.97302	5.29676	4.89913	5.06203	4.91106	5.07118	5.28925	5.10926	5.21716	5.1552	5.14356
13395	5.63746	5.61395	6.1088	6.25692	5.74204	5.37652	5.45065	5.63598	5.47843	5.62139	5.76596	5.75921	5.46029	5.57113	5.36319	5.75952	5.42047	5.34557
13396	5.65245	5.19242	5.65609	5.32118	5.18638	5.03237	5.12871	5.24706	5.00847	4.91409	5.23227	5.07286	5.09874	5.1854	5.08091	5.07707	5.16236	4.79158
13400	10.654	10.6707	6.26376	7.21946	6.70435	10.9032	10.9251	10.521	10.3595	6.98774	6.64166	6.99213	7.23436	6.31607	11.0769	6.71647	11.0726	11.0782
13401	7.24331	6.97873	6.96371	6.91139	6.58485	6.94526	7.07962	7.1283	7.04069	6.83113	6.72575	6.81079	6.47463	6.61747	6.98342	6.7216	6.94846	6.81034
13404	4.47283	4.35994	4.33959	4.82735	4.87158	4.20385	4.03411	4.07776	4.09786	4.42578	4.60639	5.0579	4.77887	4.62784	4.19007	4.84008	4.19503	4.17482
13405	4.819	4.97732	4.03873	4.10216	4.16893	4.84478	5.03346	5.2068	5.12912	3.90924	4.07556	4.16196	4.05576	4.06102	5.02262	4.13946	4.81699	4.8645
13406	4.44123	4.27645	4.11893	4.42834	4.16224	4.03236	4.27285	4.145	4.0688	4.16517	4.02488	4.33532	4.10861	4.22582	3.83272	4.18536	4.01243	4.01637
13409	3.7018	3.9346	4.01971	3.83847	4.15996	3.79894	3.64071	3.77761	3.53574	3.8334	3.7466	3.78265	3.77451	3.97173	3.58917	3.82157	3.94224	3.64065
13411	4.38781	4.669	4.63897	4.3527	4.49732	4.3573	4.46573	4.36077	4.4765	4.3739	4.78325	4.5517	4.43374	4.46787	4.43565	4.4747	4.464	4.48947
13417	4.48644	4.58569	6.56184	6.44574	6.98829	4.98396	4.66712	4.84441	4.66565	6.48332	6.27849	6.39561	6.61143	6.51789	4.47735	6.55962	4.67882	4.49146
13418	7.27499	7.38216	6.78278	6.32259	6.65942	7.42602	7.383	7.33101	7.51286	6.8261	6.42135	6.6566	6.70086	6.53754	7.99641	6.58616	7.79896	7.80491
13419	4.2033	4.4125	4.2348	4.1125	3.95205	4.47396	4.19937	4.47593	4.05775	4.42473	4.07229	4.19137	3.94586	4.41597	4.00983	4.17152	4.21178	4.35674
13421	4.7308	4.80205	6.68868	6.59397	6.20813	4.4436	4.99555	4.97048	4.99957	6.29741	5.9637	6.66768	6.24038	5.29886	4.14018	5.71848	4.30758	4.51832
13423	6.21318	6.28328	8.4948	7.64576	7.44418	6.2505	6.49255	6.6351	7.01388	7.5603	7.56741	7.23893	7.35205	7.3473	6.12808	7.12122	6.11626	6.19916
13424	10.0295	9.85217	9.07397	9.01984	9.2102	9.9241	9.77853	9.8271	9.93711	9.09703	9.09214	9.11914	9.12993	8.86869	9.50943	9.27385	9.45507	9.45583
13426	4.10923	4.15603	4.07798	3.73209	3.99966	3.85909	3.94111	3.95079	3.94367	3.87507	3.92558	3.92562	3.75687	3.75378	3.88719	3.92562	3.93639	3.97786
13427	9.37304	9.41361	8.88181	8.91899	9.43237	9.56832	9.66577	9.54204	9.49127	8.96458	8.86151	9.16567	9.38979	9.12805	9.71421	9.23285	9.87029	9.84319
13429	6.18551	6.10734	5.8708	5.77225	5.53971	6.02002	7.52738	7.46978	7.73315	5.32672	5.55082	5.36079	5.42005	5.50006	5.43102	5.48546	5.67162	5.63681
13430	8.77051	8.60106	10.1245	9.39513	9.34715	8.77113	8.82922	8.90286	8.92857	9.59491	9.58986	9.74282	9.11037	8.79728	8.93439	9.21836	8.77113	8.83713
13433	6.83976	6.75212	9.38105	9.51282	9.93266	7.26802	7.36903	7.61805	7.69059	9.36804	9.50389	9.73549	9.84588	9.58414	7.11473	9.97884	7.08199	6.99527
13434	5.6609	5.6121	6.79317	6.57487	6.19644	5.73528	5.98645	5.86154	6.21912	6.20718	6.12788	6.72717	6.46214	6.17324	6.2842	6.28905	6.43682	6.09421
13435	7.76315	7.58783	6.94768	7.50553	7.91393	7.94205	7.85228	7.99489	7.96648	7.54571	7.53482	7.82203	7.97072	7.26048	7.46329	7.79434	7.54259	7.60993
13436	5.18383	5.43751	5.53777	5.57211	5.54872	5.3245	5.52094	5.11604	5.46856	5.69682	5.77152	5.63826	5.75472	5.6084	5.1727	5.53026	5.22681	5.27357
13437	7.44651	7.24115	7.59088	7.06717	7.28912	7.40304	7.7828	7.71614	7.475	7.42114	7.4256	7.38065	7.26145	7.03122	7.83251	7.20678	7.51692	7.85657
13445	9.20071	9.14578	10.1802	9.775385	9.874575	9.22956	9.479595	9.605875	9.40382	9.79761	9.763	9.809315	9.666155	9.65514	9.51631	9.688265	9.35091	9.54087
13446	4.81246	4.78554	5.09484	4.71577	4.76278	4.742	4.86954	5.09322	4.8246	4.72473	4.98724	4.80187	4.51841	4.91961	4.84222	4.80033	4.73433	4.74102
13447	4.92328	4.91177	4.87268	4.68909	4.47649	4.83803	5.0957	4.80063	4.82714	4.46964	4.97043	4.30016	4.35721	4.44396	4.6174	4.66332	4.79855	4.68175
13448	6.02777	6.06862	7.0326	8.15868	8.36993	6.89378	7.23955	6.85676	7.77691	7.93128	8.00388	8.24941	8.30642	8.1681	6.82032	8.2419	6.4958	6.78161
