Gene	EFA2a	EFA2b	EFA2c	EFA2d	EFA2e	EFA3a	EFA3b	EFA3c	EFA3d	EFA3e	EFA4a	EFA4b	EFA4c	EFA4d	EFA4e	EMA2b	EMA2c	EMA2d	EMA2e	EMA3a	EMA3c	EMA3d	EMA3e	EMA4a	EMA4b	EMA4c	EMA4d	EMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	16	16	16	16	24	24	24	24	24
11668 0.06694173 0.310117585 0.28201133 0.5370016 0.304258575 0.335657015 0.22634955 0.13580189 0.38987822 0.3437061 0.245615135 0.343507415 0.293438165 0.65365353 0.374029125 0.299471965 0.404748175 0.30639961 0.327602025 0.305938935 0.20610968 0.374593145 0.473733905 0.415248535 0.25931318 0.12300511 0.37976062 0.447506295
11669 -0.6108888 -0.2002639 0.08840562 -0.0386212 -0.1769295 -0.0431433 -0.3710189 -0.3945014 0.03571157 -0.3272996 -0.5082761 -0.0411038 -0.0874492 -0.0838064 -0.1848689 -0.0512188 -0.1576797 0.03951065 -0.101119 -0.1096141 -0.3275369 -0.1813399 -0.0450722 0.09928777 -0.201672 -0.5199839 -0.3324563 -0.0971506
11676 1.45474821 0.83690295 1.54635804 1.32812178 1.45563229 1.46822816 1.4507431 1.23597535 1.37064819 1.44102452 1.43300371 1.44202712 1.50683043 1.40068857 1.18771971 1.42773024 1.2398002 1.46707325 1.54112433 1.32125081 1.12527566 1.40423758 1.42033198 1.33835338 1.47788383 1.32002178 1.2396761 1.42354997
11684 -0.9870829 -0.7832541 -0.7501292 -0.5854007 -0.4707193 -0.6626869 -1.1625745 -0.9690267 -0.8640832 -0.7932982 -0.922962 -0.9859571 -0.6968072 -0.3380656 -0.4681043 -0.8091965 -0.5660158 -0.3139833 -0.5504995 0.17493896 -0.8939993 -1.1236351 -0.6849699 -0.6686766 -0.7262684 -0.6101246 -1.001341 -0.4139835
11685 0.12843717 -0.1545475 -0.0211686 -0.0371123 0.13732098 -0.0165649 0.1510099 0.29686457 0.19082896 -0.0092722 0.1942295 -0.0094743 0.03275434 0.12968926 0.41937586 0.20548296 0.18012729 0.01696414 0.04741602 0.18998654 0.51034102 0.25328479 0.2328507 0.02312341 0.18444377 0.35129158 0.16900435 -0.0238954
11690 -0.6649569 -0.3333968 -0.5282664 -0.3705886 -0.4069208 -0.3794301 -0.2265063 -0.5112513 -0.4398186 -0.4896329 -0.254539 -0.5282448 -0.4915747 -0.3338378 -0.0727545 -0.2164318 -0.2023051 -0.3611656 -0.4530513 -0.3799168 -0.2005835 -0.3713526 -0.296111 -0.1445694 -0.5058387 -0.4170416 -0.260254 -0.4939346
11692 0.1339284 -0.3921234 -0.270226 -0.462644 -0.2238792 -0.2136385 0.11493645 -0.2190601 -0.1532683 -0.7487773 -0.3803948 -0.1105617 -0.275156 -0.2991046 0.01707045 -0.2689724 -0.3243664 -0.2610312 -0.309913 -0.4963119 0.00747804 -0.1404324 -0.3036454 -0.2552814 -0.2917156 0.01544263 -0.0507174 -0.2219994
11720 0.41287155 0.35084794 0.21677048 0.3341675 0.19185696 0.34552374 0.3411895 0.42392186 0.18052639 0.55773181 0.30411057 0.06568353 0.20724085 0.29227638 0.29177634 0.28902663 0.21121953 0.26693584 0.20327203 0.6383331 0.34992822 0.2894426 0.22235082 0.2269669 0.25819833 0.48942728 0.14608333 0.11748998
11732 -0.25341975 -0.13638415 -0.324348775 -0.470032 -0.45158915 -0.17749364 -0.4176539 -0.32262149 -0.34509395 -0.65943085 -0.4535289 -0.4867782 -0.45364955 -0.4753944 -0.30501455 -0.5280461 -0.56267245 -0.3249816 -0.4951657 -0.5801836 -0.46302795 -0.40304925 -0.5193013 -0.49947175 -0.3998531 -0.5925496 -0.43684825 -0.43196235
11735 -1.462778733 -0.776001967 -1.062913533 -0.642430567 -1.1120584 -0.850313067 -0.875648067 -1.294977733 -1.75577965 -0.811333967 -0.789057257 -1.286167733 -1.383696333 -0.455544253 -1.2487779 -0.8736845 -1.690045267 -1.779407317 -0.85978604 -1.2221297 -1.462278167 -0.8617264 -1.44435003 -1.144800133 -1.139377073 -1.494852233 -1.648181133 -1.341739157
11736 -1.153012233 -0.917931967 -1.2001044 -1.443218033 -1.175219567 -1.276564067 -1.105794 -1.0395457 -1.1417803 -1.447677933 -0.65377588 -1.224866733 -1.265184133 -1.170274767 -0.863772533 -1.292670267 -1.2321755 -1.2626458 -1.054454567 -1.4028427 -0.853540033 -0.999004167 -1.119585 -1.1776458 -1.180824567 -1.002533233 -0.983693667 -1.274111
11737 0.03783557 0.08306125 -0.1293368 -0.2672421 -0.1755112 -0.3236273 0.23429338 0.09732556 -0.0187068 -0.1291389 0.11312883 -0.1029731 -0.1232158 -0.1249236 0.2142056 0.00196619 -0.1814544 -0.066923 -0.1726315 -0.2749935 0.37016402 0.11728835 -0.0539333 0.14801637 -0.1711414 0.23585424 0.29541974 -0.0901264
11744 0.31385346 0.66331282 0.72670776 0.63243578 0.45755121 0.63001085 0.4099431 0.30103352 0.73229763 0.51844763 0.40815241 0.49062442 0.45847089 0.53904575 0.44949237 0.40263966 0.52459014 0.68302976 0.62325251 0.72829545 0.28834644 0.34119888 0.5824746 0.4230499 0.4658355 0.35613638 0.3962187 0.5870109
11745 -0.8059464 -1.5624529 -1.0716234 -0.9302223 -0.7417883 -0.5548114 -0.7928337 -0.5533469 -0.7827347 -0.9286823 -0.4315145 -0.7730276 -0.8951139 -1.0743276 -0.7842384 -0.8376903 -0.4960903 -0.9581184 -0.8081812 -0.4084289 -0.8756386 -0.8393897 -1.2220878 -1.0449264 -0.6907519 -0.1302214 -1.0505273 -1.0455359
11746 -0.3176451 -0.5209297 -0.0639374 -0.5725372 -0.4869286 -0.6510191 -0.7674486 -0.2534998 -0.6917307 -0.0152908 -0.4111236 0.39385523 -0.7517632 -1.0737128 -0.7052361 -0.0102449 -0.1744401 -0.4531555 0.00230654 -0.5516244 -0.6797745 -0.4534292 -0.5643994 -0.9102921 -0.4193474 -0.8364654 -0.7695596 -0.3764633
11747 0.06022468 0.24230827 0.2761648 0.23406679 0.40876718 0.23100191 0.29349928 0.22322077 0.40320625 0.3585634 0.40573613 -0.1196268 0.24024736 0.19790299 0.03667673 0.16394313 0.11242956 0.14001746 0.30896791 0.35011113 0.28261227 0.20143376 0.371561 0.49653953 0.36836753 0.32506448 0.1005974 0.22294077
11749 -0.39241751 -0.25528337 -0.214016157 -0.365392233 -0.23044848 -0.07586958 -0.086972557 -0.145356187 -0.144595073 -0.271588533 -0.137982713 -0.13773249 -0.10345559 -0.147242343 -0.168682853 -0.231445293 -0.230959967 -0.116701103 -0.15186365 -0.4075764 -0.160782837 -0.157652663 -0.193930567 -0.16788123 -0.131055663 -0.257441833 -0.15648935 -0.218618353
11750 -0.323620185 -0.465256395 -0.506494175 -0.487154825 -0.394435175 -0.490515025 -0.5975962 -0.239792193 -0.3567083 -0.296672025 -0.65581645 -0.355261583 -0.3388564 -0.423024175 -0.349516825 -0.373687125 -0.409784975 -0.40547075 -0.3890664 -0.467080625 -0.4403091 -0.60342455 -0.148762725 -0.371081925 -0.4574385 -0.3704298 -0.552018875 -0.25646714
11757 -0.6647182 -0.8501251 -0.655101 -0.6356331 -0.70763 -0.9326193 -0.4288786 -0.5375604 -0.5238267 -0.6561503 -0.1419343 -0.8301333 -0.285817 -0.7430879 -0.4812106 -0.3738865 -0.6201548 -0.7642878 -0.8778739 -0.5546979 -0.5199354 -0.672371 -0.6677749 -0.7275995 -0.6676244 -0.4538573 -0.5202401 -0.5225571
11758 0.65347778 0.55865857 0.88201955 0.69724629 0.68426444 0.74598807 0.82265134 0.49223289 0.896892 0.82497288 0.66319203 0.74482084 1.00756663 0.60480784 0.76353537 0.74498872 0.8725183 0.57715518 0.65193845 0.86378161 0.7495409 0.8029427 0.78305037 0.98314251 0.69161442 0.60322477 0.84096868 0.84095215
11765 -0.22694657 -0.319050393 -0.26583333 -0.489925357 -0.334829797 -0.453170683 -0.402218443 -0.437224427 -0.3379148 -1.73994184 -0.077200987 -0.2779494 -0.29422111 -0.23410056 -0.364668047 -0.49485503 -0.2492382 -0.281889283 -0.383492947 -0.43244017 -0.3616642 -0.321070197 -0.374373193 -0.191957707 -0.389425257 -0.41968835 -0.54163628 -0.18340352
11767 -0.4337119 0.02530629 -0.2924778 -0.2958373 -0.256601 -0.1896146 -0.0502896 -0.2736105 -0.1475049 -0.387967 0.04377757 -0.5458635 -0.2488589 -0.2473495 -0.1730323 -0.5559087 -0.0818737 -0.2852914 -0.3236027 -0.2319467 -0.0043629 -0.0921094 -0.211872 -0.2254634 -0.1879149 -0.1981654 -0.1631248 -0.1492079
11768 0.08724474 0.58925395 0.15129856 0.12510933 0.1205989 0.149286565 0.290530785 0.57432401 0.06925709 0.125572045 0.285869785 0.07056255 0.080389265 0.13395359 0.590930675 0.11583464 0.001163525 0.162625985 0.07175464 0.049753815 0.49372936 0.41433395 0.059187255 0.09969641 0.19189514 0.45075811 0.600691055 0.162472535
11769 1.40737443 1.7821812 1.69872133 1.72977523 1.4826806 1.51161695 1.40838605 1.34249122 1.69605331 1.47285522 1.52118706 1.61946109 1.60583391 1.68185677 1.63858605 1.61350327 1.64483468 1.78111094 1.53611351 1.59787738 1.35941257 1.41514164 1.57762926 1.55132483 1.38140597 1.47790488 1.54277576 1.68868782
11771 1.56176661 1.65515334 1.52959252 1.36568547 1.45445489 1.51726947 1.15526913 1.63862165 1.37167233 1.36315538 0.91175769 1.44852188 1.53804943 1.29489382 1.41299651 1.47947275 1.30361559 1.45864973 1.35581184 1.56734778 1.14128118 1.17334097 1.26330894 1.29160902 1.28475384 1.58773553 1.00411505 1.39672446
11772 0.208828775 0.42154507 0.171972555 0.30927077 0.26056227 0.150941835 0.58310549 0.45706967 0.162852685 0.23238246 0.46170233 0.20891957 0.27016454 0.30341467 0.46923036 0.30211544 0.438336905 0.14478501 0.15450418 0.604559755 0.44004768 0.501083865 0.269075805 0.28390141 0.206957295 0.525588635 0.559753275 0.3151362
11773 0.06154044 0.070429655 0.372313135 0.299308545 0.241970855 0.251579605 0.26898634 0.235582695 0.258327575 0.333368325 0.22050869 0.047656435 0.19103118 0.208137775 0.201333235 0.10778282 0.397509855 -0.05371407 0.133570735 0.478225255 0.242903445 0.091572275 0.286671835 0.387567915 0.177230025 0.04209342 0.21915793 0.259013095
11774 0.508913067 0.386988553 0.512793853 0.051825667 0.357680677 0.305172173 0.440847763 0.605716487 0.21757037 0.74875646 0.706990253 0.377889967 0.229089727 0.497388473 0.669375013 0.40147542 0.3171952 0.233474197 0.370215223 0.120079677 0.29765765 0.275346473 0.2042797 0.277101613 0.46656294 0.367496423 0.285071613 0.502259293
11775 -0.5544739 -0.5504846 -0.663224 -0.5302551 -0.5967929 -0.8522276 -0.4884574 -0.2330462 -0.6182367 -0.5635715 -0.4393388 -0.3020407 -0.6907237 -0.6624455 -0.12825 -1.1563026 -0.5108453 -0.6395104 -0.8397935 -1.086028 -0.2694378 -0.5809107 -0.6029318 -0.5755459 -0.6257733 -0.5530612 -0.5566371 -0.5869659
11776 0.28120828 0.00806262 0.00769471 0.16033559 0.31927002 0.41937096 0.19741268 -0.0052826 0.65064007 0.2606216 0.00400188 0.2638381 0.33545763 0.31295917 0.10650072 0.2339381 0.63319928 0.11278398 0.33916885 0.41369795 0.19658205 0.19082477 0.45905137 0.34306258 0.46923634 0.14881321 0.23780019 0.51343822
11777 -3.1682041 -3.2552504 -2.6888453 -2.4773215 -3.9128605 -3.2450142 -5.267048 -4.9693471 -2.506574 -2.6425881 -3.238086 -2.7039459 -2.8703001 -2.6942505 -3.8251116 -2.8956169 -4.9273575 -2.7162296 -2.735214 -0.8532649 -3.7045383 -3.3518335 -2.6646283 -2.9121348 -2.5457216 -4.446829 -3.1927622 -3.309165
11778 0.74808017 0.59162268 0.78703186 0.66340554 0.9450406 0.93657417 0.62339768 0.40459214 0.90337799 0.91437982 0.51184847 0.29655648 0.69769363 0.67445268 0.42858461 0.65983223 0.74449552 0.64022942 0.94428971 1.14074795 0.58310842 0.50392222 0.93162446 0.85695059 0.80568863 0.59812464 0.53136205 0.5954535
11782 -0.6708816 -0.4017279 -0.6099848 -0.7770088 -0.5853903 -0.9870124 -0.5308249 -0.4545674 -0.6097491 -0.4811685 -0.2728842 -0.3348871 -0.4828094 -0.6516304 -0.438593 -0.6817726 -0.4181392 -0.7404613 -0.5380189 0.01407239 -0.4667938 -0.3876552 -0.7651261 -1.0361729 -0.6115684 -0.036896 -0.4715104 -0.5063538
11787 -0.050921747 0.23769748 0.02583534 -0.19026951 0.01547428 0.026683947 0.05196247 0.05853829 -0.08634002 0.071729997 -0.021645648 -0.018872903 -0.078414082 -0.05475266 0.156655855 0.105183682 0.029886628 0.040847827 -0.062817385 0.187958033 0.1502907 0.11321307 0.039888633 -0.00476684 -0.115915102 0.009184725 0.225213878 0.092958537
11789 -0.6659737 -0.455144 -0.7094855 -0.6465206 -0.5216677 -0.578036 -0.1793241 -0.112556 -0.3412936 -0.4508187 0.08668244 -0.3478431 -0.5100953 -0.4198093 0.1414003 -0.7441966 -0.4393363 -0.5476075 -0.7113722 -1.5543551 -0.2718909 -0.0775896 -0.4655222 -0.6714815 -0.2797489 -0.249496 0.00922056 -0.3936166
11790 -1.001245 -0.3526903 -0.2365091 -0.2009833 -0.6368064 -0.3283898 -0.2990685 -0.1716847 -0.1868697 -0.3150387 -0.5158208 -0.1260348 -0.5173985 -0.4034963 -0.4696005 -0.1117866 -0.5526063 -0.2930805 -0.3375244 -0.3294787 -0.2717667 -0.2843227 -0.5019601 -0.4125896 -0.4031297 -0.5073278 -0.5051689 -0.3957073
11792 -0.7947328 -0.2240633 0.13058311 -0.8950116 -0.9991856 -0.9581265 -1.5579823 -1.5416571 -0.7850782 -0.5941289 -2.2003934 -1.0020598 -0.6486938 -0.274406 -1.1851832 -1.6066514 -1.0026459 -0.6868003 -0.522354 -0.2976316 -1.7225284 -2.3416359 -0.7982626 -0.9545797 -0.5880883 -2.4627942 -1.1172038 -0.2365677
11793 1.00230661 0.86445912 0.86067986 0.88783448 1.24668331 1.33089365 1.185954 0.98592081 1.10294692 1.02515925 1.06044892 1.11988276 1.22855238 1.09756772 1.25785138 1.25920126 1.33298747 1.10698737 1.19658243 0.97218748 1.19631516 1.27242649 1.30763305 1.4675533 1.43250387 1.07790631 1.21396517 1.16162971
11796 0.34867343 -0.0071141 0.33452054 0.14141782 0.45559514 0.34307014 0.10252827 0.19315618 0.34704494 0.53425419 0.16287177 0.25938541 0.32426782 -0.0627127 -0.1396283 0.38667817 0.08428488 0.42330822 0.44640444 0.32504475 0.12231526 0.45736496 0.26582357 0.34571834 0.4523033 -0.1048796 0.02591148 0.36767545
11798 -1.45615405 -1.78445885 -1.6501914 -0.90852225 -1.1761782 -1.2667855 -1.28105905 -1.69450335 -1.1737396 -1.5894511 -0.18394189 -1.8649939 -1.7803458 -1.232599 -1.52053335 -1.3772783 -1.3395618 -1.2761422 -1.15924835 -1.363832 -1.6190434 -1.671412 -1.3303938 -1.5423317 -1.2489281 -0.332036655 -1.19983565 -1.06245085
11799 -0.4914091 0.20018598 0.07626251 0.12196509 -0.2131502 -0.0321168 -0.0704646 -0.3735514 0.11815802 -0.0897183 0.05369727 -0.6958569 -0.1088575 0.04909596 -0.1901714 -0.2711596 -0.0006068 0.13369939 -0.1128725 -0.2948356 -0.4320995 -0.1627864 0.16217339 -0.1296999 -0.3688059 -0.2842368 0.00871571 -0.1569756
11800 -0.5317809 -0.63902905 -0.56079335 -0.51202515 -0.40129605 -0.5178867 -0.7050829 -0.8679356 -0.4569051 -0.46131775 -0.53534185 -0.8647917 -0.48095355 -0.37996475 -0.8808076 -0.2865296 -0.35976425 -0.36988515 -0.41259445 -0.6411201 -0.77295935 -0.5094681 -0.56262885 -0.52645725 -0.3883639 -0.8282101 -0.55471425 -0.53572505
11804 0.397062403 0.32459245 0.517109333 0.43923088 0.51825142 0.43543799 0.481428933 0.33921854 0.55671717 0.61636155 0.363077023 0.396136117 0.48078443 0.585891643 0.461270613 0.332123613 0.531832967 0.48648796 0.495884327 0.37056882 0.30874447 0.392966797 0.590967473 0.583263863 0.429790533 0.25424269 0.46628014 0.497814433
11806 1.28023504 1.6026265 1.4459687 1.73228428 1.3601061 1.51739774 0.38472735 1.18905313 1.13199993 1.26841677 0.3962908 1.21926005 1.0542436 1.53915474 1.59040153 1.40913342 1.57211428 1.6299175 1.49500181 1.51621667 1.36986581 0.23650448 1.27109207 1.21880154 1.53364513 1.38954761 0.53289519 1.50043414
11810 0.79716626 0.544532635 0.66253456 0.63860008 0.84491481 0.878711815 0.73013152 0.63286878 0.807238205 0.80985351 0.74553878 0.74834534 0.860617965 0.78380275 0.849316485 0.68005735 0.83548141 0.66457636 0.75538793 0.708499895 0.909370575 0.91108766 0.87037473 0.89806045 0.997797045 0.76017369 0.821559745 0.793228925
11819 -0.25230411 -0.581037505 0.219975495 -0.137619795 -0.79207961 -1.085301245 0.163351755 0.33929102 -0.51359094 0.3244945 0.530362375 -0.70037923 -0.141942 0.1660681 -0.174859655 -0.20578881 -0.112639885 -0.526758265 -0.01774143 -0.080706945 -0.398252635 0.1621791 -0.458241615 0.677691055 -0.046899455 -0.92672272 -0.712093485 -0.667371425
11834 1.429756 1.60818913 1.61727584 1.55468799 1.50921722 1.45952605 1.322422 1.53372228 1.38211952 1.52396538 1.3082266 1.17666216 1.36238033 1.39444627 1.37885481 1.59349744 1.47580301 1.49793658 1.52063255 1.60598183 1.39063786 1.37230894 1.43108204 1.42922444 1.50513937 1.43628822 1.37252092 1.41275118
11837 0.552095283 0.543563555 0.590758195 0.54472038 0.549666528 0.52723955 0.778522915 0.413445153 0.68903233 0.727033478 0.45046007 0.458520193 0.70479634 0.604114805 0.597216455 0.577809253 0.714035465 0.424725158 0.435037848 0.686065818 0.71511973 0.712493883 0.6658656 0.796659905 0.491185515 0.647584698 0.776859905 0.671632303
11842 -0.217075 -0.5147612 -0.2039177 0.11048906 -0.0980584 -0.2269498 -1.0083939 -0.659789 -0.1129164 -0.2801138 -1.5541508 -0.7607643 -0.3305816 0.19068586 -0.8352254 -0.4352484 -0.2236196 -0.055361 0.11302794 -0.3061714 -0.700302 -1.5469051 -0.0819927 -0.3301807 -0.1147639 -0.0344544 -1.2230794 -0.2022424
11843 -0.4541414 -0.5950988 -0.4660982 -0.5255874 -0.3727642 -0.3051595 -0.420445 -0.5771333 -0.2541816 0.11318374 -0.7986943 -0.3026641 -0.4224465 -0.6643019 -0.7346579 -0.0659645 -0.4259094 -0.3044872 -0.2989924 0.336878 -0.2635287 -0.5688252 -0.3043919 -0.3414371 -0.1961469 -0.5075018 -0.3693865 -0.2947039
11847 0.21165214 0.1394576 0.16638795 -0.006375 0.27264149 0.29937057 0.42770025 0.1399663 0.34222999 0.11959067 0.65651217 0.14100768 0.20915016 0.15645234 0.38793195 -0.0093994 0.36341948 0.16638949 -0.0324285 0.00706564 0.50670419 0.53658856 0.32600221 0.29822122 0.44409316 0.58628878 0.52969408 0.31126994
11848 0.35633146 0.80612941 0.4704209 0.525453287 0.384496537 0.537028417 0.55987558 0.79853257 0.480336157 0.488967097 0.63227664 0.31150377 0.401139197 0.397003457 0.599855003 0.497305753 0.308215457 0.608754873 0.411420647 0.481694733 0.577244783 0.593840573 0.390860363 0.4483089 0.371493907 0.57164219 0.722783867 0.40180193
11852 0.39723596 0.51976615 0.48261073 0.26987959 0.36165643 0.45306612 0.51397341 0.39895359 0.41238371 0.74387271 0.51254062 0.26382101 0.38557521 0.42057078 0.52430928 0.40504058 0.59281283 0.35777204 0.39536684 0.29835177 0.47462091 0.41996492 0.54794536 0.37181876 0.41203025 0.44704993 0.42020175 0.41162624
11854 8.27e-05 0.22255374 0.28495126 0.23630847 0.29671943 0.33197675 0.2661961 0.16420791 0.31140958 0.16002573 0.39144809 0.36282428 0.34174598 0.45097803 0.34318553 0.29968965 0.29924906 0.43540958 0.34589862 -0.1482815 0.07948184 0.38157557 0.34904673 0.23777871 0.39904298 0.04358632 0.29067157 0.39549979
11855 -2.9911822 -3.2552504 -2.6888453 -1.490874 -2.7566697 -2.854021 -7.516127 -4.083639 -2.7709681 -4.1412563 -3.238086 -3.4759193 -1.6788601 -2.6942505 -3.8251116 -2.9605759 -2.5372454 -2.7162296 -3.0403903 -3.3049213 -3.7045383 -3.3518335 -3.6754497 -3.6029156 -2.5457216 -3.8431949 -3.1927622 -2.6827285
11861 -1.770517 -0.9355731 -1.7575837 -1.4321389 -2.1250883 -2.6665694 -2.2704133 -2.3684645 -1.9971549 -1.7049472 -2.9522754 -1.6439277 -1.7988163 -2.1583879 -2.7959174 -0.5890959 -2.1993425 -1.8540745 -2.8602991 -1.7013967 -2.3769752 -2.3946114 -1.9785655 -1.8103291 -1.856989 -3.1131134 -1.7963562 -2.1744546
11863 -0.0333269 -0.4077092 -0.2673254 -0.3180155 -0.123708 -0.192595 -0.1700207 -0.3870228 -0.0354783 -0.4275255 0.6907331 0.02129114 -0.1545581 -0.3613214 -0.0646204 -0.4664258 -0.1168458 -0.1254257 -0.2213612 -0.2753225 -0.0624266 -0.0845589 -0.0441028 -0.3833736 -0.0833782 -0.0204963 -0.1762639 -0.0680974
11864 -2.2718143 -0.9812592 -1.198348 -1.0759206 -1.3917774 -0.7805921 -1.5312136 -1.7373087 -1.1259382 -1.1085167 -1.6702759 -1.1245476 -0.9101659 -1.3026907 -1.6196712 -1.3881931 -1.5646794 -1.07814 -0.5949088 -1.3704391 -1.5913839 -1.1914003 -1.2110381 -0.8918428 -0.9650016 -1.5506876 -0.556839 -1.1282017
11867 -0.6413305 -0.3627194 -0.31274 -0.6018991 -0.5733282 -0.4179979 -0.3918706 -0.422171 -0.4722332 -0.6779691 -0.4126675 -0.5155792 -0.2577154 -0.6189339 -0.2949961 -0.4001583 -0.6023136 -0.7701889 -0.6605903 -0.4467501 -0.1929719 -0.4657667 -0.4927771 -0.5381508 -0.5463309 -0.2166191 -0.2787366 -0.6392513
11883 0.07616328 0.05643583 0.15988678 0.08486285 0.11777391 0.17579481 0.08179638 -0.2495781 0.23324751 0.05802637 -0.2656652 0.0788726 0.2413607 -0.0695033 -0.1663093 0.33879014 0.05825876 -0.0109654 0.07106267 0.16830751 0.00786467 0.04875044 0.09859388 0.13947642 0.20908296 -0.0060283 0.08462383 0.12574554
11886 -0.3868713 -0.4903283 -0.5815579 -0.2914891 -0.2142432 -0.3138879 -0.0492916 -0.3308572 -0.2965907 -0.1262463 -0.4357615 -0.0979531 -0.3843955 -0.1668674 -0.3534857 -0.4770735 -0.3723917 -0.2859767 -0.2882627 -0.5370214 -0.2592098 -0.2679939 -0.2426167 -0.2491759 -0.2345849 -0.261959 -0.2771346 -0.3256221
11891 1.5648929 1.30190938 1.41390087 1.42002242 1.61934233 1.45694461 1.40134061 1.5031037 1.48414996 1.55369497 1.82074989 1.32640319 1.48533884 1.55863057 1.40993326 1.33295646 1.61442401 1.57043347 1.55348239 1.3237681 1.38656446 1.5452693 1.50548712 1.50315906 1.60619419 1.35594051 1.55802831 1.56548829
11907 -0.1609468 0.11196116 0.06260305 0.04118056 0.0165393 0.10761565 -0.0535629 -0.4735123 0.28443367 0.02745297 -0.1440139 -0.0778935 0.17957487 -0.0781123 -0.0513758 -0.091303 0.10112476 -0.0346123 0.08878904 0.24488609 -0.130757 -0.0720178 -0.0730614 0.13548206 -0.0698424 -0.2598759 -0.0452193 0.0001906
11909 -0.12128098 -0.36420211 -0.417684695 -0.70614557 -0.365047375 -0.574849775 -0.57065126 -0.92516635 -0.63441099 -0.383833595 -1.164951375 -0.758819325 -0.62639669 -0.58867965 -0.348889545 0.01828808 -1.14596929 -0.801902755 -0.417008745 -0.43316057 -0.785351835 -0.706631275 -0.873704715 -0.546526755 -0.567163925 -2.55013393 -0.656023925 -0.603892975
11910 -1.0013516 -0.8895852 -0.6994238 -0.6720378 -1.0159717 -0.5626663 -0.8073651 -1.2503124 -0.5941487 -0.9147049 -0.7282651 -0.4994284 -0.9093959 -0.6140604 -0.9921437 -0.824956 -0.6390996 -0.4117384 -0.7801409 -0.9384821 -1.0166305 -0.7269205 -0.5443047 -0.5843828 -0.5793256 -1.1173157 -0.4369014 -0.3791123
11911 1.1084741 1.1058686 1.11086742 1.11494343 1.27720174 1.15554032 1.2051537 0.95840369 1.1460581 1.13547615 1.36391221 1.15297082 1.26926838 1.15608597 1.10028519 0.69694954 1.22015486 1.13983871 1.16345746 0.99032816 1.05603931 1.2421632 0.95158553 1.13632474 1.20251478 1.21233437 1.23328314 1.10102757
11920 0.25572891 0.10987271 0.12939075 -0.53933446 -0.315153385 -0.32088155 0.054489805 0.438238535 -0.23501983 -0.5403453 0.644652575 -0.067446265 -0.131380935 -0.334113435 0.10665273 -0.1507023 -0.084947725 -0.376721465 -0.164126305 -0.05794955 0.12564087 0.02876321 -0.2832395 -0.07810138 -0.129220695 0.27105024 0.141687505 -0.349151625
11927 -0.5614547 -0.9391207 -1.1070846 -1.3559361 -0.9850121 -1.1387952 -1.0546921 -0.3766035 -1.0241459 -0.4137983 -0.8863658 -0.6464677 -1.2935325 -0.9936237 -0.4461101 -0.6124211 -1.2439946 -0.9774708 -0.975137 -1.2558604 -0.3976173 -0.9306552 -0.9639693 -0.8180478 -1.1612759 -0.5660787 -0.8679042 -0.8936834
11928 -1.25273185 -0.6870338 -0.84105585 -0.65400635 -0.7589947 -0.26138162 -0.7274307 -1.3248471 -1.06446665 -0.354547615 -0.94349285 -0.7784435 -0.82927435 -0.71868625 -0.78928295 -1.059293 -1.0168068 -0.91565545 -0.8427664 -0.52252775 -1.0049022 -0.85951615 -0.90111945 -0.9068039 -0.90456835 -1.07429655 -0.97094255 -0.806487
11931 1.298103005 1.011230465 1.204880875 1.165076345 1.315361365 1.17910224 1.288364565 1.189969615 1.28583831 1.217165085 1.20029556 1.22356468 1.05189153 1.16212215 1.081076845 1.153758615 1.196690005 1.15214106 1.268782565 1.28346161 1.26926435 1.28786385 1.214099145 1.22213421 1.28189049 1.183032565 1.0826562 1.20646931
11932 -0.5323498 -0.0617735 -0.253138 -0.3385762 -0.5421692 -0.583668 -0.2388303 -0.3608566 -0.2676599 -0.437041 -0.3511083 -0.482599 -0.3013935 -0.3573842 -0.4127794 -0.4731232 -0.4552505 -0.5384289 -0.4648164 -0.3090046 -0.5150813 -0.3862676 -0.4066487 -0.4299275 -0.6369709 -0.5965933 -0.2320266 -0.3421658
11933 -0.6326883 -0.1895815 -0.5675163 0.02011831 -0.460077 -0.5385671 0.1651237 -0.0354883 -0.3642858 -0.2962588 -0.117041 -0.550739 -0.4859811 -0.4585411 -0.0002448 -0.4239934 -0.634745 -0.5780968 -0.5947748 -0.5048296 0.0827482 0.03685762 -0.4841524 -0.251638 -0.5719869 -0.0745437 0.02201473 -0.3222962
11938 -1.52218 -1.243898575 -1.196884925 -1.319533475 -1.13744965 -1.277357975 -1.0904264 -1.197334575 -1.048036375 -1.6164432 -1.136163325 -1.1319841 -1.116405575 -1.10508105 -1.1508696 -1.0442362 -0.92502595 -0.9531375 -0.97473465 -0.88563735 -1.0677161 -1.154357175 -0.953555375 -0.99205295 -1.06727 -1.27455915 -1.131100075 -1.05711475
11946 0.31188073 0.21307448 0.48910654 0.41779457 0.34710869 0.48498838 0.6978056 0.21319789 0.91069959 0.37646019 0.14500057 0.37763326 0.61053616 0.4821855 0.3653879 0.33888054 0.6912067 0.35189347 0.31622195 0.4591969 0.64669313 0.51821733 0.58406267 0.71819351 0.45569175 0.42948193 0.54151612 0.63269439
