Gene	BmFA2a	BmFA2b	BmFA2c	BmFA2d	BmFA2e	BmFA3a	BmFA3b	BmFA3c	BmFA3d	BmFA3e	BmFA4d	BmMA2a	BmMA2b	BmMA2c	BmMA2d	BmMA2e	BmMA3a	BmMA3b	BmMA3c	BmMA3d	BmMA3e	BmMA4a	BmMA4b	BmMA4c	BmMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24
11287 1.5397499 1.32449529 1.3338381 1.62385778 1.61204797 1.59719437 1.46900697 1.49309632 1.62308868 1.17678947 1.57542256 1.14138923 1.23362473 1.40255229 1.65416234 1.70180894 1.58909653 1.37447302 1.34314828 1.3919355 1.42048208 1.75100469 1.21481569 1.52314529 1.71987948
19088 -1.0348001 -0.9298022 -1.0101994 -1.0586201 -1.2132569 -1.0911624 -1.2142759 -1.1053679 -0.9769748 -1.1387238 -1.1573034 -1.0463652 -0.9884809 -1.2115007 -1.1107941 -1.1949416 -0.9820445 -0.9769808 -0.9515998 -0.9902864 -1.1181667 -1.1936294 -1.0199524 -1.0133016 -1.1215311
19089 0.47733077 0.74888073 0.62865234 0.23813557 0.08212872 0.52469955 0.5749791 0.21113303 -0.0701434 1.07863499 0.61903058 0.68787389 1.05625602 0.26350429 0.17641828 0.3055007 0.51788488 0.9790649 0.76052631 0.25545961 0.30219834 -0.0461725 0.69831326 -0.1580304 0.0241068
19090 -0.0559845 0.0896033 -0.2366437 -0.1071539 -0.2434201 0.02287861 -0.2565595 -0.11021 0.10059647 0.01833917 -0.1086175 -0.1312333 -0.0468611 -0.3510141 -0.2038979 -0.1105908 0.05212946 -0.1445124 -0.2038006 -0.1183276 -0.1699109 -0.0533404 -0.0895273 -0.0809732 -0.0174048
19108 0.804397545 0.79086776 0.76454701 0.84909663 0.698702875 0.96409193 0.892502845 0.883130935 0.957072035 0.69334654 0.838812935 0.646613895 0.735723265 0.790460595 0.88907135 0.89889478 0.90138793 0.738802875 0.654071385 0.84379767 0.83008016 0.90838538 0.64051321 0.880434315 0.963251325
19110 -0.71733418 -0.83352253 -0.92840715 -0.6954788 -1.190112355 -0.68977297 -0.8116345 -0.789956215 -0.61692618 -0.8907557 -0.83953486 -1.16963535 -0.79300806 -0.965420115 -0.617006445 -0.82748253 -0.7620161 -0.72405154 -0.7898176 -0.79932975 -0.75159017 -0.77624387 -0.62168579 -0.872964615 -0.5946632
19113 -0.6721978 -0.6644331 -0.6576302 -0.5942726 -0.790612 -0.6195781 -0.4168982 -0.7812726 -0.586657 -0.5275156 -0.6659224 -0.6718522 -0.4960441 -0.5243147 -0.8438681 -0.7244671 -0.6257202 -0.4764169 -0.6033243 -0.6405992 -0.7214355 -0.8769412 -0.534469 -0.5010202 -0.6417468
19116 0.26879777 0.46914151 0.28945492 0.338839535 0.32209152 0.25373624 0.41411701 0.33477283 0.26949589 0.52730549 0.32067538 0.452756765 0.41704315 0.42521754 0.271241505 0.41593133 0.26127639 0.4504742 0.37543844 0.39532491 0.43744307 0.24415616 0.354507455 0.467472765 0.188531655
19122 1.21186544 1.12956768 1.04545379 1.33901029 1.36595588 1.27207866 1.1158232 1.23711854 1.51467606 1.01125387 1.32755812 1.01897083 1.13330116 1.26971653 1.30356918 1.30012606 1.29303576 1.24889053 1.12422071 1.22501096 1.16354421 1.38404935 1.14054905 1.2688869 1.40405037
19124 0.80388239 1.09305922 0.97186909 1.05524269 1.17663656 1.20708338 1.0957561 1.11003422 1.14049121 1.00449359 1.05315974 0.93066997 1.10702037 1.06422218 1.15617281 0.98091961 1.2384992 1.0965706 1.03346037 0.953247 1.1313517 1.00662099 1.01375479 0.91226382 1.06456405
19128 0.144461765 0.16873618 0.21901419 0.11940111 0.04772672 -0.05470644 0.227706765 0.04309268 0.16290256 0.189573255 0.098631955 0.14885104 0.15962273 0.2106905 0.0776859 0.017938805 0.173878965 0.211437855 0.087755145 0.18384 0.1208529 0.094179865 0.15603327 0.139386605 0.0196212
19134 0.87642201 0.51083401 1.40423558 0.92544863 0.50184581 0.81487505 0.69056035 0.69755652 0.49502607 1.02633665 1.03902782 0.80563796 1.30970505 1.15051193 0.69521271 0.46320448 0.24673511 1.06581098 1.23894417 0.5235158 0.83596758 0.47937428 1.32611821 0.77338142 0.63185654
19139 -1.0041286 -0.9704925 -1.2454884 -0.509081 -0.924209 -0.9944279 -1.0354731 -1.2185132 -1.018164 -0.6554729 -0.9490382 -1.0872614 -0.8906347 -0.9880999 -1.541258 -1.098205 -1.0869625 -0.7295615 -0.8707156 -1.209365 -0.8047245 -0.8715292 -0.8125481 -0.847052 -1.0694741
19141 -0.3287163 -0.7187751 -0.6535826 -0.3758313 -0.3226954 -0.2395641 -0.4303813 -0.2911589 -0.2567235 -0.8780558 -0.6570155 -0.4050037 -0.5689762 -0.6958316 -0.3105081 -0.0112972 -0.3494982 -0.4973113 -0.5178628 -0.5932355 -0.4685689 -0.4441382 -0.6985274 -0.5367921 -0.2293071
19153 0.23360412 0.47642324 0.44720999 0.23006366 0.18631222 0.23486403 0.42477004 0.33549146 0.11877947 0.60979632 0.27929298 0.50406048 0.39569277 0.34231611 0.2035162 0.25461844 0.42705177 0.29814138 0.46367335 0.30032153 0.46572657 0.19129397 0.38546947 0.17936593 0.03952874
19156 -0.8156294 -0.6646526 -0.4827509 -0.470687 -0.6196828 -0.6291896 -0.5531167 -0.5116076 -0.5121155 -0.4186236 -0.5302079 -0.4010384 -0.3578173 -0.2239693 -0.628184 -0.4030972 -0.0953237 -0.1533317 -0.3565378 -0.5673403 -0.3502004 -0.57504 -0.662983 -0.5563804 -0.5303393
19158 0.39572997 0.8730205 1.42437666 0.94598129 0.92710945 0.72503021 1.14020875 0.83354514 0.58195307 0.71793129 0.78568306 1.06613098 0.27418783 0.49236247 0.80893329 0.75345735 0.74810863 1.02770973 0.8299769 1.5182433 0.6487915 0.72304901 0.676456 0.7167926 0.8985308
19159 0.08653355 0.12306835 -0.0255636 0.2016267 0.22006188 0.1612973 0.15045829 0.20642303 0.06090345 -0.0392662 0.07683644 0.00166501 -0.0246731 -0.0218483 0.02506124 0.16156497 0.00747222 -0.1057822 -0.0020341 -0.084355 0.11319962 0.25828354 0.02414914 0.1264956 0.09323602
19164 1.06682138 0.92550725 0.794912605 1.097914295 1.298734715 1.09629299 0.865585675 1.06599422 1.222822685 0.6316444 1.021554285 0.802894865 0.852142825 0.80731353 1.107736005 1.254088525 0.939321285 0.786307945 0.84520162 1.036253535 0.976007785 1.11013894 0.901240825 1.134761655 1.286663875
19165 0.6873891 0.68940832 0.85383971 0.62336012 0.51342525 0.68806799 0.88377827 0.61942668 0.45379195 0.90967895 0.78048855 0.92144934 0.83851153 0.8284645 0.58404544 0.45730543 0.65186072 0.83259344 0.89480021 0.74433746 0.72318196 0.68275508 0.95085711 0.80775202 0.43904695
19166 1.36546689 1.59160056 1.51507462 1.31562649 1.23740066 1.29745125 1.50395051 1.46106865 1.27602915 1.75132846 1.41873094 1.56941416 1.46198405 1.15928082 1.23268667 1.26481142 1.76149056 1.525423 1.47636032 1.3991661 1.56427956 1.14271212 1.40793377 1.0228617 0.92709804
19167 0.658100965 0.517142815 0.535885125 0.650042955 0.540198745 0.72603049 0.479835255 0.65448086 0.80922874 0.56310029 0.52493575 0.281395665 0.647272835 0.596860285 0.586530905 0.719721735 0.73974473 0.64652898 0.596739295 0.5073495 0.43919838 0.674928685 0.37253845 0.450129475 0.72751907
19170 -0.5590083 -0.2681584 -0.5676657 -0.1607273 -0.6560747 -0.6860141 -0.3118195 -0.8357204 -0.3755723 -0.1765689 -0.3582612 -0.1833429 -0.2770751 -0.1016562 -0.3189817 -0.4441643 -0.2264721 -0.3235134 -0.5228603 -0.6125443 -0.2973483 -0.2651184 -0.083886 -0.5522688 -0.2190809
19172 -0.2024447 -0.2262531 -0.0191151 -0.392723 0.29055186 -0.5551206 -0.2742783 -0.418126 -0.2216721 -0.2853189 -0.0693474 -0.2365492 -0.2292835 -0.0318149 -0.5617955 -0.650801 -0.6410993 -0.2731297 -0.2701647 -0.3296373 -0.0450063 -0.1814186 0.19255572 -0.1654394 -0.1378355
19173 0.11945007 0.06447299 0.33904582 -0.0038932 -0.3351132 0.16551344 0.3714895 0.02732154 -0.2825732 0.26923811 0.13862989 0.28293617 0.52896822 0.54287879 -0.0405473 -0.1575681 -0.3914176 0.43523156 0.35683692 0.2221117 0.02721734 -0.2126788 0.31576712 0.13942005 -0.1306318
19175 -0.5005063 -0.5250322 -0.7005921 -0.6307703 -0.4405303 -0.6329917 -0.5154465 -0.6450407 -0.973674 -0.6509595 -0.7837734 -0.5635985 -0.709312 -0.5427879 -0.7802799 -0.130974 -0.5509071 -0.8098689 -0.6878637 -0.421863 -0.55935 -0.5788768 -0.5909597 -0.6874649 -0.5240846
19179 0.38361731 0.24748081 0.27675037 0.029790995 -0.1266202 0.08154718 0.03931877 0.003844645 -0.30404665 0.41152367 0.048189245 0.271131495 0.453993545 0.10451385 0.089618315 -0.01053563 0.025561905 0.31379514 0.192865345 0.112703845 0.209561115 -0.0208492 0.438357595 -0.1921988 -0.03255763
19181 -0.5618973 -0.448799533 -0.7428756 -0.554688233 -0.409350967 -0.497157867 -0.6805286 -0.6084959 -0.6139574 -0.6029108 -0.642247633 -0.416695267 -0.544709633 -0.491491967 -0.711269467 -0.205430933 -0.658630167 -0.548322 -0.511682567 -0.454392033 -0.546500867 -0.440378433 -0.374747567 -0.511327833 -0.773592033
19182 -0.1590951 -0.003220555 -0.2256823 -0.10719485 -0.12372905 -0.284362155 -0.3128451 -0.19514285 -0.2765106 0.25230486 -0.1555577 0.00689164 -0.1712561 0.061995295 -0.38483835 -0.14860325 -0.04798262 -0.01132825 -0.13263945 -0.20474805 -0.14075995 -0.28784745 0.020158575 -0.1538968 -0.298521
19183 0.49207707 0.524256105 0.58424916 0.503048485 0.444059255 0.476938115 0.56461812 0.62553254 0.60499777 0.50407098 0.46516701 0.522591555 0.522947515 0.64091264 0.5384408 0.450298075 0.42928548 0.427664415 0.510860195 0.485365215 0.441766765 0.52092845 0.532408965 0.57232323 0.545895835
19184 -0.843590117 -0.793678237 -0.806463367 -0.977189133 -0.911534533 -0.8047847 -0.966233267 -0.977180607 -1.002826277 -0.614234247 -0.967041633 -0.611987233 -0.7104237 -0.7767879 -0.855749133 -0.9018816 -0.839213647 -0.733205127 -0.826667067 -1.052989933 -0.933268067 -0.9395417 -0.756840067 -0.918766233 -0.889820133
19186 0.798103145 0.948178685 0.84315219 0.85525285 0.72766711 0.77170948 0.951717575 0.890420815 0.78184862 1.00753037 0.862924965 0.813541325 0.868836055 0.71788836 0.716618005 0.56641302 1.02928423 0.92059378 0.847488725 0.834914605 0.878297135 0.818623855 0.822987645 0.786697125 0.675886075
19192 -1.0211709 -1.0100875 -0.8112867 -0.9234894 -0.765254 -0.7387734 -1.008612 -0.9383747 -0.8902606 -0.7221346 -0.8512329 -1.1783439 -0.7794211 -0.9279288 -0.9574057 -0.9402288 -0.5993804 -0.919164 -0.8632363 -1.0307096 -0.8896612 -0.8279846 -1.0057303 -1.1182266 -0.6530062
19202 0.46227156 0.75141988 0.39504986 0.47416342 0.57622477 0.4589062 0.57561308 0.54620101 0.20519975 0.80897671 0.48237892 0.69951822 0.59547473 0.39804202 0.40978095 0.43950394 0.60116812 0.62782815 0.63428145 0.34637306 0.56393461 0.50817569 0.62892931 0.40686318 0.0809843
19206 -0.29704455 -0.4195297 -0.5060269 -0.2157776 0.00692581 -0.26968435 -0.5017135 -0.37599335 -0.13801165 -0.77707035 -0.29151105 -0.49769585 -0.7567912 -0.5590031 -0.125248205 -0.142998245 -0.316771 -0.66941295 -0.54085515 -0.3597852 -0.4474224 -0.08054235 -0.6170893 -0.265473 -0.027016435
19210 0.74356465 0.60241028 0.44261887 0.76116816 0.90573073 0.79853254 0.65570844 0.75202044 0.74289036 0.23881934 0.73692949 0.4402716 0.54085573 0.29132982 0.95014419 0.80949991 0.74755814 0.43219928 0.49778081 0.92412885 0.62201192 0.87668043 0.48241982 0.61324856 0.98772502
19211 -1.0208468 -1.2433826 -1.0678285 -1.1363392 -1.2019728 -1.0448124 -1.1821074 -0.8542535 -1.0163297 -1.1192089 -1.0598785 -0.9727803 -1.2226736 -1.1613706 -0.8959571 -0.5973736 -1.1647301 -1.1160497 -1.2255813 -1.0585393 -1.0631491 -0.8981492 -1.1416343 -1.1792577 -0.848166
19217 1.29011439 1.25066108 1.21287965 1.28361532 1.04665006 1.28526361 1.21953203 1.07924242 1.06172389 1.23548777 1.19599459 1.42342833 1.29448912 1.24811072 1.1513722 1.05228283 1.00013201 1.29417089 1.29014074 1.19653597 1.14640502 1.19732552 1.42453049 1.37618416 1.20382327
19219 -0.24991036 -0.406619715 -0.23419292 -0.347784795 -0.21625056 -0.24376336 -0.332985485 -0.21451566 -0.11390416 -0.70102097 -0.196715365 -0.395410445 -0.4569031 -0.60872267 -0.233620865 -0.270215385 -0.297299415 -0.63585259 -0.393548955 -0.248520295 -0.34093031 -0.406269955 -0.49034644 -0.43671009 -0.03989856
19221 0.29737384 0.258273 0.59872665 0.32044411 0.26593503 0.53338648 0.60562169 0.27170294 0.42930375 0.37961745 0.34893962 0.38266375 0.56666526 0.45870858 0.37077718 0.02416317 0.37404851 0.41878017 0.51943661 0.47627315 0.33735345 0.46678845 0.05606093 0.30856413 0.32573671
19223 0.9773693 0.93736835 1.09139858 0.93594325 0.79908866 0.92606931 1.10057238 0.99171944 0.91044576 1.08936323 1.04858978 1.1848606 1.11108295 1.18512458 0.92194506 0.75898633 0.51316249 1.03611178 1.08128134 1.04701593 0.92984283 0.90934825 1.24827192 1.04048504 0.7465555
19227 0.7291893 0.62441932 0.82147686 0.75328236 0.38014747 0.79091697 0.74700753 0.52480235 0.81558503 0.84078958 0.7475291 0.54082153 0.87952337 0.92919794 0.69297937 0.5601282 0.72144969 0.84866766 0.73403134 0.69612059 0.64772219 0.55861382 0.78115362 0.6162485 0.67927182
19228 -1.1630048 -1.092727 -1.1593345 -1.1192007 -0.8680005 -1.0436679 -1.1473515 -1.0726869 -1.3624873 -1.041897 -1.129112 -1.072913 -1.1472012 -1.3279276 -1.1379424 -1.0609428 -1.0181354 -1.0087451 -0.8557711 -1.3394244 -1.0968926 -1.0533131 -1.0909938 -1.1330391 -1.3639997
19240 -0.7873507 -0.4220815 -0.3201368 -0.5642382 -0.3219633 -0.8006275 -0.6706368 -0.6817855 -0.6662323 0.17593475 -0.5674849 -0.3043496 -0.6093025 -0.2143163 -0.5577373 -0.4653793 0.06880414 -0.4482729 -0.4474569 -0.5636484 -0.5516559 -0.4220026 -0.3463017 -0.7075234 -0.5843608
19241 1.36545951 1.62678171 1.21137195 1.39283281 1.41224657 1.32872266 1.38595987 1.38927653 1.29445779 1.66486796 1.52870723 1.61945326 1.46066261 1.38952824 1.35903203 1.46049828 1.5716709 1.50797141 1.53533144 1.32913672 1.54383943 1.39113819 1.57154505 1.29871547 1.2724022
19242 1.65784333 1.65527057 1.51314346 1.7242028 1.59267011 1.68363426 1.72235934 1.61038044 1.5476713 1.63852396 1.67924545 1.72476327 1.58666404 1.59580097 1.73315794 1.44812655 1.49235861 1.67112489 1.64113545 1.50707056 1.54390518 1.62271674 1.63859807 1.67802998 1.53517954
19247 -1.09924955 -1.18565165 -1.07211365 -1.2195205 -1.1083996 -1.1212116 -1.1834061 -1.09432215 -1.06899135 -1.1370458 -1.2014398 -1.24580695 -1.1639529 -1.11767785 -1.11743355 -1.1380217 -0.9992621 -1.12721195 -1.0692422 -1.17543105 -1.1680987 -1.04780485 -1.20024975 -1.07753525 -1.0473232
19249 0.97102565 1.18507658 0.92640462 0.9857568 1.01865349 0.8157671 0.98218073 0.93057088 0.81181331 1.2898144 1.07697184 1.14112083 0.94176251 0.74358969 0.82355305 0.9744794 1.08561755 0.93155478 1.05114356 0.99253952 1.08321894 0.87862682 0.99427215 0.85508546 0.7758759
19250 -0.2535404 -0.2384746 0.18920165 -0.4044092 -0.2312953 -0.079285 -0.1843972 -0.3247789 -0.0322809 0.0934939 -0.1179951 -0.2338067 -0.079839 -0.0529884 0.02433679 -0.2730271 0.14177843 -0.0988233 -0.4778721 -0.0836068 -0.2995475 -0.3401915 -0.5332837 -0.340045 0.03793688
19255 -1.197094 -1.156579 -1.0959174 -1.17545635 -1.2595687 -1.13794935 -0.9854451 -1.18816935 -1.2997853 -1.3280538 -1.17581445 -1.0096783 -1.0841142 -1.0602249 -1.0417516 -1.2427587 -1.187328 -1.14659635 -1.06356755 -1.142526 -1.38700675 -0.95494465 -1.04934595 -0.9014198 -1.2525746
19261 0.00817571 -0.298082195 -0.20128785 -0.084252305 -0.260633975 -0.186930845 -1.168061315 -0.499098005 -0.76230573 -0.750281475 -0.00673989 -0.14184576 -0.019095505 -0.018741595 -0.080879925 -0.23732152 -0.23948127 -0.15135369 -0.064742075 -0.26122499 -0.52353054 -0.81465799 0.022369445 -0.190912775 -0.133426735
19262 -0.49169736 -0.72776405 -0.51527211 -0.607287055 -0.53906316 -0.613204 -0.602999295 -0.352787945 -0.9069431 -0.7136518 -0.57143394 -0.49557555 -0.65188608 -0.573273665 -0.667197505 -0.535972875 -0.66394242 -0.609730175 -0.55716065 -0.182244705 -0.551605585 -0.580131415 -0.652336675 -0.59245404 -0.484210655
19266 0.045291197 0.138774013 0.202978967 0.136205127 0.106447537 0.036609177 0.135337627 0.051442283 -0.042513863 0.318511887 0.103379217 0.278887983 0.153152437 0.31030633 0.15322498 0.07876066 0.090049013 0.192892213 0.18946181 -0.004076357 0.07691112 0.176391117 0.19259988 0.16486782 -0.040451573
19267 0.43129711 0.47218221 0.4383019 0.52416161 0.50829067 0.70015834 0.45317969 0.42495635 0.41155224 0.57567648 0.38467423 0.30222324 0.57524218 0.51315303 0.43195246 0.51229858 0.82057095 0.53186869 0.40748876 0.48785907 0.33858048 0.44870991 0.38696961 0.40542534 0.63287971
19268 -0.044961865 -0.052152145 0.031512115 -0.29419639 -0.2113598 -0.04901484 -0.124890385 -0.10465802 -0.27506323 0.05161479 -0.22740546 -0.01352426 -0.01030781 -0.19604148 -0.16501627 -0.111389955 0.10877272 0.03706401 0.07183077 -0.118950945 -0.10406217 -0.33962807 0.00106662 -0.26300701 -0.213677305
19272 -0.331377227 -0.308740527 -0.311348733 -0.31229658 -0.306675537 -0.229882677 -0.22600087 -0.4208774 -0.420742763 -0.22772039 -0.332222253 -0.3780925 -0.272806077 -0.27575434 -0.406930733 -0.26901535 -0.27232403 -0.249337763 -0.257846487 -0.39091816 -0.3303498 -0.267679097 -0.320608333 -0.374222303 -0.327267453
19280 -0.11078365 -0.1233674 -0.40417945 -0.32227845 -0.40577 -0.21262655 -0.32226345 -0.22771155 -0.2647361 -0.23464905 -0.33505575 -0.00872476 -0.082288095 -0.003844715 -0.4225375 -0.2885378 -0.36172285 -0.0131493 -0.15328645 -0.1117887 -0.1615599 -0.28295735 -0.06291915 -0.19501495 -0.44055755
19283 -0.8083873 -0.8019663 -0.8269989 -0.8576565 -0.8725131 -0.7628809 -0.9412534 -0.7773733 -0.8339851 -0.9008612 -0.8584889 -0.8731624 -0.7360276 -1.0104935 -0.9547409 -0.9229202 -0.9238238 -0.8339404 -0.7790117 -0.8101043 -0.8305789 -0.9251492 -0.7288599 -0.9101162 -0.8431283
19285 -0.9028807 -0.9813136 -0.9113215 -1.131251 -1.096156 -1.2017816 -1.2956536 -1.1422281 -2.068396 -1.0222375 -1.1379773 -0.83079 -1.1695298 -0.9289869 -0.9691245 -1.0946769 -1.0216166 -1.1981207 -0.9696243 -1.5495627 -1.1658689 -1.3382506 -1.0093237 -1.0645652 -1.2044564
19290 -0.2888074 -0.0362953 0.22309796 -0.0011286 -0.3606427 -0.0291951 -0.108857 -0.2403988 -0.0289948 0.79975794 -0.1965929 -0.0418857 0.07353408 0.27126731 -0.0079486 -0.3210977 0.27846171 0.02377088 -0.0014062 -0.2962626 -0.0399506 -0.2128461 0.01911184 -0.167557 -0.2489221
19291 -1.3223117 -1.29262535 -1.19485535 -1.24798855 -1.15960885 -1.17364 -1.29510255 -1.43318695 -0.96835805 -1.25134815 -1.4425015 -1.34401445 -1.1875142 -1.15891975 -1.37748755 -1.1747383 -1.1506279 -1.17847495 -1.32993205 -1.29545465 -1.2053093 -1.4196343 -1.2750529 -1.392468 -1.35463675
19294 -0.702801733 -0.886610367 -0.793006667 -0.8440696 -0.8942923 -0.7703983 -0.848488733 -0.842725433 -0.796584967 -0.894964067 -0.881237333 -0.726134033 -0.838610267 -0.7960753 -0.7394963 -0.654100567 -0.825133633 -0.843582467 -0.7560164 -0.787762433 -0.8137193 -0.758938167 -0.827301133 -0.744876967 -0.748935233
19296 0.31296728 0.1128715 0.57730266 0.33604477 0.18833503 0.18816372 0.36068998 0.19743468 0.24571441 0.2936116 0.37343426 0.2820146 0.53643299 0.49007942 0.3754787 0.07726691 0.10165741 0.51960057 0.4464228 0.22491829 0.31044587 0.25618964 0.52598379 0.32031813 0.32174249
19298 0.128739855 0.428589115 0.44568137 0.381927575 0.41294217 0.381907875 0.31179373 0.410142775 0.291995075 0.71159969 0.41618518 0.366581735 0.458443985 0.432108435 0.444061005 0.31588595 0.953042565 0.47492747 0.583090565 0.19411681 0.43892072 0.28701841 0.192209195 0.23504424 0.180697365
19300 2.1777018 2.26954087 2.27004615 2.19207248 2.40272766 2.19495802 2.10498339 2.32060234 2.18972833 2.37499242 2.15781968 2.22241759 2.2283203 2.02093344 2.10040359 2.3040314 2.43838542 2.23049402 2.29772459 2.2212691 2.37775551 2.14638511 2.11584726 2.09695392 2.11485027
19301 1.52339012 1.64384904 1.93247737 1.59849434 1.48473097 1.67840909 1.68781335 1.59672736 1.46701987 1.71390721 1.63480266 1.7501499 1.74902988 1.8869953 1.53020925 1.51706911 1.76073554 1.80358811 1.74832111 1.54546371 1.690231 1.44112947 1.64717125 1.6046087 1.3663037
19324 0.455550095 0.3580041 0.30951396 0.186207835 0.440401885 0.255680815 0.28855186 0.54936576 -0.038567625 0.511963615 0.39824356 0.497375185 0.322273365 0.18319874 0.25414837 0.211614345 0.458560345 0.399521015 0.304092415 0.39708452 0.40395647 0.273256595 0.395677525 0.01913843 0.509342165
19325 -0.9397467 -1.2460966 -1.2891427 -0.8921414 -1.5467381 -1.2958769 -0.4083333 -1.4109767 -1.5859889 -1.0778345 -1.3414195 -1.2646552 -1.077297 -1.1820189 -1.1930422 -1.3870833 -1.454536 -1.0061401 -1.0521353 -1.414347 -1.312023 -1.0816077 -0.8725354 -1.1778461 -1.3617308
19326 1.53576379 1.39068063 1.44914823 1.58013749 1.28059759 1.56664403 1.54762292 1.67959472 1.63319818 1.2025142 1.48487358 1.33937181 1.42463036 1.4769579 1.57063508 1.79193735 1.43037651 1.56565345 1.39550952 1.51172495 1.49371148 1.68250185 1.31704615 1.4720734 1.84603607
19328 0.32172653 0.29420704 0.153879725 0.2916178 0.43852737 0.47562689 0.288064165 0.288449175 0.38353288 0.167022355 0.32665729 0.2502266 0.26852411 0.133715225 0.333725925 0.238863435 0.302241575 0.117117755 0.25646145 0.36300428 0.114635445 0.23681707 0.18399788 0.31363021 0.486353005
19329 -1.6716873 -1.7069451 -1.8787119 -1.8943096 -2.4023665 -2.1382457 -1.2453469 -2.0304197 -2.7488909 -1.0655866 -1.8268116 -2.6772506 -1.4871464 -1.3627431 -3.0731188 -1.7199124 -1.334275 -2.4029368 -2.6416751 -2.7026777 -2.4258898 -1.7628744 -2.5018143 -1.5903355 -3.4731132
19330 0.082665715 0.081170165 0.055062695 0.08478352 0.17752072 0.07693552 0.089146215 0.179801285 0.185295465 -0.039575045 0.06614785 -0.04811302 0.13116948 0.03106536 0.066725365 0.14719144 -0.055330635 -0.1034537 0.035705715 0.236816315 0.13564395 0.247391025 0.21803341 0.298659975 0.23427316
19334 0.8288017 0.98417787 0.95432971 0.80552328 0.79223318 0.79456076 0.9873155 0.7902764 0.71040061 1.1898043 0.8007764 0.9807364 0.92976595 0.87984968 0.79841463 0.78454108 1.24907856 0.91695489 0.95998096 0.81643746 0.83134708 0.83110585 0.90622987 0.75284333 0.62772227
19335 -0.3193663 -0.2268757 -0.771838 -0.3237093 -0.2220396 -0.333618 -0.2834991 -0.1936182 -0.2973951 -0.4795127 -0.2929727 -0.4051119 -0.3745525 -0.2731249 -0.4169786 -0.2811989 -0.3942612 -0.5020837 -0.4276103 -0.3305881 -0.3158895 -0.2196114 -0.3074674 -0.1687256 -0.2628955
19336 -0.5876662 -0.6194799 -0.5530827 -0.5632593 -0.7299122 -0.4549615 -0.6323229 -0.5401265 -0.2279549 -0.7664395 -0.576241 -0.7778298 -0.6498289 -0.7834299 -0.4639889 -0.6120103 -0.4706265 -0.7181204 -0.7209011 -0.4350577 -0.6803823 -0.490367 -0.8011138 -0.8336404 -0.3160927
19338 -2.8480763 -2.3817712 -2.5416087 -2.8154335 -2.4073393 -2.7935904 -2.6543775 -3.0851817 -2.9479743 -2.3725215 -2.6317355 -2.4848214 -2.3618643 -2.7437992 -3.0279277 -3.0506194 -2.6138363 -2.487993 -2.589566 -2.6852247 -3.0570599 -3.0196167 -2.3620514 -3.0612225 -3.1756983
19340 0.24223807 0.18384055 0.43187296 0.15328107 -0.0809554 0.17907551 0.39538761 0.18236031 0.10871615 0.29563014 0.3190068 0.44512139 0.49350934 0.40103378 0.15083533 0.03591406 -0.1790454 0.33169754 0.35522226 0.33245001 0.19679158 0.10583299 0.59568899 0.29470693 -0.0090307
19344 0.58671278 0.47436944 0.53599367 0.668418 0.77006566 0.77027823 0.7454157 0.57905146 0.54620453 0.33178861 0.59116638 0.3494 0.50244666 0.64035668 0.68370783 0.74344997 0.66566934 0.51147583 0.51749116 0.56111972 0.66152565 0.74131484 0.48530698 0.76972495 0.74438726
