Gene	TFA2a	TFA2b	TFA2c	TFA2d	TFA2e	TFA3a	TFA3b	TFA3c	TFA3d	TFA3e	TFA4a	TFA4b	TFA4c	TFA4d	TFA4e	TMA2a	TMA2b	TMA2c	TMA2d	TMA2e	TMA3a	TMA3b	TMA3c	TMA3d	TMA3e	TMA4a	TMA4b	TMA4c	TMA4d	TMA4e
11669 -0.9796935 -0.711139 -0.7570286 -0.6478833 -0.9197921 -0.7912237 -0.9339977 -0.6961402 -0.7063964 -1.1578408 -0.8767067 -1.082294 -0.9996112 -0.8293644 -0.7672021 -0.9295741 -1.066537 -0.754324 -0.8830674 -1.0578376 -1.4255824 -0.6441759 -0.8734406 -0.7706814 -0.670101 -0.7578926 -0.6628316 -0.8778853 -0.9145204 -0.9616088
11676 1.67156953 1.65992886 1.6993174 1.52786065 1.68060499 1.44886052 1.49247853 1.53061559 1.3534888 1.69671438 1.7294097 1.54938239 1.56966847 1.58873819 1.45389829 1.59123945 1.75088241 1.64222822 1.74768851 1.78919066 1.5730976 1.44405202 1.69533869 1.44759091 1.57032565 1.41225465 1.35871497 1.47542853 1.51993587 1.55712257
11684 -0.9871201 -1.058483 -1.0423387 -0.7333166 -1.1846636 -0.734366 -0.6011915 -0.6178098 -1.0646342 -0.796765 -0.7749988 -0.4237098 -0.8366982 -0.980108 -0.8420928 -0.815577 -0.7258435 -0.9407779 -1.1984496 -0.9374456 -0.6014817 -0.8732142 -0.3887105 -0.7829735 -1.063312 -1.0931052 -0.9490424 -0.4005998 -0.7345685 -0.6240826
11685 0.04137132 -0.069142 0.13396996 0.16340258 -0.2468782 0.24394032 -0.1927399 0.16327639 0.51490183 0.05281311 0.20267926 0.16960606 0.08125703 0.17106883 0.15689767 0.27015314 0.10952042 0.11289079 0.08401577 -0.0212557 0.13014883 0.08320922 0.18526394 0.0686473 -0.4002123 0.14686297 0.25136415 0.27112626 -0.0324784 0.27892218
11690 -1.0287176 -0.616762 -0.3998374 -0.3478232 -1.0134117 -0.4486739 -0.7548069 -0.9936662 -0.1621228 -0.5202476 -0.4544435 -0.6695357 -0.9750891 -0.5095591 -1.2145532 -0.831337 -1.168841 -0.5333979 -0.4913027 -1.097433 -1.6635562 -0.3807214 -0.7911793 -1.2476271 -0.5223981 -0.8245638 -0.6047359 -1.0923138 -0.9744262 -2.7018435
11692 -0.4716122 -0.4359859 -0.1077334 -0.4827604 -0.4442627 -0.3706603 -0.5531391 -0.4044949 -0.1308323 -0.2508646 -0.2094986 -0.3322543 -0.5556922 -0.5742942 -0.4858085 -0.4117089 -0.5047789 -0.3982697 -0.3388312 -0.4932378 -0.5543538 -0.4077695 -0.2679651 -0.635637 -0.4014444 -0.2513559 -0.3086238 0.0153187 -0.4658587 -0.5036023
11720 0.07584518 0.27528522 -0.0030516 -0.0656711 -0.1735236 0.22207439 0.01060634 -0.0165573 -0.1761853 -0.1262985 0.07757205 0.04325845 0.23311103 -0.1499742 0.05147977 0.03181872 0.09831132 -0.2227295 0.02420625 -0.0459836 0.12569345 -0.0143921 0.16028794 -0.0971374 0.09217489 -0.066627 -0.0067395 0.05088529 0.11976916 0.25142667
11732 -0.06349126 -0.232084395 -0.20096787 -0.146365575 -0.095322175 -0.284750345 -0.09833114 -0.00326846 -0.4788018 -0.083271625 -0.30949605 -0.10442692 0.177193075 -0.011801935 0.04766059 -0.08682323 -0.042175955 -0.24988113 -0.25925355 0.105267805 0.248863305 -0.202295865 -0.24869465 0.109176455 -0.06375564 -0.09566093 0.002624595 -0.06899545 0.09539354 0.27912383
11735 -1.183803567 -1.708020167 -1.3448082 -1.465492467 -1.2304358 -1.342756167 -1.260172523 -1.365565707 -1.680150933 -1.3784401 -1.492435367 -1.4008562 -0.941533143 -1.392433433 -1.12646705 -1.158431333 -1.265940367 -1.4942644 -1.361961267 -1.039272723 -1.098095133 -1.655216767 -1.4268671 -1.34956197 -0.4834904 -1.219091433 -1.253448967 -1.302167407 -1.379438233 -1.059930527
11736 -0.9851979 -1.1500705 -1.2026902 -1.025431733 -1.1646188 -1.092564633 -1.077412267 -0.930864733 -0.977862867 -1.089245433 -0.999590833 -1.1398759 -1.081876967 -1.043754133 -1.069047633 -1.106032633 -1.257408167 -1.1375376 -1.078688633 -1.206380967 -1.118802567 -1.189794433 -1.103881867 -1.015794167 -0.8702991 -1.1098469 -1.0896467 -1.0827935 -1.1988081 -1.197235267
11737 -0.4448895 -0.3693881 -0.0938781 -0.2364898 -0.4950938 -0.2005018 -0.2634501 -0.2493203 -0.0066994 -0.1856512 -0.0210727 -0.4284237 -0.4064753 -0.3770754 -0.2442342 -0.2247719 -0.3402142 -0.1755726 -0.1795625 -0.4997733 -0.4918132 -0.2891943 -0.2074737 -0.2865951 -0.4251937 -0.1414002 -0.3412534 0.07788665 -0.2115435 -0.6756753
11744 0.26001786 0.46745622 0.25448123 0.43814698 0.35618767 0.35224955 0.0973746 0.35567066 0.28205246 0.41329154 0.43816065 -0.0029416 0.14525358 0.17958973 0.21786602 0.441444 0.11824324 0.47661519 0.29803942 0.14606543 0.1014346 0.34953795 0.1761107 0.15776964 0.21872763 0.27532408 0.01755909 0.07759149 0.03769563 0.20656569
11745 -1.2176089 -0.7942017 -0.8794087 -1.1054411 -1.0966345 -1.0089475 -0.8189209 -0.6791784 -0.8443498 -1.1078954 -0.8321292 -0.6751205 -0.4294388 -0.9665914 -0.6921315 -0.8505108 -0.6932992 -0.8139426 -0.9808829 -0.6760233 -0.5191886 -1.0046788 -0.8092637 -0.7786394 -0.6389687 -0.5869392 -0.968644 -0.4641887 -0.3516853 -0.6743928
11746 -0.5030899 -0.6943895 -0.6293897 -0.7586558 -0.6540043 -0.8041051 -0.6453664 -0.7789448 -0.9370737 -0.6580465 -0.9644495 -0.4777468 -0.4418923 -0.5408031 -0.4371431 -0.5914018 -0.7802917 -0.7141386 -0.6414496 -0.435179 -0.60325 -0.7564519 -0.7335618 -0.4581765 -0.9657867 -0.6722612 -0.8658184 -0.5632951 -0.4807542 -0.5378413
11747 -0.0946208 -0.2951778 -0.2699846 -0.1958371 -0.4617752 -0.2243362 -0.2858106 -0.4223648 0.0109084 -0.2838202 -0.1500728 -0.3383929 -0.7078049 -0.4128654 -0.3418035 -0.145849 0.72273064 -0.2681222 -0.108864 -0.6726566 -0.6639223 -0.2967406 -0.0938269 -0.3305222 -0.8146342 -0.4874251 -0.377552 -0.4466225 -0.4122635 -0.5320263
11749 -0.258185513 -0.0950934 -0.043803587 -0.14067069 -0.182314 -0.088593297 -0.22178497 -0.216664133 0.017271723 -0.10522048 -0.063247493 -0.18535675 -0.313969237 -0.14111402 -0.380788067 -0.173031533 -0.207141443 -0.11095496 -0.021542933 -0.3075003 -0.3456262 -0.140649233 -0.062347177 -0.359475333 -0.479575947 -0.196520627 -0.2062174 -0.273536473 -0.293395467 -0.373214733
11750 -0.655283863 -0.658468608 -0.581804625 -0.678299625 -0.672455575 -0.601062845 -0.60636995 -0.5706292 -0.44832443 -0.7667924 -0.739955475 -0.560929525 -0.586363263 -0.658653763 -0.61397225 -0.700457603 -0.702137875 -0.702331685 -0.627412328 -0.775867193 -0.705445888 -0.60366539 -0.589794015 -0.55027845 -0.484850778 -0.64042717 -0.522350605 -0.606759623 -0.531534825 -0.66328864
11757 -0.9752557 -0.7753903 -0.5860421 -0.5914818 -0.7413757 -0.5773531 -0.6945732 -1.0828759 -0.0912405 -0.6920819 -0.4941395 -0.7283524 -1.3082739 -0.7565207 -1.0076198 -0.7101455 -0.7284579 -0.5575761 -0.500221 -1.0364952 -1.1565159 -0.6273486 -0.7479639 -0.97869 -1.3353014 -0.7527361 -0.7006608 -0.896884 -0.8360183 -1.226105
11758 -0.3792087 0.02256059 0.21198882 0.14236381 0.02414526 0.16470289 -0.2318148 -0.1868872 0.49137576 -0.0522851 0.23635408 0.04212136 -0.7753538 -0.0230427 -0.2860458 0.0507009 -0.4168672 0.12268072 0.23067676 -0.4025026 -0.7499439 0.1503921 0.00579051 -0.5279176 -0.6335591 -0.0912285 -0.0352866 -0.4693229 -0.1264128 -0.6760633
11765 -0.07440463 -0.2431806 -0.167970643 0.096050357 -0.272296917 -0.265939787 -0.311851087 -0.08873258 -0.268088433 -0.131339143 -0.04665936 -0.182841397 -0.18557945 0.10031139 -0.113423407 -0.21621257 0.006015527 -0.101026753 -0.118075757 -0.104136857 -0.067091283 -0.248699797 -0.408831393 -0.152554367 -0.364723923 -0.139065517 -0.22481852 -0.12363266 -0.075858153 -0.163575197
11767 -0.2366062 -0.20625 -0.2128312 0.01646588 -0.1797966 -0.1135252 -0.3187959 -0.1682265 -0.0943136 -0.0947886 -0.066719 -0.4119245 -0.1863099 0.02922547 -0.3170438 0.0812216 -0.2600326 -0.0730322 -0.3911272 -0.2861641 -0.3498886 -0.2475601 -0.36168 -0.3912272 -0.1296261 -0.3381733 -0.3479025 -0.3035095 -0.6266225 -0.0697345
11768 0.40683608 0.187317 0.18008327 0.419743845 0.335446505 0.332170345 0.3145421 0.606555305 0.608333665 0.389859465 0.351308625 0.119307025 0.4687661 0.5140919 0.189160635 0.3847185 0.290934845 0.29495581 0.199527565 0.118134385 0.3542403 0.421163775 0.398529005 0.421296295 0.742457135 0.5725579 0.20274735 0.4701861 0.320142175 0.37804075
11769 1.62612897 1.55083126 1.36924736 1.54136457 1.48775093 1.42369764 1.30439234 1.52446904 1.30497514 1.56973998 1.40691865 1.14161121 1.43401687 1.12900471 1.31348912 1.43410512 1.37507365 1.44960191 1.37318478 1.40241639 1.42933052 1.32774795 1.35691888 1.36886718 1.52528948 1.28993639 1.19610612 1.3797906 1.27535897 1.37567056
11771 0.86287646 1.10645103 0.83306709 0.83758141 0.92700579 1.20100277 0.94941406 0.77961227 0.48826416 0.85376711 0.94283718 0.93764488 0.80022393 0.60243951 0.89180953 0.82286354 1.02291836 0.68059182 0.73575525 0.78566728 0.77576607 1.08283991 1.08754927 0.91022578 0.99393033 0.5086499 0.82797245 0.74075377 0.58861709 0.84414951
11772 0.60077963 0.83430528 0.8439551 0.80989688 0.710223735 0.810842665 0.71826178 0.617609115 0.996399685 0.673474255 0.83219273 0.72383496 0.27987352 0.48272245 0.63557413 0.84008621 0.607435145 0.979095205 0.92412509 0.41837834 0.274162065 0.7627838 0.59473878 0.265059385 -0.19474835 0.504031825 0.60038576 0.381567755 0.405472895 0.381895515
11773 -0.52655435 -0.3414628 -0.20309825 -0.2999472 -0.48350595 -0.3009953 -0.27116125 -0.5290643 0.03591412 -0.4572842 -0.17921035 -0.373827 -0.5508975 -0.3761507 -0.5045999 -0.1554585 -0.52405165 -0.17449115 -0.1743882 -0.57063775 -0.7737322 -0.27209585 -0.22705105 -0.56667415 -0.5707274 -0.5215853 -0.3044994 -0.46730245 -0.65837705 -0.45618045
11774 0.705689683 0.46196542 0.60025528 0.552687313 0.5736546 0.519960053 0.68157964 0.553678823 0.476060987 0.644272327 0.499847507 0.694119267 0.8168932 0.566314547 0.681366873 0.634337833 0.748820597 0.595420423 0.652583957 0.695468863 0.957580457 0.477341483 0.651641947 0.657676033 0.790447093 0.71408315 0.588862637 0.73778851 0.692108423 0.788358063
11775 -0.3814264 -0.4875194 -0.4693405 -0.310023 -0.4655451 -0.4186186 -0.488474 -0.5979876 -0.5916536 -0.3893733 -0.2726317 -0.7179753 -0.2510655 -0.1799674 -0.395808 -0.1597998 -0.4605872 -0.3537948 -0.3846933 -0.2941985 -0.1084841 -0.5555635 -0.4433637 -0.2625152 -0.3094956 -0.6766478 -0.5650679 -0.2220481 -0.5214387 -0.3028103
11776 -0.3088463 -0.014241 -0.1129839 -0.3883701 -0.232252 -0.162602 -0.1105926 -0.4418498 -0.1599857 -0.4621343 -0.0153049 -0.2801492 -0.6119795 -0.3650276 -0.3769603 -0.3360689 -0.3436377 -0.0441585 -0.2328052 -0.410929 -0.5110795 -0.0776056 -0.1921559 -0.2796343 -0.7680846 -0.4301435 -0.3770018 -0.6425184 -0.3700816 -0.5923508
11777 -2.8212058 -2.7584143 -3.0671829 -2.850452 -2.9815671 -2.5643554 -4.5422078 -2.8468009 -2.7540954 -3.4064722 -2.5618223 -1.8452451 -3.0171407 -3.0531503 -3.3293308 -2.3546311 -3.4892073 -2.7617958 -2.7474527 -3.1974697 -2.7827528 -3.0326212 -1.6546035 -3.4441651 -1.9812494 -3.07962 -2.5278123 -2.5585439 -2.8974617 -3.6013269
11778 -0.004014 -0.0031287 -0.0333177 -0.2310163 -0.1748243 0.00774217 -0.0179698 -0.1977603 0.05017607 -0.1379679 0.00200193 0.00747375 -0.3565317 -0.2139435 -0.240304 -0.1265006 -0.301817 -0.1313712 -0.0233492 -0.2363338 -0.4968236 0.01001762 -0.1079946 -0.1034645 -0.3588786 -0.217757 -0.0655529 -0.2408057 -0.2004865 -0.1500885
11782 0.42133159 0.03455736 0.05246042 -0.1937207 0.08877653 -0.0529765 0.21007412 0.28251721 -0.178032 0.20136699 -0.1128697 0.21847273 0.20818657 0.12265645 -0.0688504 -0.0305039 0.23516052 0.02561238 0.0380124 0.35393136 0.42118559 -0.0348684 -0.0288738 0.27408968 -0.5128313 0.1243447 0.03525896 -0.0611297 0.28353762 0.44637531
11787 -0.181911068 0.045554652 0.133444193 0.11135451 0.003436735 0.114374505 -0.028984742 0.01143999 0.129919193 0.003954947 0.209704952 0.029226988 -0.11711123 -0.008214338 -0.119705393 0.13078546 0.048571382 0.059605577 0.101718062 -0.116506975 -0.189959482 0.028138568 0.027552287 0.014374688 0.084108537 0.009380103 0.027305128 -0.049409123 0.068204692 -0.116424968
11789 1.00161364 0.05734157 0.22882559 0.23476418 0.16917624 0.13931181 0.35938079 0.79466167 0.51366219 0.4054707 0.01009102 0.0569193 0.77027263 0.53534556 0.47815395 0.19350456 0.86574028 0.10317042 -0.251359 0.40068052 0.51351998 0.21109213 0.53522681 0.59143431 1.15922215 0.67704041 0.27034051 0.4270419 0.5181206 0.40393499
11790 -0.2143565 -0.2269676 -0.2784801 -0.1909224 -0.0107211 -0.3987373 -0.4040314 -0.1191714 -0.5331705 -0.1585228 -0.426818 -0.4589545 0.00029852 -0.0846997 -0.1356023 -0.3578988 -0.3074388 -0.2369106 -0.4646893 -0.1641195 -0.1204859 -0.2107278 -0.37686 -0.1737455 -0.0401278 -0.4591506 -0.2902053 -0.4022124 -0.2206651 -0.2533122
11792 -2.4757782 -2.4446416 -2.5177633 -2.3639367 -2.2225048 -2.2108118 -2.7973902 -2.3859031 -2.5975134 -2.3481512 -2.5566335 -2.1261485 -2.055633 -2.0679711 -2.7011391 -2.535572 -2.6079016 -2.2523521 -2.3606703 -2.0371416 -2.280371 -2.4330925 -2.6572515 -2.1122533 -1.3872477 -2.7665989 -2.7367752 -2.4325461 -2.1918226 -2.1069919
11793 0.79334782 1.423262 1.36641403 1.1857184 0.86807767 1.77969222 1.37317524 1.22091523 1.50963387 0.81792261 1.8235704 1.48324287 0.83200225 1.27597205 1.18038245 1.56090156 1.76342616 1.37005202 1.17622319 1.00417557 0.89573898 1.70936447 1.56911555 1.21106963 1.19193815 1.25166537 1.5538286 1.11291622 1.0190176 0.9556744
11796 0.42601374 0.85507135 0.66173454 0.42381653 0.50951104 1.00622743 0.50975536 0.34298898 0.12153559 0.47004186 0.91065638 0.54551982 0.57005144 0.23319472 0.53900733 0.72444225 0.94123307 0.56036578 0.51797188 0.57574712 0.68900953 0.8776641 0.71229861 0.5528323 0.47420734 0.36666145 0.6581211 0.3892979 0.44903893 0.38409994
11798 -1.0574006 -1.28238335 -1.55995495 -1.26633 -1.17407435 -1.49904545 -1.1491355 -1.4619543 -1.56474395 -1.16658075 -1.3260731 -1.5450471 -1.0252068 -1.1296227 -1.2886118 -1.3533062 -1.32152765 -1.2731343 -1.2873707 -1.01686155 -1.0567333 -1.32161885 -1.3991761 -1.05139185 -0.74446715 -1.1257325 -1.3688487 -1.1925388 -1.2310351 -0.91163985
11799 0.0802665 0.13593207 -0.0411923 0.25865112 0.20526505 -0.1113052 -0.0486941 0.14158427 0.07899323 0.40961459 -0.0224296 -0.3374656 0.17761364 0.26568635 -0.0466509 -0.0011498 -0.1848588 0.12212669 0.05137659 0.24396227 0.13144502 -0.0361797 -0.1061864 0.05813342 0.0887658 -0.0107216 -0.3388965 -0.0622065 -0.1518415 -0.0174625
11800 -0.58725955 -0.7641836 -0.7211992 -0.4959075 -0.50222425 -0.56676955 -0.47859555 -0.7588346 -0.7042256 -0.4670371 -0.67250055 -0.64351155 -0.3980926 -0.3402701 -0.7033795 -0.55901695 -0.74224935 -0.51057745 -0.6008309 -0.33139794 -0.36458202 -0.73080145 -0.76187015 -0.61543735 -0.50669055 -0.73241205 -0.7364468 -0.56932685 -0.69064365 -0.37930005
11804 0.536052107 0.31964822 0.336023803 0.442363273 0.296669113 0.397472183 0.504753953 0.383967363 0.2976349 0.424842493 0.415167193 0.280075037 0.44370662 0.425259327 0.434521257 0.40242697 0.387153013 0.466683723 0.444495723 0.462131697 0.37435094 0.391436173 0.389721467 0.409441847 0.507412047 0.20383063 0.313440037 0.321644663 0.37269067 0.428583543
11806 0.52186758 0.69790909 0.38328031 0.52155622 0.1992448 1.03724811 0.72197903 0.98925419 0.00811138 0.75422624 0.95364865 0.4441381 0.30858076 0.37053358 0.45034808 0.37486088 0.78915051 0.26720787 -0.247803 0.06183406 0.39200156 0.86528453 0.95571173 0.81359024 0.9164026 0.07354246 0.72878082 0.80591239 0.63274411 0.60960059
11810 0.455631935 1.008289635 1.052981915 0.787299785 0.641230705 1.0408259 0.85254972 0.71534518 0.95684616 0.633964235 1.15226703 0.975294705 0.50857364 0.66290669 0.70308065 1.054097505 1.18577924 0.81817299 0.86264276 0.783615465 0.491793755 1.05571312 1.132643635 0.803927765 0.586518595 0.81057732 1.03638203 0.626962555 0.76808322 0.59748597
11819 -0.500163185 -0.63296893 -0.517556135 -0.420047205 -0.69908809 -0.45415363 -0.55531712 -0.50835225 -0.41117731 -0.71640614 -0.29977591 -0.46812634 -0.75712923 -0.74718991 -0.48572152 -0.425771125 -0.699366095 -0.547249495 -0.60142342 -0.63856262 -0.748915925 -0.43824712 -0.52429029 -0.80005953 -0.7366554 -0.434384295 -0.64887661 -0.4892412 -0.260336625 -0.540312115
11834 0.87951757 1.19719791 0.7609718 0.46119765 0.77901741 1.10630107 0.92135907 1.00553864 0.46241195 0.63571919 1.15202169 0.90395978 0.94589743 0.6109095 0.81269511 0.83366794 1.28698982 0.45183046 0.56725055 0.69911012 0.79380924 1.02452582 1.20012207 0.98601693 0.92920657 0.72736645 0.97802815 0.91496631 1.00444162 1.12665982
11837 0.29522934 0.76639071 1.030306733 0.863361563 0.818289573 0.861089568 0.495042255 0.50621358 1.436568448 0.698133283 0.8916942 0.674626833 -0.593146875 0.535621873 0.44161574 0.734349413 0.18313858 1.073546583 1.063091058 -0.092388835 -0.587176025 0.756200128 0.570277103 -0.383186725 -0.406454675 0.328762323 0.55042777 -0.250796725 0.240681115 -0.41272565
11842 -1.232846 -1.3701352 -1.0434829 -1.3811602 -1.3047147 -0.8224281 -1.200447 -1.3738928 -1.1740615 -1.5428343 -0.8499958 -1.0714241 -1.4626501 -1.3829447 -1.5131097 -1.3337594 -0.9375121 -1.202626 -1.5568928 -1.3899898 -1.3196232 -1.1216433 -0.9312781 -1.2648616 -0.5535959 -1.5129344 -1.1651535 -0.9056701 -1.2697812 -1.1734886
11843 -0.7041954 -0.6278223 -0.7742941 -0.8447665 -0.6173128 -0.6211656 -0.5252636 -0.5378617 -0.4638045 -0.6469719 -0.7455261 -0.5314028 -0.783946 -1.0050763 -0.7645859 -0.5626703 -0.8796865 -0.7533174 -0.5617275 -0.7941749 -0.986834 -0.5539712 -0.6883345 -0.8715163 -0.7727979 -0.7580158 -0.6655156 -0.7904881 -0.7703401 -0.7382392
11847 -0.1004516 0.02681853 0.32392074 0.26932049 -0.0053603 0.06191061 -0.0654537 -0.2344368 0.56028946 0.19548225 0.25083932 0.10049237 -0.2435007 0.23896458 -0.1307623 0.21762755 0.22093436 0.13657649 0.31135008 0.2070458 0.10931959 0.16962074 0.2386353 0.08967929 -0.3408807 0.1673056 0.10173698 -0.1176213 0.3748897 0.07299142
11848 0.632885453 0.506953853 0.47404296 0.464900807 0.674718477 0.52819153 0.618166057 0.785183617 0.803872837 0.59491929 0.26723499 0.69634598 0.80371886 0.704361797 0.89467631 0.498350603 0.731238317 0.444818407 0.521833613 0.523025043 0.870021497 0.65464499 0.51099703 0.903032213 1.019153257 1.298229373 0.625497857 0.87897549 0.746928543 0.779885747
11852 0.28739401 0.11219604 0.14658717 0.3310788 0.12396235 0.03014177 0.10585446 0.00024678 0.44307987 0.12859342 0.27534246 0.01674032 0.14004573 0.21149204 0.03299505 0.26453232 0.22310848 0.34367364 0.21673196 -0.0939774 -0.0610171 0.03854012 0.21363044 -0.2163546 -0.0529911 -0.1602504 -0.1341121 0.03213411 -0.25706 -0.0847768
11854 0.78671182 0.67090407 0.63128131 0.87578389 0.41870445 0.50365415 0.73949532 0.64456538 0.4948119 0.75191744 0.71786264 0.445986 0.87885865 0.85117984 0.73615807 0.74444571 0.52121048 0.69513553 0.59356466 0.81655631 0.97787661 0.61794215 0.43703283 0.73293803 0.513793 0.52794741 0.2034004 0.58155409 0.69576477 0.66322475
11855 -1.7967707 -2.9039935 -2.2664986 -2.3418498 -2.6708571 -2.2993 -1.8544718 -1.4165532 -3.0847873 -2.3725204 -2.7380305 -1.9702475 -1.1657043 -1.636834 -1.5449743 -2.1392891 -0.9534799 -2.6781641 -3.0175523 -1.5205269 -1.6193054 -2.6414672 -2.039272 -1.2839982 -1.1906168 -1.7563861 -1.4382056 -0.8047725 -1.7436568 -1.2255718
11861 -2.1994891 -1.8410522 -2.3063616 -2.0116482 -1.9927068 -2.0985902 -2.5287761 -1.8476499 -1.9369668 -1.9105962 -1.9004315 -2.3624842 -2.016242 -1.8859251 -2.0805141 -1.7813972 -1.9531107 -2.0610886 -1.9810524 -1.8037539 -1.6098054 -1.9351802 -2.0417106 -2.1861673 -1.0000492 -1.8222543 -2.2441648 -2.0352369 -1.8124869 -2.1651176
11863 -0.1609646 -0.4171733 -0.3239199 -0.1545504 -0.1963793 -0.1676224 -0.2691957 -0.5298169 -0.4969826 -0.1041943 -0.3026252 -0.171264 -0.1896997 -0.1155637 -0.2236236 -0.2064536 -0.2326334 -0.2120954 -0.1640551 -0.3935021 -0.1007146 -0.2166975 -0.1646278 -0.2124057 -0.276097 -0.2060673 -0.3777178 -0.0686681 -0.2520214 -0.1573125
11864 -0.9243583 -0.8538257 -0.9881771 -1.3255551 -0.9421944 -0.9405959 -1.0312139 -0.9110245 -1.0002857 -1.0410825 -0.8870812 -0.877603 -0.7068199 -0.7998204 -0.7802339 -1.1150538 -0.5680503 -1.3324478 -1.3781597 -1.0241678 -0.6715312 -0.8776255 -1.1469338 -0.457259 -0.5935689 -0.1970817 -0.6956363 -0.7852341 -0.3839989 -0.9198409
11867 -0.7200483 -0.3026954 -0.1961808 -0.1277486 -0.4148217 -0.2901365 -0.559309 -0.4703246 0.08030155 -0.4136285 -0.185318 -0.515982 -0.8570297 -0.4237515 -0.5733091 -0.4357593 -0.6542969 -0.1297231 -0.1285518 -0.8309318 -0.8696518 -0.3450599 -0.5492093 -0.9570368 -1.1994986 -0.6961951 -0.5933176 -0.8213923 -0.7033878 -0.7682538
11883 -0.5341584 -0.2271745 -0.2966684 -0.3643982 -0.2588438 -0.3493756 -0.2576752 -0.392224 -0.2303938 -0.4445605 -0.0533927 -0.3120063 -0.4731557 -0.3512183 -0.3633788 -0.336912 -0.1585461 -0.2183601 -0.3889679 -0.306441 -0.3840938 -0.1536826 -0.2522704 -0.3319891 -0.4004784 -0.3529303 -0.3056986 -0.5285901 -0.2022125 -0.4316674
11886 -0.0319982 -0.2159233 -0.2149459 -0.0310462 -0.1400797 -0.2350339 -0.0624614 -0.2214187 -0.1970997 0.01603654 -0.0456597 -0.35922 0.03814987 0.04120027 -0.1675082 -0.334734 -0.4422781 -0.0820816 -0.119971 -0.1032476 0.09492285 -0.3309827 -0.230117 -0.0365152 -0.273691 -0.1958618 -0.3314035 -0.3188239 -0.0954712 -0.1161668
11891 2.21808647 1.92848253 2.01515596 2.11242749 2.18747552 1.88902704 2.0931526 1.96270225 1.68638851 2.19597072 1.98480761 2.15100481 2.41508379 2.16433364 1.96917752 2.17825201 1.95114733 2.00545433 2.1363319 2.45948177 2.39785159 1.92888115 1.99042484 2.26280824 2.24194081 2.00855633 2.06122207 2.13382618 2.23174099 2.35731489
11907 -0.6024242 -0.5109761 -0.5061754 -0.4647032 -0.4233255 -0.4420548 -0.6786801 -0.5837804 -0.3629335 -0.5907868 -0.6222232 -0.6629159 -0.8167693 -0.5042895 -0.5394657 -0.4757968 -0.6952579 -0.3813043 -0.3819912 -0.6517243 -0.6050417 -0.4697684 -0.6708012 -0.6783001 -0.4243476 -0.766779 -0.5641989 -0.697986 -0.7857302 -0.8709747
11909 -0.541746075 -0.327682425 -0.428628245 -0.58480643 -0.51551595 -0.429925105 -0.43749656 -0.61805406 -0.561876505 -0.512022635 -0.27173815 -0.385402225 -0.604184975 -0.529941065 -0.47620265 -0.392484065 -0.251632365 -0.35316182 -0.616219945 -0.36628558 -0.36748264 -0.269471115 -0.366711605 -0.365999675 -0.357829795 -0.45142842 -0.447883875 -0.603146135 -0.369669675 -0.63507481
11910 -1.139596 -0.7200224 -0.4691848 -0.858723 -0.7919757 -0.6964665 -0.7913467 -0.6095664 -0.8116002 -1.0312987 -0.7888815 -0.7035992 -0.9565173 -0.7977821 -1.016879 -1.5970642 -0.901805 -0.6618089 -0.7002806 -0.8010728 -1.1096375 -0.430539 -0.735142 -0.8873205 -0.5733911 -0.7381753 -0.8399027 -0.6995684 -0.9781529 -0.7632452
11911 1.54325359 1.40399136 1.4506995 1.54288598 1.58617123 1.49619971 1.48925406 1.2680891 1.55998396 1.61194077 1.48152813 1.43167517 1.53639954 1.48436113 1.48159566 1.57865278 1.54417968 1.40732812 1.56106958 1.70442324 1.69306991 1.27104713 1.50811447 1.54603417 1.28627912 1.47029694 1.43403208 1.54669394 1.52467106 1.61632906
11920 0.199112055 -0.04466589 -0.060249825 -0.10958008 0.01594359 -0.068708315 0.01802538 0.157321725 -0.006887685 0.089233725 -0.08039852 0.183038885 0.06011787 -0.08441622 0.0711248 0.01788073 -0.006784115 -0.11613934 0.102352965 0.120033385 0.61339435 -0.13731502 -0.00277213 0.110734445 0.09366618 0.02634817 0.080340085 0.06347129 0.24855397 0.11718221
11927 -0.4741612 -0.912499 -0.7421297 -0.9385698 -0.5441616 -0.7806177 -0.5784267 -0.5581329 -0.97106 -0.7064237 -0.730236 -0.8234736 -0.4744931 -0.8343402 -0.5359538 -0.622449 -0.8707882 -0.7540163 -0.7795229 -0.5199974 -0.5750751 -0.8181704 -0.6290663 -0.7610825 -0.5855062 -0.8546213 -0.6415676 -0.6042235 -0.3973134 -0.6119197
11928 -0.69546635 -0.43281455 -0.64066675 -0.61382685 -0.60054345 -0.65135995 -0.58889685 -0.7937022 -0.66470785 -0.6227443 -0.4430268 -0.73590235 -0.67611185 -0.51688045 -0.70108305 -0.45608625 -0.5910376 -0.58161435 -0.7835291 -0.61459265 -0.7268428 -0.57023315 -0.6771663 -0.69720655 -0.793495 -0.83819115 -0.84048925 -0.8601123 -0.54236335 -0.8894614
11931 1.293773265 1.331444095 1.29663686 1.324104065 1.38426425 1.22345826 1.195703385 1.122634935 1.164101455 1.451457495 1.219100865 1.354959165 1.24870473 1.22015461 1.16066027 1.237711015 1.136127565 1.312935825 1.4493955 1.421772045 1.238280645 1.142346435 1.203014565 1.135379375 0.97311399 1.04591087 1.113117425 1.0420676 1.103673175 1.282269675
