Gene	LuFA2a	LuFA2b	LuFA2c	LuFA2d	LuFA2e	LuFA3a	LuFA3b	LuFA3c	LuFA3d	LuFA3e	LuFA4a	LuFA4b	LuFA4c	LuFA4d	LuFA4e	LuMA2a	LuMA2b	LuMA2c	LuMA2d	LuMA2e	LuMA3a	LuMA3b	LuMA3c	LuMA3d	LuMA3e	LuMA4a	LuMA4b	LuMA4c	LuMA4d	LuMA4e
22276 -0.3228156 -0.5863675 -0.3214827 -0.4156212 -0.4109633 -0.3268962 -0.256272 -0.3261443 -0.3694664 -0.5850133 -0.1117073 -0.5010617 -0.456781 -0.4052385 -0.3950427 -0.3087312 -0.4998535 -0.3414389 -0.3833281 -0.3071242 -0.5335955 -0.358085 -0.2906579 -0.4355181 -0.2861004 -0.3304089 -0.3797622 -0.3124741 -0.2751774 -0.3491617
22278 1.52600864 1.1758112 1.29851732 0.97709786 1.19220557 1.17984463 1.45269256 1.56496324 1.41796315 0.95857573 0.85361017 1.04652769 1.2073373 1.00310091 1.07144378 1.71417286 1.67557535 1.07301271 1.48332802 0.84003609 1.90610527 1.26645678 1.23099921 1.09844144 1.42552103 0.80477836 1.15017657 1.44196533 0.93349804 1.43521127
22284 -0.531369225 -0.473650203 -0.31358136 -0.383958893 -0.216938708 -0.254777543 -0.313925718 -0.45640032 -0.273594575 -0.405104213 -0.24830679 -0.367636383 -0.235250433 -0.32293415 -0.33540585 -0.47577605 -0.30357937 -0.273842348 -0.432115438 -0.451398253 -0.39665306 -0.218760708 -0.430796168 -0.457125268 -0.33113425 -0.41603779 -0.12568012 -0.3756013 -0.436329765 -0.245185233
22288 0.192455247 0.00394485 0.246333787 0.171181073 0.234010917 0.18130121 0.000499703 0.02749859 0.088032367 0.157307153 0.30771821 0.050750973 0.235767993 0.144075967 -0.007615997 0.020786277 0.087515163 0.112159873 0.17927383 0.125133643 0.09953524 0.121301613 0.073972907 0.08206967 0.123234533 0.063175803 0.1507631 0.038528607 -0.00330428 0.156690233
22289 -0.000619193 0.04103896 0.11676826 0.186506765 -0.051221745 -0.013294893 -0.041184535 0.001925928 -0.034307265 0.145047998 0.15974788 0.071597225 0.053958258 0.173115003 0.026042703 -0.084454023 -0.194599298 -0.071303183 0.083525965 0.252566508 -0.198572038 -0.004655755 -0.021237583 0.002396573 0.093080985 0.070007153 -0.12500672 -0.03157071 0.04892854 0.067615283
22294 0.05536805 -0.2035055 -0.1453304 -0.3433077 -0.0769163 -0.1305014 -0.1769322 0.08645085 -0.0710914 0.18624224 -0.6919423 -0.1639651 0.0802157 -0.4789375 -0.0913282 -0.2142035 0.01909122 -0.1036333 -0.1804869 -0.1102924 0.30407781 -0.0307245 -0.2918203 -0.308364 -0.0657984 0.14979866 -0.07654 -0.2472279 -0.3619175 -0.1762258
22320 -0.1695075 -0.0729613 0.23225985 0.09741194 0.03775047 0.17399441 0.84627601 -0.1411343 0.21576504 0.14075123 -0.4757338 0.07710092 0.18072455 0.13508188 -0.0839994 -0.2437472 0.14368851 0.2477132 0.14134043 -0.0469458 0.14947698 0.30792516 -0.1826535 -0.2676926 0.21972816 0.11633789 0.2290947 -0.0717912 0.32138634 -0.1052073
22323 -0.62965305 -0.71851825 -0.57175535 -0.68931865 -0.43318951 -0.60584815 -0.74782935 -0.7930312 -0.58476315 -0.81638815 -0.31602473 -0.6137334 -0.52160875 -0.61380685 -0.8044551 -0.877361 -0.6142594 -0.65781025 -0.412718855 -0.2348628 -0.5970095 -0.542419435 -0.741956 -0.906965 -0.67723195 -0.79949785 -0.70435485 -0.79341265 -0.85050795 -0.5395072
22325 0.40221757 0.67085016 0.25738608 0.42440625 0.27186661 0.18768145 0.52775895 0.51847419 0.32130548 0.45596791 0.14226034 0.5403396 0.3128115 0.59827089 0.50031046 0.57166608 0.56015884 0.23548866 0.20426177 0.58348353 0.01026964 0.21214228 0.52332609 0.32809249 0.29006908 0.48900748 0.56230504 0.62838582 0.55461517 0.20927016
22329 1.31157074 0.60628632 0.7351521 0.55603942 1.01377397 0.48259573 0.61636375 1.17622779 0.29983313 1.22287262 0.07179618 0.62905149 0.55600061 0.57749536 0.56637798 0.64274407 0.24905585 0.54208549 0.74258984 0.97213192 0.59837809 0.39494125 0.80713437 0.76272581 0.77422985 1.15498275 0.19731566 0.84236372 0.68036378 0.7182912
22330 0.60011428 0.60852747 0.86784816 0.76751828 0.63979419 0.73153455 0.52812964 0.7264803 0.76672673 0.82137119 0.55055336 0.43961304 0.79692122 0.72613372 0.66654934 0.44839413 0.74239643 0.86076049 0.39728349 0.57590478 0.61458608 0.75848753 0.51238288 0.38022454 0.84227608 0.7265719 0.56597704 0.5884389 0.43685107 0.71091625
22333 -0.1687665 -0.3286555 -0.1319709 -0.3605837 -0.1720318 -0.1212314 -0.1078071 -0.1972953 -0.164525 -0.0174487 -0.8202441 -0.4786914 0.0773927 -0.3217146 -0.2448725 0.04242276 0.01853116 -0.3902049 -0.021522 -0.5085921 0.25800396 -0.0205504 -0.2409134 -0.4692879 -0.334337 -0.3873843 -0.3727067 -0.144631 -0.4459243 -0.1031985
22334 -0.0651924 -0.0218057 -0.028692 -0.0714229 -0.1409642 -0.1182118 0.03637565 -0.0105888 -0.0833242 -0.2283176 0.10160821 -0.1761158 -0.0493266 -0.0362151 0.01134961 -0.2183677 -0.2641718 -0.2870798 -0.1187882 -0.1449834 -0.2170225 -0.0597785 -0.0772952 0.02887261 -0.0693472 -0.1342367 0.01826788 -0.0794377 0.10938536 -0.1214969
22335 -0.0315664 0.02749203 -0.0916852 -0.3361664 -0.0284147 -0.0392137 0.35181307 0.06866842 -0.0687654 0.1186495 0.186796 -0.0997703 0.09705094 0.02706181 0.05567249 0.15252031 -0.0957645 -0.0952134 -0.2011997 -0.0533331 -0.0659867 0.01434101 0.1697652 0.05412679 -0.0014249 -0.0210767 0.01907807 0.11472899 0.14463505 -0.170063
22343 -0.312986917 -0.336357377 -0.393182203 -0.251109087 -0.68645472 -0.475975293 -0.341655963 -0.387109903 -0.400952483 -0.326167117 -0.42815905 -0.381065613 -0.47309424 -0.326609557 -0.32174849 -0.245938377 -0.384329693 -0.276156653 -0.519285417 -0.118056257 -0.42672148 -0.459828733 -0.33756033 -0.217731937 -0.331730227 -0.454989443 -0.393475017 -0.247338737 -0.3066482 -0.603711227
22344 1.24954336 0.86612203 0.98651546 0.51034403 0.82209103 0.84463532 1.21653838 1.19246592 1.03264532 0.82243791 0.64723929 0.73167294 0.81665598 0.56116239 0.75873188 1.47968833 1.38324603 0.85375093 1.08013191 0.65695297 1.52532852 1.00383714 1.0713336 0.77626939 1.00613097 0.69978509 0.8393593 1.20464699 0.91013418 1.11252433
22346 0.59737255 0.30781295 0.27285646 0.06296404 0.20014545 0.3318323 0.58075112 0.43238566 0.32187373 0.09100336 -0.054034 0.40641062 0.25911241 0.1464445 0.38144705 0.7747087 0.65271459 0.15295816 0.53708967 -0.1032275 0.58990806 0.31591833 0.55976136 0.34295936 0.03856361 -0.0125463 0.3131208 0.57038221 0.34792872 0.50741109
22350 -0.291790048 -0.325900593 -0.13622738 -0.173411178 -0.088383978 -0.206707125 -0.313716345 -0.39634135 -0.137794083 -0.178619913 0.04537116 -0.193273838 -0.143152488 -0.167552008 -0.22660947 -0.336098438 -0.205834378 -0.054591115 -0.125349445 -0.280112915 -0.231237478 -0.10485733 -0.237511093 -0.300718063 -0.16749065 -0.206743693 -0.035538358 -0.35723854 -0.426399738 -0.102753745
22352 1.46588993 1.30549262 1.03301961 0.98035608 1.13370124 1.23450403 1.42850802 1.33868796 1.12268961 0.88810511 0.98167213 1.08287057 1.12319104 0.99749943 1.3755574 1.54248152 1.42807147 1.07120659 1.18175757 0.92574204 1.36623686 1.15458006 1.42902276 1.30926237 0.98155953 0.89664077 1.23593459 1.50235657 1.31089723 1.20786948
22359 0.260015905 0.2969682 -0.003189955 0.186138925 -0.17354185 -0.0213883 0.294354165 0.33881908 0.04459885 -0.10135125 0.2349415 0.18202703 -0.12587385 0.03381904 0.26215156 0.27819669 -0.06792848 0.012878215 -0.28694915 0.27459098 -0.1520324 -0.1302354 0.205739775 0.33101584 0.16287167 0.091501955 -0.0351403 0.314626725 0.4039896 -0.01483177
22361 0.96944212 0.92771859 0.92941004 1.17917242 0.68287256 0.90799431 0.82733347 0.71720749 0.83586306 0.86381415 0.75676213 0.89578279 0.93611047 1.00466538 1.03973123 0.96367592 1.09404767 0.87521747 0.7596612 1.00039151 1.02451174 0.84089449 1.03536196 1.26876871 0.77047583 0.97914662 0.86298783 0.93938404 0.97008781 0.64082159
22365 1.3940038 1.62904729 1.19937421 1.17975546 1.47720922 1.35503461 1.37744294 1.39046377 1.23810974 0.95732315 1.79447412 1.42628674 1.12626457 1.25022446 1.40386863 1.41297271 0.903588 1.17114919 1.4341434 1.39044066 0.91501721 1.34898506 1.49111764 1.81078867 1.17227531 1.19909254 1.31810342 1.25758204 1.65871445 1.09971179
22367 -0.2884598 -0.3343972 -0.3165997 -0.5299814 -0.1799865 -0.264847 -0.1942477 -0.0984279 -0.3584537 -0.442885 -0.2095058 -0.4038292 -0.2715997 -0.3732759 -0.154908 -0.2570127 -0.2696882 -0.3144297 -0.4010808 -0.541116 -0.37136 -0.1520169 -0.1956709 -0.3356195 -0.5056671 -0.5035997 -0.231536 -0.2082038 -0.2079664 -0.2072759
22375 1.456469 1.58900988 1.29290064 1.09692029 1.62341364 1.50315502 1.47731355 1.50971992 1.3564555 1.20810057 1.68059218 1.36873959 1.55127123 1.14557591 1.58435824 1.35601832 1.29306404 1.41141667 0.77384163 1.2496652 1.08180511 1.58245244 1.41824968 1.15166385 1.28528581 1.2051082 1.63955977 1.33898141 1.34954403 1.36703841
22376 1.09579876 1.20662693 0.94685735 1.24444974 0.89043622 1.08106279 1.03479515 0.97354913 1.12907924 1.06977652 0.91745073 1.02196287 1.02834587 1.0753083 1.13183607 1.01798071 1.20431261 0.96288814 0.86216334 1.07783815 1.01667844 0.94541219 1.09709393 1.12395656 0.97519825 1.10917782 1.0787276 1.22753633 1.16784522 0.90456509
22377 0.07973524 -0.2678033 0.13901123 -0.0471484 0.25327136 0.05528082 -0.0959051 -0.0545854 0.02041366 0.03293976 0.26113722 0.09548158 0.11205073 -0.0580119 -0.0506923 -0.1392954 -0.0679115 0.03842056 0.10404606 -0.0522839 -0.1227806 0.14131565 -0.0833213 -0.0297966 -0.0471066 -0.0358414 0.10473178 -0.108032 -0.0545691 0.12517691
22379 0.1627706 0.14614215 0.29728324 0.26519248 -0.1519896 0.04343196 0.28198833 0.25862871 0.08317733 0.33077065 0.0058228 -0.0964714 0.15842207 0.1358671 0.18324357 0.19170618 -0.2382584 0.12699924 -0.1251615 0.24490304 -0.2072798 -0.0326534 0.19600813 0.24176412 0.28004551 0.00019984 -0.2923063 0.41636524 0.15923515 0.26291958
22381 0.21944623 0.45064389 0.34531986 0.49452578 0.63125544 0.51768028 0.35987246 0.30606675 0.48213465 0.67703239 0.81009678 0.69481192 0.5876267 0.4725239 0.35491746 0.30354052 0.45017619 0.4558814 0.67423417 0.61298664 0.50695559 0.51476797 0.42399222 0.49497133 0.29616718 0.58363494 0.50231255 0.17778269 0.35401534 0.52077382
22384 -0.328568985 -0.25722021 -0.435366415 -0.62582111 -0.53654601 -0.43397348 -0.4831665 -0.53543535 -0.341287425 -0.595937425 -0.46851582 -0.029895495 -0.508183 -0.506401645 -0.372694925 -0.324107895 -0.25143182 -0.38170966 -0.40774048 -0.494941155 -0.62668959 -0.424787345 -0.439064915 -0.31235536 -0.53467384 -0.50585008 -0.38442445 -0.62477206 -0.400322115 -0.51635918
22385 -0.4106058 -0.6856304 -0.7678894 -0.8327945 -0.6589083 -1.0668736 -0.712746 -0.6036604 -0.9101745 -0.6690398 -0.7915959 0.35112169 -0.8126589 -0.7193493 -0.826306 -0.90747 -1.1912857 -0.9813605 -0.9140108 -1.134988 -0.9243492 -1.1599322 -0.8633993 -0.5711629 -0.9620313 -0.7326477 -0.839436 -0.6882583 -0.8133738 -0.9447395
22388 0.21344088 0.46979854 0.10036584 0.14687648 0.49093386 0.72995525 0.38123932 0.2529192 0.51188164 0.08083169 -0.1185633 -0.0991311 0.05122778 0.11431754 0.60387995 0.28506027 0.78208972 0.57556656 0.29504622 -0.2645339 0.69280792 0.64979382 0.45307847 0.12587481 0.13151444 0.11325344 0.58178511 0.58357145 0.20468856 0.06973164
22390 0.92727287 1.00490342 1.04820025 1.32118949 0.67401325 0.8658256 0.68278078 0.99668236 0.94241429 1.27127872 0.73822682 1.32656989 0.9285308 1.16300322 0.84426834 0.79390394 0.7943373 1.01114019 0.31480008 1.40714341 0.78946363 0.71590777 0.88784822 0.90551289 1.14697572 1.22406364 1.0540001 0.94872953 1.17774743 0.87305849
22413 -1.3228042 -2.8149672 -1.4229271 -1.0601198 -0.070831 -0.944616 -1.2235079 -1.4039621 -1.2628293 -1.2745401 -1.2705944 -0.2990871 -1.176645 -1.1221604 -1.0368407 -1.322726 -1.2579644 -1.4314081 -1.0677306 -2.2177716 -1.1019189 -0.8986979 -1.3650085 -1.6223489 -1.2655659 -1.0118588 -1.3647323 -1.3126909 -0.6549947 -1.0477563
22417 1.250820585 1.16059789 1.050282745 0.949535985 1.18535325 1.034074875 1.269195265 1.24825784 1.08245633 0.98799781 1.20682523 1.01455054 1.047148315 1.01692666 1.05768185 1.29262 1.119253735 1.08856274 1.19658641 1.028403675 1.057742525 1.132854395 1.203753715 1.19560111 1.04628315 1.027419915 1.07578336 1.177775535 1.19402733 1.16001152
22419 -1.2466653 -1.1348259 -1.9404672 -1.8701732 -2.9892443 -2.1428807 -2.3111142 -2.0832267 -2.2669268 -1.3375952 -1.7809884 -2.3765958 -2.2776726 -2.0497073 -2.3494114 -2.2220019 -2.0113914 -2.3900544 -2.5322283 -2.3847327 -1.9871604 -2.5825806 -1.8596526 -3.1451279 -2.519141 -1.8212009 -2.8175949 -1.9858724 -2.2587174 -2.3173635
22420 0.16759389 0.19754991 0.34029085 0.17497931 0.05949334 0.42278333 0.14063662 0.2447593 0.10101023 0.14428094 -0.0134905 0.24912082 0.29651791 0.09102834 0.2192564 0.14627143 0.18723555 0.17587226 0.08502194 -0.0545574 0.0181209 0.50930733 0.16659209 -0.1552462 0.19565733 -0.0503199 0.2108348 0.20660478 0.25057084 0.21870107
22427 -0.2307523 -0.1056862 -0.0654416 -0.1870807 -0.2266958 -0.1601557 -0.0751377 -0.1344574 -0.0869258 -0.031587 -0.1456811 -0.1981045 -0.058025 -0.1066445 -0.0235502 -0.279105 -0.135864 -0.0658946 -0.0918121 -0.100224 -0.0839434 -0.0076587 -0.3022962 -0.1665736 -0.1771204 -0.1198438 -0.219825 -0.3953014 -0.41656 -0.4322167
22428 0.05388629 -0.1575234 0.07489926 0.10002329 -0.0756087 -0.0221205 -0.0859252 -0.1673224 0.089758 0.34280655 0.00490481 0.01565191 0.03381662 0.09682305 -0.0699681 -0.1507023 0.06399795 0.10616058 -0.0122062 0.00937579 0.00202026 -0.0976286 -0.4718119 -0.1467388 0.14411001 0.19833487 0.13319658 0.0397006 -0.1118631 0.03801306
22436 -0.6082091 -0.4967467 -0.5744513 -0.7039924 -0.465336 -0.6502489 -0.7442016 -0.5407458 -0.6571265 -0.4337889 -0.5707126 -0.610966 -0.4248253 -0.6564988 -0.5814393 -0.7447283 -0.6815907 -0.7006012 -0.6146201 -0.5019289 -0.4393922 -0.7386982 -0.5867901 -0.6512645 -0.6727329 -0.4440528 -0.527775 -0.5109404 -0.6370381 -0.594358
22446 0.3931491 0.32164845 0.38934761 0.64279721 0.31903356 0.40724347 0.35922807 0.22336886 0.41193116 0.34940695 0.23139021 0.87969473 0.28660328 0.5572683 0.29836467 0.47087594 0.40281176 0.29007124 0.28347267 0.82630971 0.5074961 0.27061589 0.36600968 0.66033787 0.35665367 0.63559641 0.18729563 0.32515871 0.56693383 0.15541608
22589 -0.447228317 -0.481383516 -0.360326663 -0.442505767 -0.340757197 -0.464334819 -0.441300039 -0.503903269 -0.45335988 -0.443549979 -0.480190353 -0.28624722 -0.363781016 -0.439572461 -0.401686671 -0.463736019 -0.420816753 -0.492026579 -0.465546073 -0.267259947 -0.307626443 -0.474517636 -0.479232047 -0.359605167 -0.533472293 -0.313873414 -0.455592829 -0.380036837 -0.365593224 -0.447305469
22591 -0.2478179 -0.3287507 -0.2368982 -0.1692295 -0.0809947 -0.0701949 -0.0357146 -0.0418875 -0.0357229 -0.4646137 -0.1484454 -0.2604919 -0.3258478 -0.1425644 0.06674888 -0.025017 -0.1207142 0.03137461 -0.157378 -0.4518251 -0.0971572 0.0399967 0.037429 -0.0041996 -0.278159 -0.3358523 -0.2243341 0.0166549 -0.0322203 -0.1320429
22592 -1.328569 -1.4153232 -1.0099672 -1.1986839 -1.0786755 -0.8488733 -1.2375681 -1.2314862 -1.0940747 -0.9572243 -1.1923023 -0.8918147 -0.813057 -1.1560933 -1.1564961 -1.3320492 -1.3609103 -0.9885513 -0.9462608 -1.1537644 -0.8017774 -0.7159634 -1.2757526 -1.1649719 -1.0591245 -0.9069566 -1.0030762 -1.2890568 -0.9790868 -1.1899021
22594 1.47605252 1.52938558 1.12311087 1.3045506 0.88877665 0.69538086 1.44499298 1.48560924 1.13307669 1.3533601 1.06763585 1.07287876 1.08807795 1.29855605 1.47263984 1.34282745 0.88075574 1.41196106 0.84269662 1.40779963 1.07105218 0.90978488 1.33150102 1.32155919 1.30407053 1.4028064 0.9783841 1.52709044 1.42843064 1.09601519
22596 -1.2574703 -0.7875745 -1.0291789 -0.9262829 -1.1317654 -1.1010808 -1.0803314 -1.0022162 -1.0508745 -0.9174723 -0.8850496 -1.5972376 -0.9547039 -0.9458608 -0.6235779 -1.1676556 -0.7001639 -0.6791015 -1.0400768 -1.11214 -0.6452497 -0.988239 -0.9777165 -0.9480142 -1.1781648 -1.0178787 -0.9078036 -0.9695935 -0.8560743 -0.8676801
22601 -0.45734625 -0.40241275 -0.099000965 -0.19895229 -0.19898131 -0.17648594 -0.08398741 -0.22679868 -0.101406895 -0.14516635 -0.3836661 -0.2567809 -0.21574945 -0.1208606 -0.18739765 -0.3404541 -0.224264385 -0.130040155 -0.01770056 -0.218819 -0.2249651 -0.084463955 -0.20056207 -0.38923445 -0.073373315 -0.13628675 -0.091914055 -0.26360275 -0.20879916 -0.117516305
22608 -0.2016192 -0.0132218 0.0872858 -0.044007 0.02836338 0.26375382 -0.0105041 -0.2410216 0.16540197 -0.1260582 -0.4603841 0.06312202 0.10304383 -0.0278021 0.23495318 -0.0508309 0.03317058 0.13272948 0.12477413 0.03562191 0.18077093 0.16082454 -0.0944132 -0.1347005 -0.0348837 -0.0540423 0.2864081 0.16873888 -0.1764465 0.12931111
22627 0.09179758 0.23673935 0.41295746 0.60969058 0.25081991 0.44705651 0.23056854 0.20254157 0.43312062 0.4023306 0.24106112 0.38214925 0.32906224 0.61291372 0.2258822 0.27917937 0.24117462 0.60057173 0.21576933 0.4543162 0.4731591 0.32588113 0.28574955 0.21673359 0.44045755 0.58299705 0.18940699 0.3232126 0.27903094 0.3796076
22628 0.04015563 -0.192882743 0.013952817 -0.151975423 -0.221678517 -0.144117333 -0.086767553 -0.092798353 -0.070995517 -0.236747143 0.172720093 -0.317762837 -0.107959363 -0.14670428 -0.15102391 0.051113703 -0.081388427 -0.042070783 0.004930303 0.047083827 -0.0083636 -0.05995357 -0.024821543 0.050097987 -0.003794967 -0.2809863 -0.026363097 -0.019037603 -0.234004557 -0.028361413
22629 0.24704499 0.37164161 0.62480777 0.52175851 0.76351576 0.60955858 0.28875515 0.51898738 0.54084152 0.57998495 0.3105683 0.30485577 0.83228733 0.51903212 0.65042999 0.44713355 0.55823234 0.67453183 0.52134257 0.26523353 0.74192283 0.60484669 0.32018031 0.23227628 0.61681825 0.45524122 0.57569013 0.5526554 0.21135258 0.50707446
22630 0.614427133 0.526150073 0.626192703 0.556049007 0.55766993 0.62834015 0.52217948 0.560187897 0.587648993 0.570176273 0.60861531 0.58457781 0.653798207 0.59127555 0.586860637 0.496529373 0.49616971 0.606577683 0.545590853 0.480582597 0.41597412 0.655134573 0.501773897 0.573641777 0.582528517 0.557981383 0.63442027 0.574192373 0.595114127 0.46737753
22632 -1.0792397 -1.0311156 -0.8118723 -0.9815141 -1.1506329 -1.0990209 -0.9479094 -1.078955 -0.8040145 -1.0030399 -1.0637551 -0.9195041 -0.9765693 -0.9719324 -0.9934339 -1.1465943 -0.8312023 -0.8941657 -0.9392991 -0.8608318 -0.9111919 -0.9105533 -1.4535514 -0.8139147 -0.7956565 -0.8822971 -1.052421 -1.0439147 -0.7611553 -1.1039602
22634 0.8611194 0.63597209 0.85916634 0.4259964 0.81282906 0.81138863 0.87645453 0.88892435 0.90055474 0.61214292 0.18213574 0.78731761 0.86612795 0.61455727 0.61987089 0.99001227 1.16846598 0.50651445 0.94394164 0.39879751 1.27370877 0.83985514 0.6841674 0.41199251 0.83241994 0.40762126 0.72089149 0.80292903 0.40976386 0.94310581
22640 1.4477612 1.47450408 1.27761464 1.48254351 1.2174662 1.07857576 1.16640704 1.40098432 1.22399724 1.19520384 1.48688436 1.61323208 1.04964877 1.69361541 1.35352022 1.36543093 0.92145696 1.26654511 1.4086884 1.53081733 0.7555927 1.17949038 1.54161785 1.5177242 1.30341035 1.24590072 1.19314504 1.29086732 1.51168424 1.2664394
22643 -1.0515646 -0.6662386 -0.5238969 -0.6879512 -0.6429795 -0.6668996 -0.9865924 -0.8597583 -0.4549362 -0.7383001 -0.7143698 -0.6781366 -0.6710634 -0.6571392 -0.8458212 -0.9642045 -0.5933334 -0.4969507 -1.0603891 -0.7407969 -0.5076325 -0.420851 -0.7452584 -1.0394883 -0.4500342 -0.8542645 -0.6010768 -0.7023755 -0.6912297 -0.6067215
22646 -1.1724385 -0.7790873 -1.0305725 -1.0476995 -0.7069424 -0.7224385 -0.6105513 -0.8141718 -0.6761806 -1.0758525 -0.4570626 -1.0711976 -0.8916935 -1.0593527 -0.782748 -0.602797 -0.8790957 -0.7667336 -0.632297 -1.1824912 -0.5770517 -0.5958721 -0.861472 -0.7504317 -0.6569114 -1.0754341 -0.8684109 -1.0451115 -0.8197999 -0.6902877
22666 -0.4583875 -0.3598823 -0.1707736 -0.4389381 -0.4614472 -0.1622535 -0.3961752 -0.2332563 -0.3040904 -0.3822627 -0.4784961 -0.4023446 -0.3738789 -0.3782174 -0.219873 -0.258589 -0.5604359 -0.3843817 -0.6665589 -0.3893244 -0.6067323 -0.1807505 -0.4716292 -0.9629266 -0.2113088 -0.3310664 -0.1721274 -0.0283689 -0.3861429 -0.1897143
22668 -0.9708372 -0.3706519 -0.627715 -0.8061707 -0.6347387 -0.431887 -0.5746736 -0.8590179 -0.4883751 -1.1080037 -0.0809423 -0.8490598 -0.71951 -0.7391261 -0.7824541 -0.7217795 -0.4809001 -0.5065448 -0.5094875 -0.7532559 -0.55003 -0.4247507 -0.6305705 -0.6875293 -0.761393 -0.8956072 -0.5831455 -0.6077765 -0.8623463 -0.6475877
22673 -0.8546135 -0.8089401 -0.7965676 -0.9624229 -0.8556781 -0.8144259 -0.8890077 -0.9745195 -0.7568673 -0.9139571 -0.9927989 -0.9165765 -0.6793768 -0.8166131 -0.8354175 -0.8382127 -0.6497128 -0.991395 -0.8820181 -0.9678524 -0.6623306 -0.8838108 -0.7415227 -0.9693762 -0.8776013 -1.1596642 -1.0431394 -0.8786573 -0.9931479 -0.9201013
22682 -0.8696117 -1.2538026 -1.44103455 -1.26370595 -2.6010777 -1.31578925 -1.40180025 -1.3214931 -1.53103475 -0.9342487 -1.2975673 -1.10832005 -1.7734734 -1.1395819 -1.2707507 -1.21057885 -1.43176315 -1.50320625 -1.6003981 -0.9732034 -1.46610735 -1.53259835 -1.1232595 -1.314356 -1.38331315 -1.31678325 -1.88171105 -1.3769139 -1.55768165 -1.4807779
22694 -1.1395181 -0.94839725 -1.04459655 -0.9120309 -0.9429099 -0.91393725 -1.20101365 -1.1360888 -0.90903485 -1.0638181 -1.0251807 -0.9477858 -1.1981841 -0.9679487 -0.895089 -1.03229245 -0.8975864 -0.89471145 -1.00112145 -0.87591625 -0.82616995 -0.9468409 -1.03680525 -1.1640415 -0.9187584 -1.0212704 -0.96770425 -0.99317475 -1.09844845 -0.9895693
22697 -1.0280989 -1.9137975 -2.2689042 -2.0156258 -1.6043297 -1.6851377 -2.0568499 -2.8094905 -2.2859298 -1.3993786 -1.7490903 -2.1040472 -1.6032467 -2.2508291 -1.7721226 -1.7509571 -1.6510055 -2.6081497 -1.6090529 -1.2570362 -1.6732998 -1.7253795 -1.3782929 -1.1839577 -2.4302368 -3.5109057 -1.8896751 -1.6651289 -2.1295693 -1.9913738
